,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.239056221488921,0,0,0,0,0,-0.206477003920947,0,0,0,0,0,0,0,0,0,0,0,0.459742153987549,0.455523337918431,0,0,0.111302774507411,0,0,0,0,0,-0.0830390664511072,0,-0.180451349774109,0,0,0,-0.6171944005404,0,0,-0.0895729920733285,0,0.032022424627925,0,0,0.0317569517843619,0,0,0,0.00784470402526152,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.386367778532967,0.0722441559653987,0,0,0,0,0,0,0,0,0,0,0,0,0.164384812070415,0.0490155759514522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154385537457668,0,0,0,0,0,0,0,0.0532641689805236,0,0,0,0
X601939.CH.EQUITY,0.0618579884069079,0,0,0.175969830364419,0,0,0,0,0.0716791387756531,0,0,0.373526727993425,0.11709483513683,0,0,0,0,0,0,0,0,0,0,0.0036074085998532,0,0,-0.00695316000874831,0,0,0,-0.0404344537379727,0,0,0,0,0,-0.0407413968623357,0,0,-0.0339585509837376,0,0,0,0,0,0,0.0541408779438199,0.322817748925412,0,0,0,0.0357257021860256,-0.0733721822807711
X601288.CH.EQUITY,0,0,0.21932459947338,0,0.401038479999281,0,0,0.0619988641427835,0,0,0.0169844366202309,0,0.140303277263874,0,0.0540196311124154,-0.01507301432691,0,0,0.0592823462797155,0,0,0.0183375323168706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073555668298398,0,0,0,0,0,0.0263694443039317
X601988.CH.EQUITY,0,0,0.352940662911795,0,0,0,0,0,0,0.221686824401655,0,0,0,0,0,0,0.205914753833555,0,0.0616157942389027,0,0,0.0439830366006799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.407393096995528,0,0,0.0374138065461326,0,0,0,0,0,0,0,0,0,-0.139564155285622
X600036.CH.EQUITY,0,0.00731034054714246,0.0911480964093636,0,0,0,0.0312557280369483,0.0622888576229712,0,0,0,0.105224500518118,0,0,0,0,0,0,0,0.127946077349612,0,0,0,0,0.00971560578920682,0,0,0,0,0,0,0,0,0.39029919012283,0,0,0,0,0,0,0,0,0,0,0,0.0782868197870983,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.293151498115181,0,0,0,0,-0.0677914587230955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377698852678785,0,0,0,0,0,0,0,0,0,0,0.0820835418789768,0.189207089174859,0,0,0.140728198191716,0.0510234826338215,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380680693329348,0,0,-0.0528177627459893,0.0409454478050216,0.0407726818183286,0,0,0,0,0.186397991333178,0,0,0,0,0,0.15586296819492,0.139915446927006,0,0,0,0.18637271074322,0,0,0,0.317111620106448,0,0,0,0,0.13541858456415,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0405317510505232,0,0,0,0,-0.452880921590573,0.652305334361018,0,0,0.121501318147842,0.614407082503003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497998550498918,0,0,0,0,0,0.181874810293356,0,0,0
X601658.CH.Equity,0,0,0,0.0294815920922368,0.00542540357673755,0,0,0,0,0,0,0,0,0,0,0,0,0.254893250074623,0.120303108917976,0,-0.0850732554039192,0,8.67361737988404e-19,0,0,0,-0.0059597622496626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27012674465166,0,0,0,-0.0321635392718544,0,0,0,0,0,0,0
