,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,-1.73472347597681e-18,0,0.266929158221079,0,0,0,0,0,-0.134561267410895,0,0,0,0,0,0,0,0,0,0,0.489846661258626,0,0.502365628508005,0,0,0.173157604852188,0,0,0,-0.00716227335831114,0,-0.147721015475472,0,0,-0.288893481423989,0,0,-0.83005890656264,-0.0673647908308362,-0.00254263837074968,0,0,0,0,0,0,0,0,0,0.088869931523889,0,0
X601939.CH.EQUITY,0,0,0,0.252726913097457,0,0,0,0,0.0823589760748484,0,0,0.0951219654455308,0,0,0.0311747373311223,0,0,0,0.0716895091834883,0,0,0,0,0.0418302183156962,0,0,-0.0787957111281885,-0.02298555635642,0,0,0,0,0,0,0,0,0,0,0,-0.0504723967934921,0,0,0,0,0,0,0.0816495670866793,0.443638684470748,0.0612916349397461,0,-0.120587080620772,0,-1.0842021724855e-19
X601318.CH.EQUITY,0,0,0,0,0,0.388965203878977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15699737005648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330372910342054,0,0,0.0180019770683655,0,0,0,0.0323738395451904,0,0,0,0
X601288.CH.EQUITY,0,0.353810457473319,0,0,0.276180544198817,0,0.0715886657901178,0,0,0,0,0.186018943274794,0,0,0.0361914681550944,-0.0405549010539842,0,0,0,0,0,0,0.159371779616046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045712846499195,0,0,-0.0959984974692185,0,0,0,0,0,0.0200673078656821
X601988.CH.EQUITY,0,0,0,0.333022190973915,0,0,0,0,0,0.203283594101986,0,0,0,0,0,0,0.25325614345715,0,0.162463456303527,0,0,0,0.0419564767748364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550210586149226,0,0,0,0.0724010346751574,0,0,0,0,0,0,0,0,-0.265351134358276
X600036.CH.EQUITY,0,0.0716393855698965,0,0,0,0,0.0811213810609001,0.0388620225147825,0,0,0,0,0.105533262016998,0,0,0,0,0,0,0.000982750533118287,0.14182880585952,0,0,0,0,0.0160958744294162,0,0,0,0,0,0,0,0.425290565685861,0,0,0.00598004566291317,0,0,0,0,0,0,0,0.0915811722621063,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.125818797864485,0,0,0,0.122639763002969,0,0,0,0.236599951957949,0,0,0,-0.058699994590851,0,0.0219796474090338,0,0.0802979530824783,0,0,0.0368234622146338,0,0,0,0,0,0.134092519580867,0.0696220259405102,0,0,0.0431381692613778,0,0,0,0.24752961427829,0,0,0,0,0,0.0155456582561836,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.364528753965562,0,0,0,0,-0.142721001444227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101556553475616,0,0.059059032283951,0.234877479324923,0,0.112839576855111,0,0,-0.0674468252781352,0,0.117548788369246,0,0,0,0.0503498565915106,0,0,0,-0.0137554787938235
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323222717871209,0,0,0.00809054625708539,0,0,0.0354850431850998,0.871640408928517,-0.620146440091838,0,0,0.64416980778262,0.120884234754985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122310925433184,1.38777878078145e-17,0,0
X601658.CH.Equity,0,0,0,0.101955873474273,0,0,0,0,0,0,0,0,0.144931198320412,0,0,0,0,0.14560890620935,0.219005489241529,-0.343060471780806,0,-0.160389450794209,0.0638741416482765,0,0,0,-0.194767744782729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715210800576218,0,0,0,0,0,0,0,0,0,0,-0.083860522098638,0
X388.HK.EQUITY,0,0,0.167403386036747,0,0.0862394214056004,0,0,0,0,-0.31453020764158,0,0,0,0,0.170423306676749,0,0,0,2.16840434497101e-19,0.0504255221004204,0,0.340251796180444,0,0,0,0,0,-0.105337536127573,0,0,0,0,0,0,0,0,0.071155871554219,0,0,0.0961999676929506,0,0,-2.16840434497101e-19,-0.0689313890333135,0,0,0,0,0,0,0.0518170272873561,0,0
X601328.CH.EQUITY,0.212450179495836,0,0,0.252827297237488,0,0,0,0,0,0,0,0,0,0,0.0482480947210768,0.0680483443988751,0.100258902619177,0,0,0,0,0,0,0.173583103116857,0,0,0,0,-0.00230763999354299,0,0.0556766327440435,0,0,0,0,0,0,0,0,0,0,0,0,0.0308624441655506,0,0,0,0.104361975057038,0,0.0132750627928637,0,0,0
X601166.CH.EQUITY,0,0.162550542413391,0,0.130839872842514,0,0,0,0,0,0.0334137545399154,0.0141567333138229,0,0,0,0.296516355768318,0,0,0,0.0268796001001383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638154688219936,0,0,0,0,0,0,0,0.023211607445312,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.00142186436828306,0,0,0,0,0,0,0,0,0,0.235742506357855,0,0,0,0,0,0,0,0,0.0228332336249198,0,0,0,0,0,0.405073422081418,0.0487498163169488,0,0.00494461999196575,0,0,0.026986756849779,0,0,0,0,0,0,0.0304510076145231,0,0,0.0446866572428063,0,0,0.0531786814897929,0,0
X600000.CH.EQUITY,0,0,0,0.200710872386829,0,0.0283655967740836,0,0,0.072016186093912,0,0,4.33680868994202e-19,0.30586428463683,0,0,0,0,0,0,0,0,0,0.0943021900911958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11956661359356,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0.0015056448696245,0,0,0,0,0,0,0,0,0.0661514260462025,-0.00595410069766839,0,0,0.107707300402964,0,0,0,0,0,0,0,0,0.130773938366471,0,0.106876098065759,0,0,0,0.0194262296333546,0,0,0,0,0,0,0.180220009849684,0,0,0,1.73472347597681e-18,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.0624169312778359,0.0291055915710053,0,0,0.00611528040345741,0,0.556126999380734,0,-0.00613313750262567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712712337139912,0,0,0.0139904790951687,-0.128616337830846,0.109452205976997,0,0.0828742582956194,0,0,-0.0116205481220142,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0
X601319.CH.EQUITY,0,0,0,0,0.0737820200696683,0,0,0,0,0,-0.0456111798624314,0,0,0,0,0.0525747732590264,0,0,0,0,0.0295481265036753,0,0,0,0,0,0.0116711877244674,0,0,0,0,0.163133290626148,0,0,0,0,0,0,0.328928350683407,0.194848797367969,0,0,0,0.126869688848646,0,0,0,0,0,0,0,0,0
