,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.411720280683913,0.00422348971542794,0,0,0,0,0,0,0,0,0,0,0.0905032371114158,0,0.116792418565416,0,0,0,0,0,0,0,0.065011696710975,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0472679602847666,0,0,0,0,0,0,0,0,0,0.0754994337241966,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.106433330293589,0.310365968457304,0,0,0,0,0,0,0,0.262622082417913,0,0,0.0869524190972494,0.0598329438993957,0,2.71050543121376e-20,0,0.00343019902372335,0.0949107162011864,0,0,0,0,0,0,0,0,0.00916588189324274,0,0,0,0,0.0308397121201988,0,0.0104528911129093,0,0,0,0,0,0.0158714013647516,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.539418110437193,0,0.0509783591382164,0.125646023533507,0,0,0.0190146416460881,0.0893017629341914,0,0,0,0,0,0,0,0,0,0.0251083434209867,0,0,0,0,0,0,0.201626492900861,0,0,0,0,-0.0203807175995767,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.108147359841036,0,0,0.711782826176374,0,0,0,-0.230269148722711,0,0,0,-0.29231462275182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118037735463202,0.00991186292213517,0,0.103758229125955,0,0,0,0,0,0,0,0,0,0,0.105504049899463,0,0,0,-0.154187841913552
X5.HK.EQUITY,0,0,0,0,0,0.144132409283444,0,0.35366326002424,0,0.0756193421757997,0.0313004068079587,0,0,0,0,0,0,0,-0.0182105088603595,0,0,0,0,0,0,0.0108898075453953,0,0,-0.159270575697299,0,0,0,0,0,0,0,0.115389344612374,0,0,0.260726365889354,0,0,0,0,0,0,-0.0991592215156788,0,0.0475947715605508,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.311474953589852,0,0,0,0.262189257243494,0,0,0,0,0,0,0.00599152218011718,0,0,0,0,0,0,0,0,0.0608952979368079,0.0443776388197483,0,0,0,0,0,-0.156944828017517,0,0.00845664328110403,0,0,0,0,0,0,0,0.136615374511733,0,0,0,0,0,0,-0.0254995412263502,0,-0.167425487269735,0
X600036.CH.EQUITY,0,0.120886329627275,0,0,0,0,0,0,0,0.421895454502875,0,0,0,0,0,0,0.153619092274332,0.059336138736473,0,-0.12985664852391,0,0,0,0,0.0759199869412586,0,0,0,0,0,0.214280108696435,0,-0.0380299837213361,0,0,0,0,0,-0.0692001298790622,-0.165546311314386,0,0.124602474721333,0,0,0.198827010500853,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.196173922124721,0,0,0,0,0,0,0,0,0,0.0109512655083842,0,0,0.138220039644147,0,0,0.075912371843251,0,0,0,0,0.0231958528157729,0,0,0.0470706577295423,0,0.0995600995853995,0,0,0,0,0,0.463408129612504,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0309248318152482,0,0,0,0,0,0,0,0.132887607884978,0,0,0,0,0.404389676222779,0,0,0,0,0,0,0,0.00350220794153176,0,0,0,0,0,0,0,0,0,0.0668306158980191,0,0,0.180056372029016,0,0,0.185604834264007,0,0,0.0734001494742539,0.0478378402325573,0,0,0,0,0,0,0
X601328.CH.EQUITY,6.93889390390723e-18,0,0.207954420994107,0,0,0,0.417754902225259,0,0,0,0,-0.0416001246767347,0.499195932808131,0,0,0,0,0,0,0,0.0471421663989445,0.147604293212109,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0366898159355046,-0.0484332672697142,0,0,0,0,0,0,0,-0.116768709431975,0,0,0,-0.122249792238302,0,0,0,0,0,0
X601166.CH.EQUITY,0.154825852050282,0,0,0.23479396721538,0,0,0,0,0,0,0,-0.0184835319059118,0.237496950567255,0,0,0,0,0,0,0.047505720580047,0,0.0928591859213291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285370724434743,0,0,0,0,0,0.0511528353606587,0,0,0,0,0,0,0,0.0823128805956471,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00492241276313919,0,0,0,0,0,0,0,0,0,0,0,0,0.0481789292672827,0,0,0,0,0,0,0,0,0,0.0761453337011423,0,0,0,0,0.0780663397576535,0,0,0,0,0.209433840527739,0,0,0,0.208016511930076,0,0.100373616583534,0,0,-0.286533468219343
X600000.CH.EQUITY,0,0,0,0,0.0135965835943666,0,0,0,0,0.149402031548365,0.551044600010646,0,0,0,0,0,0,0,0.0929541420622579,0,0,0,0,0,0,0,0.200150974005285,0,0.0365973402537638,-0.067571646143879,0,0,-0.125486651182881,0,0,0,0,0,-0.0503773705224206,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0601677419840226,0,-0.00790436347551727,0,0,0.0340308251023424,0,-0.314862683125618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177505233616873,0.198715339188227,0,0,0,0.0823985521599898,0.415960341315519,0,0,0,0,0,0,0,0,0.439382339692028,0,0,-0.124026339092053,0,-0.0715287925198956,0
