,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.428441376822261,0,0,0,0,0,0.00289721634414269,0,0,0,0,0.361305613708996,0,0,0,0,-0.0451882298239351,0,0,0,0,0,0,0,0,0.0745433860816376,0,0,0,0,0,0,0,0.00134876764935628,0,0,0,0,0,0,0,0,0.0053637272116606,0,0.114163911862632,-8.67361737988404e-19,0,0,0,0
X601939.CH.EQUITY,0.319979036672736,0,0,0,0,0,0,0,0,0,0,0,0,0.504588825252281,0.0502358168905548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733124798382384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202613272080246,0.0631117013630804,0,0,0,0,0,0,0.0292572198437394,0,0,0,0.00452298071987942,0.00860177736763848,0,0,0,0,0,0.0242130967761248,0,0,0,0,0,0,0,0.499215330276858,0,0,0,0,0,0,0,0,0.0432353289832013,0,0,0
X601288.CH.EQUITY,0.357467482936122,0.0412356932444893,0,0,0.353055709111658,0,0,0,0,0,0.109370940041153,0,0,0,0.0414360639758098,0.0561785351605247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341978106189068
X601988.CH.EQUITY,0,0,0,0.177775949837258,0,0,0,0,0,0,0.240438426582598,0,0,0.0937923123821347,0,0,0,0,0,0,0,0.0235544183692689,0,0,0,0.102391190039748,0,0,0,0.0747186323638397,0,0,0,0,0.102870984292967,0,0,0,0,0,0,0.0654644912837193,0,0,0,0.0494708599577865,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.41079703938736,0,0,0.0903991865457211,0,0,0,0.435657624282407,0,0,0,0,0.102574606755218,0.707273438008052,0,-0.56830587848428,0,0,0,0,0,0,0,0,-0.0785827593426018,0,0,0,0,0,0.114917938758542,0,0,0,0,0,0,0,0,-0.189242882938748,0
X600036.CH.EQUITY,0,0,0,0.00375370901851381,0,0,0,0,0,0,0,0.221229977481683,0,0,0.0546663184258599,0,0,0,0,0,0.164939747317619,0,0,0,0,0,0,0,0,0,0,0.0859273759380062,0,0,0,0.0889539940201546,0,0,0,0,0,0,0,0,0,0,0.0669792103142358,0,0,0.135342340959754,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0122679159763208,0,0,0,0,0,0,0,0,0.176380035032823,0,0,0,0.205667071153373,0,0,0.117238209366186,0,0,0,0,0,0,0.247210059453811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342098424344003,0,0,0
X601628.CH.EQUITY,0.160257962772423,0.154921782647509,0,0,0,0,0,0.0384759003011724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228538412936936,0,0,0,0,0,0,0,0,0.0151875423366209,0,0,0,0,0,0,0,0,0,0,0.0258484701427008,0,0.216316381391716,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.223489743808836,0,0,0,-0.0705817390900003,0,0,0,0,0,0,0,0,0,0,0,0.0286701483797301,0,0,0,0,0.18954399993409,0,-0.0659583795688561,0,0,0,0,0.42433439553469,-0.181566084246939,0,0,0,0,1.15281466229679,0,0,-0.513463590368889,0,-0.00373003835202325,-0.106138965329806
