,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.258832846379572,0,0,0,0.262706713223245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170050214064668,0,0,0,0.0916019537564933,0.0353373716867989,0,0.00978942198982756,0.0601983896553722,0,0.0800780061060566,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325286053671108,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.157734386447097,0,0,0,0,0.0854886532489698,0,0,0,0.206972847286861,0,0,0,0,0,0,0.23370904196489,0,0.045503577107106,0,0,0,0,0,0,0.172982446447046,0,0,0.0155177147128619,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0824365784329407,0,0,0.0458344093462715,0,0,0.141755641216363,0,-0.00233612183246067,-0.0563312678340432
X600036.CH.EQUITY,0,0,0,0,0,0.175467983457284,0,0,0,0,0,0,0.21654186909386,0,0.0467068253475826,0,0,0,0,0,0,0,0,0,0.103666236264976,0,0,0.0504174432387657,0.0445397271490859,0,0,0,0.10218952051213,0,0,0,0,0,-0.0960272355192828,0,0,0,-0.0762821244856031,0,0,0,0,0,-0.0597784721949265,0.374026763197295,-0.0548344002206454,0,0
X601939.CH.EQUITY,0.627222084005494,0.175493656100987,0,0,0,0,0,0,8.67361737988404e-19,0,0.0911171552180506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782154233251146,0,0,0,0,0,0,0,0,0,0,0.176245108170953,0,0,0,0,0,0,0,0,0,0,0.0946431258018341,0.0114070459822952,0,0
X601288.CH.EQUITY,0,0.0370163623618379,0,0.12489907404398,0,0,0,0.527611179757428,0,0,0,0,0,0,0,0,0,0,0.0456458488694251,0,0,0,0.0400082168530077,0,0.117900598088409,0,0,0.0565930461458238,0,0,0,0,0,0,0,-0.0320330795149993,0,0,0,0,0,0,0,0,0,0,0,0.0427383631258707,0,0,0,-0.0181593861675677,0.0698875587197322
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.110471583391451,0,0.145914519628324,0,0,-0.00721896308449865,0,0,0,0,0,0,0,0,0,0.167782696647896,0,0,0,0,0,0,0,0,0,0.0505046662907275,0,0,0,0.0317650447806832,0,0,0.250705534427919,0.0940069688874264,0,0.0575413284457607,0,0,0,0,0.282769525502895,0,0,-0.111412436712524,0,0
X601628.CH.EQUITY,0,0,-0.0549872587312437,0,0,0,0,0,0,0.161289937777199,0,0,0,0,-0.0679494032628362,0.13511505082063,0,0,0,0,-0.0325318378762132,0,0.133876706234568,-0.0667640340170925,0,0,0,0,0,-0.0258309577944774,0,0,0,0,0,3.46944695195361e-18,0,0.399279688970136,0,0,0,0,0,0.0101803666161633,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.246686210861805,0,0,0,0.346282207912002,0,0,0,-0.00587932518873152,0,0,0.0835366215048327,-0.0263139814584543,0,0,0,0,0.0913273821448628,0,0,0,0,0,0,0.0636944803911248,0,0,0,0,0,0,0,-0.199088180393458,0,0,0,0,0,0,0,0.090310910975593,0,0,0,0,0.123390607024472,0,0,0,0,0,0,0.0140683624838626
X5.HK.EQUITY,0,0.240846991006763,0,0.0325113774201399,0,0,0,0,0,-0.12130185554063,0.0376364086987957,0.0828485080033344,0,0,0,0,0,0,0,0,0,0,0.295080555223246,0,0,0,0.144681853624338,0,0,0,0,0,0.0489794535083137,0,0.0605896228016585,0,0,0,0.225163576349497,0,0,0,0,0,0,0,0.0439699466130371,0,0,0,0.0590189582658665,0,0
X388.HK.EQUITY,0,0,0,0,0,0.120483833911258,0,0,-0.108329011336933,0,0,0,0,0,0,0,0.268197143574801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308326864049797,0,0,0,-0.100105923598706,0.290842664012297,0,0,0,0,0.00827441863188612,0,0.020963453777738,0,0.102435706665105,0,0,0,-0.0642512286665234,-0.510623230522716,0
X601166.CH.EQUITY,0,0,-1.73472347597681e-18,0.127347629327439,0,0,0,0,0,-0.170524192219382,0,0,0.561874715249816,0,0,0,0,0,0,0,-0.0558086936898863,0,0,0,0,0,0,0.0586691281958997,-0.0184924926135699,0,0.102432564548885,0.100338642968539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745412969492105,0,0,0,-0.0280456644874933,0,0
X601658.CH.Equity,0,0,0,0,0,-0.0340100366408536,0,0.441662734486458,0.00401771423068768,-0.0112653746259748,0,0,-0.0914557707009689,0,0,0.190153072394785,0,0,0,0,0,0,0,0,0,0,0,0.148260788985344,-0.340065204339598,0,0,0,-0.087854628823781,0,0,0,0,0,0,0,0.141287786435237,-0.134065839300036,0,0.275015070799784,0,0,0,0,0,-0.0271833087616735,0.126073142034687,0,0
X000001.CH.EQUITY,0,0.187438080632432,0.0827434638412807,0,0,0.0765426810298891,0,0,0,0,0.217951290885469,0,0,0,0,0,0.117571264950703,0,0,0,0,0,0,0.229980875825909,0,0,0,0,0,-0.00254189818869586,-0.0394579645522133,0,0,0,-0.198044123773801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113438446330728,0,-0.128361438697361
X600030.CH.EQUITY,0,0.059180907548066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14026992475156,0.114061450600219,0,0,0.194944362149995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214683593001304,0,0.0313480759091133,0,0,0,0,0,0.135579965379903,0,0,0,0.195876949301911,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.140890277181087,0,0,0,-0.0551315332455566,0,0,0,0,0,0,0,0,0,0,-0.0236372840009004,0,0,0,0,0,0.00524069580987172,0.24620209896563,-0.175455000454013,0,0,0,0,0.022039515489361,0.712241171566093,0,0,0.0105077109254972,0,0,0,0.00520858263225792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.277824919010701,0,0.13596425822926,0,0.216924179736045,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0119210857665054,0,0,0.099255082128253,0,-0.111439821412012,0,0,0,0,0.261714226154804,0,0,0,-0.0682469575146995,0,0.246411159003574,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.126906141685417,0.0709192754915347,0,0,0,0.247639740462688,0,0,0,0,0,0.192429891480399,0,0.106516962564824,0,0,0,0,0,0,0.368982108700252,0,-0.026362558724862,0,0,0,0,0.0747715669267133,0,0,0,0,0,0,0.0434931949798889,0,0,0.0110159262751224,0,-0.0697112945306559,0,0,0,0,-0.0233448545327391
X601328.CH.EQUITY,0.244835125837315,0,0,0.0541641710111541,0,0,0.0428469009450974,0.119377959717491,0,0,0,0.112950299269233,0,0,0,0,0,0,0.188068933052713,0,0,0,0,0,0,0.10683147253829,0,0,0,0,0,0,0,0,0.0373455152818085,0.0491441195878942,0,0,0,0,0.0162699317518818,0,0,0.0910810252772563,0,0,0,0.0987957271507865,0,0,0,0,0
