,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,6.93889390390723e-18,0,0.238154581445459,0.0834362998339974,0,0,0.240436151443037,0,0,0.0333383686482052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131391667919571,0,0,0,0.0692609167488854,0.0146606200206317,0,0,0.053545680511016,0.0867558407216217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.157415356640221,0,0,0,0,0.0965221741826216,0,0,0,0.178557006612772,0,0.0576588698960729,0,0,0,0,0.306310042547726,0,0,0,0,0,0,0,0,0.0876150035316937,0,0,0,0,0,0,0.0118678795122018,0,0,0,0,0,0.0292712323483702,0,-0.044829886113024,0,0,0,0,0,0.104706288982379,0,0,-0.0685212878687207
X600036.CH.EQUITY,0,0,0,0,0,0.161836465783243,0,0,0,0,0,0,0.15638640345833,0,0,0.0767018564661145,0,0,0,0,0,0,0,0,0.103095434392215,0,0,0.0557702002621818,0.0279017615120855,0,0,0,0.0658237776727345,0,0,0,0,0,-0.105185432537188,0,0,0,-0.0790249797458034,0,0,0,0,0,-0.0400520412509613,0.386554058369491,-0.0188365753900749,-0.0584218249464177,0
X601939.CH.EQUITY,0.625277992566612,0.170575822944403,0,0,0,0,0,0,0,0,0.0631940432655616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938710108683638,0,0,0,0,0,0,0,0,0,0,0.174581178761526,0,0,0,0,0,0,0,0,0,0,0.0952600324647316,0.00539481292852986,0,0
X601288.CH.EQUITY,0,0,0,0.181476161351935,0,0,0,0.453652300978734,0,0,0,0.0267883516972786,0,0,0,0,0,0,0,0,0,0,0,0,0.0478541276019404,0,0,0.0630581810528541,0,0,0,0,0.0730959514934422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578224130727592
X1299.HK.EQUITY,0,0,0,0,-0.0538809526735987,0,0,-0.0692943402241736,0,0.187651229023305,0,0,-0.00236061256973202,0.0505872567321637,0,0,0,0,0,0,0,0,0,0.124218160744719,0,0,0,0,0,0,0,0,0.082517906466094,0.0152815228757509,0,0,0,0.00843370113084779,0,0.172365883940715,0.156933306629369,0,0.0906632900886797,0,0,0,0,0.298948436624814,0,0,-0.106953955779742,0,0
X601628.CH.EQUITY,0,0,-0.137434478170764,0,0,0,0,0,0,0.095271339201441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490910252943214,0.104142618507932,0,0,0,-0.040899536907559,0,-0.0797491704973094,0,0,0.381832052647248,6.93889390390723e-18,0,0.395459923777293,0,0,0,0,0,0.0445373329767582,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0153295933625375,0,0,0,0.555238728595874,0,0,0,0,0,0,0,-0.113588602080384,0,0,0,0,0.196534267738541,0,0,0,0,0,0,0,0,0,0,0.00740847811049461,0,0,0,-0.142850655273435,0,0,0.0443167183373555,0,0,0,0,0.0669743552052425,0,0,0,0,0.0794287413887753,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.261412850573141,0,0.0593826014251823,0,0,0,0,0,-0.0444866285161653,0.0339960370448497,0.067522679167901,0,0,0,0,0,0,0,0,0,0,0,0.298846063585559,0,0,0.0983893207032176,0,0,0,0,0,0,0,0,0,0,0,0.208018767678211,0,0,0,0,0,0,0,0.101387259498529,0,0,0,0,-0.0468840577925535,0
X388.HK.EQUITY,0,0,0,0,0,0.105949165867288,0,0,-0.12523512588529,0,0,0,0,0,0,-0.0297438278462634,0.266691306882808,0,0,0,0,0,-0.0404320264861577,0,0,0,0,0,0,0,0,0,-0.312663027981153,0,0,0,-0.0931948553794405,0.331113192984599,0,0,0,0,0.0121256911951632,0,0.0194601046249409,0,0.111227638400316,0,0,0,-0.033372108034136,-0.487206565018139,0
X601166.CH.EQUITY,0,0,0,0.128652769333608,0,0,0,0,0,-0.169648819094227,0,0,0.561689690166665,0,0,0,0,0,0,0,-0.0593184536132677,0,0,0,0,0,0,0.0663671202490897,-0.0179457575618831,0,0.10069704302883,0.0964739743551568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737378740999899,0,0,0,-0.0280506176289187,0,0
X601658.CH.Equity,0,0,0,0,0,-0.0416129258582635,0,0.449746362635625,0.0660137711371156,0,0,0,0,0.16811626484775,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0149083486062244,-0.37533173748409,0,0,0,-0.0406179866658004,0,0,0,0,0,0,0,0.208914957660967,0,0,0.23709055699048,0,0,0,0,0,-0.0146707835590134,0.0673510918992397,0,0
X000001.CH.EQUITY,0,0.200833443925268,0.0846129497657505,0,0,0.0868979137997096,0,0,0,0,0.211633155983394,0,0,0,0,0,0.0995646060194135,0,0,0,0,0.224596018693918,0,0,0,0,0,0,0,-0.00934806483329837,-0.0463466308624369,0,0,-0.19508457022537,0,0,0,0,0,0,0,0,0,0.00193737100922532,0,0,0,0,0,0,-0.105228345212894,0,-0.141725412857905
X601601.CH.EQUITY,0,0.361150956130967,0,0.13934430179838,0,0.189676036253031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473015791404687,0,0.121444082139617,0,-0.0728281382199131,0,0,0,0,0.206113017922205,0,0,0,-0.068832097413212,0,0.273087408966261,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0572099946105347,0,0,0,0,0,0,0,0,0,0,0,0.139725852906009,0,0,0.123360672352441,0,0,0.198327378296686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212029429409059,-3.46944695195361e-18,0,0,0,0,0,0.129854846639274,0,0,0,0.235375067909632,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.123144061000643,0,0,0,-0.038353031167703,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0287380128211543,0,0,0.259173660320174,-0.179281120457078,0,0,-0.0233283282770253,0,0.0117536297044367,0.662254604661701,0,0.0597580737923731,0,0,0,0,0.0156173897187587,-0.02986010384855,-0.0024925346989623,0,0,0,0,0,0,0,0,0,0,0,0
