,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.221900149437722,0,0,0,0,0.384149967761447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265339493004512,0,0,0,0,0.0179464234823786,0,0,0.0897736545410871,0,0.0659329968675597,0,0,0,0,0,0,0,0,0.0131762028357255,-0.00787121556986858,0,0,0,-0.0983777051045716,0,0
X601318.CH.EQUITY,0,0,0.0284425933179624,0,0,0,0,0,0.207514160550213,0,-1.73472347597681e-18,0,0.19336746127981,0,0.098003801750312,0,0.0830751528715677,0,0,0,0,0.135173764123249,0,0,0,0,0,0.174151183305468,0,0.181514782109352,-0.0307061580733827,0.0561192761513369,0,0,0,0,0,0,0.0457239154662327,0,0,0,0,0,0,-0.118843172480122,0.0493921057685517,0.0765448061811559,0,0,0
X601939.CH.EQUITY,0.510674934620244,0.0578673650767047,0,0,0,0,0,0,0.150488032007139,0,0,0,0,0,0,1.73472347597681e-18,0,0.0748989171789912,0.117487996963756,0,0,0,0,0,0,0,0,0.341941306120642,0,0,0,0,0.137566340926845,0,0,0,0,0,0,0,0,-0.138922492685025,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0230346532964221,0.000209506136266496,0,0,0.206532209932031,0,0,0,0,-0.12753586613651,0,-0.0355041699240163,0.109191447727915,0,0,0.134739788359996,0,0,0.148709706982984,0,0,0,0,0,0,0.421995232528597,0,0.042658719631873,0,0,0,0,0,0,0,0,0,0,-0.0678825452315923,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0699230719508613,0,0.263200990614683,0,-0.0741710969095505,-0.0388690667918261,0,0,0,0,0,0,0,0,0,0,0.173677835724018,3.46944695195361e-18,0,0,0,0.0250641551751983,0,0,0,0.16016923713221,0,0.0408790352166763,0,0,0,0,0,0,0.202427039191564,0,0,0.223395884499057,0,0,0,0.151568275434091,0,0
X601288.CH.EQUITY,0,0,0.102652564441874,0,0,0,0,0.536512338260059,0,-0.0671829494156321,0,0.0237078973118544,0,0,0,0,0,0,0.00859982715784715,0,0,0,0,0.137490204745207,0.0606017507125113,0,0,0.135234353571253,0,0,0,0,0.0175077142268215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155803720351386,0,0.00308599048834317,0
X601628.CH.EQUITY,0.158143761707228,0,0,-0.00132784349652014,0,0,0,0,0,0,0,0,0,0,0,-0.0248701065600056,0.135153445376325,0,0,0.0324748990058837,-0.0415208310365123,0,-0.172575786536832,0,0,0,0,0,0,0,0,-0.0545467154922363,0,0,0,0.487704484686834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.404065389496389,0.0845842667397588,0,0,0,0,0.0439578352940294,0,0,0,0,0,0.148116970209372,0,0,0,0,0,0,0.103309776349322,0,0,0,0,0,0,0,-0.172376633365715,0,0.0442003734560932,0,0,0,0,0,0,0.0689348071817955,0.133124578805004,0,0,-0.0153454849021854,0,0,0,0,-0.0856708108716797
X5.HK.EQUITY,0,0.153187843763407,0.0855553172485484,0,0,0,0,0,0,-0.137686306731723,0.0361100217023324,0,0,0,0,0,0,0,0,0,0,0,0,0.117526653969588,0,0,0.166356342127118,0,0.0999083639723313,0,0,0,0,0,0,0,0,0,0.291586255637355,0.0462819837619647,0,0,0,0,0,0,0,0.0361461285080128,0,0,-0.0958827204311454
X388.HK.EQUITY,0,0,0,-0.169709882164218,0,0.0470183282230709,-0.125788041591808,0,-0.15460741357323,0,0,0,0,0,0,0,0,0,0,0,0,0.0991940525579045,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.227834043553043,0,0,0.212584890233778,0,0,0,0,0.204179434021921,0,0,0.245393804052945,0,0,0,0,0.202398546087626,0,0
