,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.112200384186222,0.00272809154826525,0.306399133085122,0,0.0544934852911023,0,0,0,0,0,0,0,0,0,0.00447610940301861,0.221575410038813,0,0,0,-0.0708849852915798,0,0,0,0,0,0,0,0,0,0.0396285917939118,0,0,0.123355554887309,0,0,0,0,0,0,0.131954487442864,0,0.0624100504829414,0,0,0,0.00297330126048574,0,0.184880693930318,0
X601318.CH.EQUITY,0,0,0.0377180100034288,0.137348228026382,0,0,0,0,0.12697608215391,0,0,0.0546674387147112,0.0386426775413207,0,0,0.0249443966969375,1.73472347597681e-18,0.130870388423684,0,0.185616695456589,0,0,0.121956538414718,0,0,0,0,0,0.0203547940227123,0,0.0745134138678035,0,0,0,0,0,0.0060131860761826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113141766967492
X601939.CH.EQUITY,0,0,0,0,0.228629027873275,0,-0.0464083831632946,0,0,0,-0.0294410318846932,0.143898667146514,0,0.0637561752755094,0,0,0,0,0.178406561785589,0,0.0245143098758965,0,-0.144746734027126,0,0.450908236793112,0,0.151236036104195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.194009043742133,0,0,0,0,0.137157887815871,0.0921935422666757,0,0,0,0,0.192130666744351,0.0969470370194535,0,0,0,0,0,0,0,0,0,0,0,0.259590872052428,0,0,0,0.0608054780344217,0,0,0,0,0,0,0,0,0,0.0295138267134189,0.00512732000052659,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.215239858996433,0.08917120559674,0,0,0,0.0787756256176522,0,0.382748938842124,0,0,0,0.0614929609985151,0,-0.0136755659069881,0,0,0.0398656176691275,0,0,0,0,0,0,0,0,0,0,0.112558115649637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455995825873438,0,0,0,0,0.080506145629118,0,0,0,-0.108624328803208
X601628.CH.EQUITY,0,0,0,-0.052042036438942,0.0183113655845999,0,0,0,0,0,0.0672120503915122,0,0,-0.0842133143788325,0,0,0,0,0.0611547123756186,0,-0.0209941663666396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710408257646925,0,0,0,0,0,0,0.172478831037402,0,-0.0288619694221437,0,0,0.192410394669638,0,0,0,0.196007766518174
X1299.HK.EQUITY,0,0,-0.0792171808634824,0,0,0,0,-0.0453494223614603,0,0,0.140585646473007,0,0,0,0,0,0,0,0,0,0,0,0.050012884028204,0.1084902704104,0,0,0,-0.243822192741548,0,0,0,0.0189982820400808,0,0,0,0,0,0,0,0.265606819133834,0,0.236708305971902,0.116463378707355,0.225239915063176,0.0273024215502264,0,0,0,0,0,0
X601988.CH.EQUITY,0.0854925216144715,0,0,0.452591475167353,0.134632524370559,0,0,0,0,0,0,0,0,0,0,0,0,0.146214788470279,0,0,0,0,0,0.144076590387181,0.146946269543403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0321425351396911,0,0,0.0103118910309806,0.0188963867684552,0,0,0,0,0,0,0,0.207607086847966,0,0.0996072137608283,0,0.12828397822649,0,0,0,0,0.0296122749303592,0,0,0,0,0,0,0,0.0128305161152949,0,0.243986583371527,0,-0.066921212156661,0,0,0.191377138251937,0,0,0,0,0.0830299531945444,0,0
X601166.CH.EQUITY,0,0,0.0502882390930298,0.0572494093597612,0,0.0276194633628291,0,0,0,0,0,0.0193906240103571,0.106099843861417,0.0682136643831061,0,0,0,0,0,0,0,0,0,0,0,0.163805326574674,0,0.368977735982155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490743795517376,0,0,0
