,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.265253463145455,0.160313120804567,0,0,0,0,0,0,0,0,0,0,0.188506835417817,0,0,0,0,0,0,0,0,0,-0.297073460783092,0,0,-0.190187046310833,0.853104166309325,0,0,-0.0384213154146913,0.0516893634091195,0,-0.030054573436511,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-0.0929539369799041,0,0.281610386597948,0,0,0,0,0,0,0.110506523169665,0,0.147226053258098,0,0,0,0.137520243719398,0.00622503825972548,0,0,0,0,0,0,0,0.0198616136933659,0,0,0,0,0,0,0.125249368466802,0,0.0483269535569578,0.265404007152013,0,0,0,0,0,0,0,0,0,0,-0.134560862052198
X601939.CH.EQUITY,0.271481889702869,0,0,0,0.0846980770645338,0,0,0,0,0.159927253699137,0,0,0,0,0,0,0,0.0783401297058474,0,0,0,0,0,0,0,0,0,0,0.0602317683963841,0.0593757609718792,0,0,0,-0.223778628241981,-0.175488556513599,0,0,0.120520958954218,0.480970503756658,0,0,0,0,0,0,0.0707700873059523,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.354960353708768,0.0939101107444229,0.0479456601858158,0.394183255390418,0,0,0,0.270592954592762,0.0235083406152578,0,0,0,0,0,0,0,-0.182128539355474,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.606658975923203,0,0,0,0,0,0,0,0,0,0,0,0.408386958371162,0,0,0.126245277071359,0,0
X5.HK.EQUITY,-0.161467231148206,-0.026415765906727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354644762359206,0,0.160041501255261,0,0.43889802311565,0,0,0.405484029020021,0.0160697081571557,0,0,0,0,0,0,0,-0.182090920004961,0,-0.00349104839840259,0,0,-0.050200156867376,0,0,0,0,0.02413361888774,0,0,0,0,0,0,-0.230949680187093,0
X601988.CH.EQUITY,-0.10374733416273,0,0,0,0.379462265743554,0,0,0,0,0,0,0,0,0,0.0679946083647162,0,0,0,0.445856701713426,0,0,0,0,-0.111210855053882,0,0,0,0,0,-0.332605984647972,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0781246850335932,0,0,0,0
X600036.CH.EQUITY,0,0.377832179531581,-0.0671395927607995,0,-0.0325234929949204,0.0290314895014834,0,0,0,0.521900393926248,0,0.200818136240871,0,0,0,0,0,0,0,0,-0.108589978144648,0,0,0.28464604801337,0,0,0.103676539409179,0,0,0,0,0.0219518687522086,0,-0.27963696398595,0,0,0,0,0,0,0,0.122953995497128,0,-0.119682270937708,0.136291011391597,-0.0182073088207656,0,0,0,0.0839612923219393
X1299.HK.EQUITY,0,0,0,0,0.181955524585261,0,0,0,0,0,0,-0.0783133932331723,0,0,0.0322392746029515,0,0,0,0,0,0,0,0,0,0,0.158952936207235,0,0,0.101895546953916,0,0.253684001171101,0,0,0.0589956777746659,0,0,0,-0.0350852894412371,0,0,0,-0.09284081628725,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.00853885692923361,0,0,0,0,0,0,0,0.0721647567124699,0,0,0.350625594990463,0,0,0,0,0.0364019834994837,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253072038773861,0,0,0,0.194704740702832,0,0,0.0196231362644754,0.081846003550515,0,0,0,0,0,0.0713935837965093,0,0,0,-0.123459063781071
X601328.CH.EQUITY,0,0,0,0.00659754883309068,0,0,0.481661716487773,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0538350336920305,0,0.215815766160593,0,0.178424668893504,0.108565530155449,0,0,0,0,0,0,0,-0.170826987654624,0,0,0,0,0,-0.0561745424633442,0,0.102658524519091,0,0,-0.0291540667772822,0,0,0,-0.232586630751031
