,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.0567103979444444,0,0.138737165870601,0.176382534127389,0,0.351768933697528,0,0,1.38777878078145e-17,0,0.000603718764450269,0.131825812562463,0,0,0,0,0,0,0,0,0,0.0118810137716152,0,0,0,0,0.104034440028668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.207656778853757,0,0,0,0,0,0,0,0.224197616914051,0,0,0,-3.46944695195361e-18,0,0.0719896410669298,0.144752224530838,0,0,0,0.210530612360493,0,0,0,0,0,0,0,0,0,0.0753590016767718,-0.059894900085817,0,0,0,0,0,0.0658300800793861,0,0,0,0,0,0,0,0,0,0,0.0749612635006317,0,0,-0.0072478902733775
X601939.CH.EQUITY,0.263702801074861,0,0,0,0,0,0,0,0,0,0,0,0.425693054910319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191837843728959,0,0.106013190949206,0,0.00655698649573199,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.34276497643717,0,0.0423295696785991,0,0,0.467230663328104,0,0,0,0,0,0,0,0,0.0359582213910735,0,0,0,0,-0.0109517768531646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11286142682713,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.198279788910232,0,0.0394650898420576,0,0,-5.55111512312578e-17,0.310685593947972,0,0,0,0,0,0,0,0.0201428743957443,0.648269742059133,0,0,0,0.0515015467315348,0,0,0,0,0,0,0,0.0921945380102973,0,0,0.0205393197535075,0,0,0,-0.204440578407776,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.13694729232369,0,0,0.049239908274967,0,0,0,0,0.200905465514203,0,0,0,0.143603396368475,0,0,0,0,0,0.0210675101491992,0,0.168419867000974,0,0,0,0.0277825663347564,0,0,0,0,0.0495235973084599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186390686770811,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.196679038862066,0,0,0.220237727020861,0,0,0,0,0.1779478669897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149711685723843,0,0.00384347375884828,0.158236013040136,0,0,0.105481527187914,0,0,0,0,0,-3.46944695195361e-18,0.0489929089659992,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.164143162345608,0,0,0,0,0,0,0,0.325231326517994,0.0252104744091272,0,0,-1.73472347597681e-18,0,0.193609139017878,0.291249877284812,0,0,0,0,0,0,0.247976250805534,0,0,0,0,0,0,0,0.027514191112122,0,0,0,0,0,0,0,0,0,0,0,0.0906802234136312,0,0.0104883719161784
X601628.CH.EQUITY,0.325237567498526,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563778102021339,0.0260362554928776,0,0,0,0.118371188164019,0,0,0,0.0876579155747653,0,0.230500611131048,0,0,0,0,0.150182899307482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.192359526672883,0,0,0,0,0,0,0.195036593906705,0,0,0,0,0,0,0,0,0,0.0785896591685874,0,0,0,0,0,0,0.222612170711131,0,-0.194969993947279,0.153916372599782,0,0,0,-0.00740391964370425,0,0,0.830900813040275,0,0,0,0,0,0.337003387646459,0,-0.317316190834085,-0.245523279534454,0
X601166.CH.EQUITY,0,0,0.174243244120925,0,0,0,0.398119135119186,0.0489806254961131,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0.0020423256350697,0,0,0,0,0,0,0,0,0,0,0,0.376111607693808,0,0,0,0,0,0,0,0,0,0,0.0333884466104679,0,0,0,0,0,0.0866096767024727,0,-0.118536693795233,0,0.0486977478490852
X601328.CH.EQUITY,0,0,0.0921901947875247,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.520541678237185,0,0,0,0,0,0,0,0,0,0.00194511337119321,0.218632361628625,0,2.16840434497101e-19,0,0,0.0250395521450756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116838451666312,0,0,0,0
X600000.CH.EQUITY,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0821207965387711,0.45539436251557,0,0,0,0.101979245640737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672342819451725,1.73472347597681e-18,0,0,0.0976070109310213,0,0.098956854678343,0,0,0,0
