,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.307103743008116,0.28836408047872,0,0.0590273148391947,0,-0.0804588039655015,0,0,0.0520284221942766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122074318475935,-0.0178457370910198,0,0,0.0619250846826674,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311102030824215,0,0,-0.117479231862374,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.201918179867628,0,0,0.268957311239908,-0.00207734669224351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601567947993978,0,-0.00964563335748262,0,0,0,0,-0.257311347195738,0.274494571106983,0,0,0.201544822061745,0,0,0,0,0,0.0623065714746434,0
X601939.CH.EQUITY,0.460124437532325,0,0,0.0444980236496952,0.101927778052567,0,0,0.0423015262823594,0,0,0,0,-0.00209551288563389,0.148304308592591,0,0,0,0,0,0.135857013115437,0.0322778640967956,0,0.012404911154208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300713314071751,0,0,0,0,0,0,-0.136968902023787,0,0,0,0
X601288.CH.EQUITY,0.408137458220654,0.0620936676131514,0.06674473212929,0,0.0394281267169111,0,0,0,0,0,0,0,0,0,0,0,0.0240898575676032,0,0,0.0299575842358592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102902426357723,0,-0.0419612531333827,0,0.141676121726003,0.0984952118794985,0,0,0,0.141961399402592,0.117439770765125,0,0.00310749806654395,0,0,0,-0.0425427669690417
X5.HK.EQUITY,-0.0841688411954812,-0.315594121227327,0,0.148763057644381,0,0,0.10877343880034,0,-0.215136879135991,0,0.226265210391426,0.0571252951097026,0,0,0,0.214341722859772,0,0.506440476253249,0,0,0,-0.240453156382997,0.383472468737439,0,0,0,0,0,-0.1288145127744,0,0,0,0,0,0,-0.0477992729996531,0,0,0,0,0.160131970910941,0,0,0,0,0,0,0,0.199019726656938,0
X601988.CH.EQUITY,0,0,0.162783355963568,0.302903539046502,0,0,0,0.00790798081353098,0,0.195544437024765,0.147514695784747,0,0,0,0,-0.0956393757193503,0,0,0,0,0,0,0,0.130581620294611,0,0.0399655418872735,0,-0.042290983217307,0,0,0,0,-0.0121801613532229,0,0,0,0,0,0,0,0.138172829999504,0,0,0,0,0,0.0333954632666836,0,0,0.17332180097175
X600036.CH.EQUITY,0,0.23026719254837,0,0,0,0,0,0,0,0,0,0.0684783233805866,0,0.0871878938520414,0.0603659397983177,0,0,0,0.0255631013402862,0.0189075283163028,0,0,0.118411973991534,0,0,-0.00905321406506162,4.33680868994202e-19,0,0,0,0,0.329404976889186,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.116252655019986,0.118678572250821,8.67361737988404e-19,0
X601628.CH.EQUITY,0,0.0814751036341421,0,0.534188877055952,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468249444663452,0,0,0,0.0360180618835435,0,0,0,0,0,-0.0340139543488125,0,0.165764813189709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097763420637548
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294945626238615,0,0,0.00773940715869879,0.0106372351617069,0.167346963611235,0.114602458083081,0,0.179931084310612,0,0,0,0,0,0,0.410875453001144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637495243732759,0,0,0,0
X601166.CH.EQUITY,0,0,0.0296372179049506,0,0,0.160335137292218,0.049191571147884,0.072492185609561,0,0,0,0,0,0,0.157929834903018,0,0,0,0,0,0,0,0,0,0,0.0328682969505896,0,0,0,0,0,0.41382078435957,0,0.189547680373534,0,0,0,0,0,0.0500956311459681,0,0,0,0,0,0,0,0,0,-0.120292484957442
X601328.CH.EQUITY,0,0,0.0578671259524149,0,0,0.110518978783153,0,0,0,0,0,0.363345715750755,0.100359490395281,0,0,0,0,0,0,-0.0328152800452676,0.22251640431421,0.137041021708029,0,0,0.104736490677583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174285352913108,0,0,0,0.0188021780236447,0,0,0
