,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.153661818347833,0,0,0,0,0,0,-0.0159445290696428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286782574328465,0.42579506705389,0.226150768703474,-0.188457471877821,0,0,-0.0497014758718909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000138959609437534
X601318.CH.EQUITY,0,0,0,0,0,0.303746334116709,0,0,0,-0.0696703160880339,0,0,0,0.00386729442934153,0,0,0,0.0481934637632038,0,0,0,0,0,0,0,0,0,0,0,0.0529157063127328,0.113692397110676,0,0,0,0,0.241658371066362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618950078664734
X601939.CH.EQUITY,0,-8.67361737988404e-19,0,0.769473280343392,0,0,0.0112282081884341,0,0,0.00364700510173698,0,0.0246660338343028,-0.00991876754600556,0,0,0,0,0.14251783014322,0.0760817300716684,0,0,0,0,0,0,0,0.00162211111567481,0,0.0281668925337734,0,0.0571291612554955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.950711080432365,0,-0.100311869224275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457585507300226,0.0383350476371909,0,0,0,0,0,0,0,0,0.0561007507432742,0,0,0,0,0,0,0.00650059013088643,0,0,0,0,-0.0849524429777356,0,0,0,0,0,0,0,0,0.0144523758646669,0
X601628.CH.EQUITY,0.0114349229064785,0,0,0,0,0,0,0,0,0.292693891190533,0.214418907222205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347423609919519,0,0,0,0,-1.73472347597681e-18,0,0,0,0.56008881504187,0,0,0,0,0,0,0,0.0423144553466571,0.205948146585085,0,0,0,0.114369499043731
X600036.CH.EQUITY,0,0,0,0.353540210942774,0,0,0,0,0.0530344337260896,0,0,0,0,0,0,0,0.137349030851541,0.0529112476190316,0,0,4.33680868994202e-19,0,0,0,0,0.128314308950725,0,0,0.096187385260098,0,0,0,0.0445777308816192,0,0,0,0,0.0161314759518016,0,0,0,0,0,0.00681467458587652,0.0115768974692652,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0146602821047008,-0.127760345113251,0.0603775629385401,0,0.0522310920374183,0,0,-0.0222785271368343,0,0,0,0,0,0,0,0,-0.0311987095137023,0,0,-0.0154860949696326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978073155383444,0,0,0,0,0,0,0,1.04730807033438,0,0
X1299.HK.EQUITY,0,0,0,0,0.0736369950446951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364324033031253,0,0,0,0,0,0,0,0,0,0.26051479716968,0.0951782939629577,0,0,0,0,0,0,0,0,0.0465897272041915,0,0,0,0.088802745417933,0,0,0,0.0798501673699037
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0124713020925706,0,0,0,0,0,0,0,0,-0.339258523718097,0,0,0,0.0286160007270545,0,0,0,0,0.517440511862917,0.143851086406078,0,0,0,0,0,0,-0.00633984542680013,0,0,0.0713349710077473,0,-0.136768424753193,0,0,0.113246543006799,0.165552465817494,0,-0.172608885409579,0,0,3.46944695195361e-18,0
X388.HK.EQUITY,0,0,-0.186550295410041,0,0.221720077045212,0,0,0,0,0,0,0,0,0,0,0.0436967620612353,0,0,0,0.0521901974890562,0,0,0.373927186087918,0,0,0,0.0846950594824345,0,0,0.0696127596554763,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122126476868864,0,0.140178098849739,0,0,0,0,0.250533245952483
X600030.CH.EQUITY,0,0,0,0,0.193715392749782,0,0,-0.0804136319128967,0,0,0,0,0.180093533139563,0,0,0,0,0,0,0,0,0,0,0,-0.0127132508721795,0,0.0677682123130144,0,0,0,0,0,-0.00868844041997829,0.170151052086566,0,0.13850865740518,0,0,0,0.119996528360386,0,0.00891355180342827,-0.0362629509702166,0.174707342728694,0,0,0.010168824848911,0,0,0.129343021021105,0
X601658.CH.Equity,0,0,0.289836370441024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868748211560289,0,0,0,-0.0759339329211548,0,0,0,0,0,0,0.1302953792821,0,0,0,0,0,0,0,0,-0.13135959246748,0,0,0,0.644027031803536,0,0,-0.184258139400882,0,0,0,0,0
