,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0,0.334447384951078,0,0,0.121822283065135,0,0,0,-0.0226007918595932,0,0,0,0,0.0490522070598023,0.0378459505709165,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219458891089929,-0.0402442425861247,0,0,0.137042821040564,0,0,0.0216095408866833,0.070458875054056,0,0,0,0,0,0,0,0,0.225126367439324,0.0289852502289399,0,0
X601318.CH.EQUITY,0,0,0,0,0.0150637282987555,0,0,0,0.14759954220463,0,0.0523365619490762,0,0.104721863961134,0,0,0,0,0,0.220277013599556,0.231335721398329,0,0,0,0,0.00603677285639379,0,0,-0.0183221909780454,0,0,0,0.0795293544264636,0,0,0,0,0,0.0496370025632341,0,0,0,0,0,0,0.0138832705330739,0,0,0,0,0,0.0807121383591862
X601939.CH.EQUITY,0,0,0,0.351661675414669,0,-0.0771778099952158,0,0,0,0,0.0854813067789245,0,0,0,0.0762928406024858,0,0,0,0,0,0.0360709136377403,0,0.608434439224491,0,-0.205777894491515,-0.136344245588096,0,0,0,0,0.00679836139096831,0.0908887814329454,0,0,0,0,0,0,0,-0.122228482860118,0,-0.0269749633951906,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.271331219862374,0,0.0224475980561115,0,0,0,0.218710282964118,-0.0242584779306787,0,0,0,0,0,0,-0.0305330657232289,0.201962911620723,0,0.0233087771279086,0,0,0,0,0.0824754321097373,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625920390171826,0,0,0,0,0,0,0,0.189296346360981,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0739449102913984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221696366836311,0,0,0,0.0786441489633675,0,0,0.154098648863375,-0.183562942570089,0,0,0,0.0505678183068019,0,0,0,0.49140844017463,0.0562529038177386,0,0,0,-0.0156665409016053,0,0,0,0,0,0,0,0.0590970309714039,0,0,0,0.0462919927255562
X600036.CH.EQUITY,0,0.201653583116574,0,0,0.0915726120714481,0,0.0799462077880179,0,0,0,0,0,0.213267273456239,0,0,0,0,0,0,0,0,0,0,0.316974255433089,0,0,0,0,0,0,0.138876720366827,0,0,0,0,0,0,0,0.0473650436993469,0,0,0,0,0,0,0,0.0308654805119735,0,-0.062277140550314,0,0.0111085472617125
X601988.CH.EQUITY,0,0,0,0,0,0.330405680716795,0,0,0,0,0,0,0,0,0,0.505101060260405,0,0,0,0,0.0388795879989446,0,0,0,0,0,0,0,0,0,0.0101278510153426,0.142846810808829,0,-0.0681783956613641,0,0,0,0,0,0,0,0,-0.0140450416240347,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.330166428169656,0,0,0,0,0,0,0.0530079021173588,0,0,0,0,0,0,0,0,0,0.056774972010704,0.0466837562331574,0,0,0,0,0,0,0,0,0,0.0537109607244086,0,0.154177831402874,0,0.119842233677969,0,-0.0373328435085502,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456946186272696,0,0,0,0,0,0.0945552815002137,0,0,0,0,0.59542451965705,0.0500674145540388,0,0,0.0604082304627576,0.0527050535513424,0,0,0,0,0,0,0,0,0.180972457846179,0,-0.10671531563767,0.0978873946397062,0.0519604233151215,0,0,0.120294612281554,0,0.171322095083254,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.114629737990048,0,0,0,0,0.0024284026730703,0,0,0,-0.0782662245684606,0,0,0,0,0,0,0,0.485090573634259,0.129851747715125,0.013787344752733,0,0,0,0.160439105765384,0,0,0.416261355939256,0,0,0,0.184237415764797,0.0135173848941013,0.0567342461581722,0,0,0,-0.440353232028221,-4.33680868994202e-19,0,0.0929042460404065,0,0,0,0
