,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0354360203497283,0.175832969354907,0,0,0.0110896473277601,0,0,0,0,0,0,0,0.0111547851591315,0,0,0.190325047488471,0,0,0,0,0.0569497010628892,0,0.0500706584226398,0,0,0,0,0,0,0,0,0,0.0323417262677709,0,0,0,0,0,0,0,0.0753538084583146,0.0304379147242995,0,0.0301480042358188,0,0,0.0529644693480062,0,0
X601318.CH.EQUITY,0,0,0.0977031816848981,0,0.100649612000261,0,0,0,0.120772887640145,0,0.0981788078233287,0,0.0381949090814739,0,0,0,0,0.0680536099064052,0,0.190394721713679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436345111170764,0,0,0,0,0,0,0,0,0,0,0,0,0.146882517526969
X601939.CH.EQUITY,0,0,0,0.0764791639232162,0,0,0,0,0,0,0.10903560822171,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.64082045096163,0,0.150098031134611,0,0,0,0.0821460152303531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.165646561992255,0.126938481824248,0.0420714388415478,0,0,0.104563515895065,0,0.396679918050001,0,0,0.0450181568788886,0,0,0,0,0,0.00037636677264479,0,0,0,0,0,0,0,0,0,0,0.0590643651895231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287443919830092,0,0,0,0,0.0570904712868612,0,0,-0.0927181084967945
X600036.CH.EQUITY,0.0346752731278503,0.0419557075589357,0,0,0,0,0.257082377714139,0.0462401214587571,0,0,0,0,0.220220424619464,0,0,0.148319315763552,0,0,0,0,0,0,0.181707088297235,0.232995208040149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112184426875141,0,0.0225481325165395,0.0423405006814297,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0725636149146214,0,0,0,-0.0864323982929251,0,0,0.0729717995203056,0,-0.0850338904329953,0.0317062989220432,0,-0.0697498605427496,0,0,0,0,0,0,0,0,0,0,0.644024736773164,0,0,0,0,0,0,0,0.0755611056357341,0,0,0,0,0.245064796201622,0,0,0.136709473761575
X1299.HK.EQUITY,0,0,-0.0956208331882563,0,0.114029266265256,0,0,0,0,0,0,0.192420367629985,0,0,0,0,0,0,0,0,0.138961890374247,0,0,0,0,0,0.164620173037151,0,0,0,0,0,0.049342244071645,0,0,0,0,0,0,0.0329966489555633,0.132625260035297,0,0.086274928117849,0,0.0489884473236429,0.118294047126728,0,0,0,0,0
X601988.CH.EQUITY,0,0,-4.33680868994202e-19,0.663394211003184,0.158405134918507,0,0,0,0,0,-0.00368181291375004,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0842353567863689,0,0,0.23743575531945,0,0,0.00778685841770319,0,-0.023954306936946,0,0.100480958152929,0,0.132659272043587,-0.0107830260932282,0,0,0,0,0,0,0,0,-0.0188430126129075,0,-0.0324963431304022,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00850549824227694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130278261239386,0,0,0,0,0,0.0852851067330689,0.179397573376409,0,0.0145184440601786,0,0,0,0,0,0,0,0,0,0,0.3458367092276,0,0,0,0,0,0.152183272446076,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0850497026461605,0,0.0419134560571488,0.037662649534758,0,0,0,0,0.0348503804270447,0,0.123162484018883,0,0,0.0439814164064854,0,0,0,0,0,0,0,0.158185632802808,0,0,0,0.391089391736023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-6.93889390390723e-18,0,0
X601658.CH.Equity,0,0.075731251109018,0,0.144527659201969,0,0,0,0,0,0.408821942666465,0,-0.0689697036669759,0,0,0,0,0,0,0,0,-0.0590217364310835,0,0,0,0,0,0.115891233970809,0.127980071539464,0.286676131287799,0,0,-0.0155546062943924,0,0,0,0,0,0,0,0,0,0,0,0,-0.00117037356756953,0,0,-0.1422855503728,0,0.0107013030517504,0
X388.HK.EQUITY,0,0,-0.0264968380218503,0,-0.204609323931801,-0.044934015333021,0.10042324328551,0,0,0,0,0,0.051916985161751,0,-0.132492067343259,0.0309254063984798,0,0,0,0,-0.0364307481954244,0.584539011374025,0,0,0,0,0.250440741381771,0,0,0,0,0,-0.0799202466373509,0,0,0,0,0,0.159827930692247,0,0,0,0,0,0.0939243696193014,0,0,0,0,0,0
X000001.CH.EQUITY,0,2.71050543121376e-20,0,0,0.426417906601455,0,0,0,0,0,0,0.15280049304219,0,0,0,0,0,0,0,0.0510430915190887,0,0,0,0.468513758088904,0,0,0.114691344363439,0,0,0,-0.152130528555397,0,-0.109966862526492,0,0.0871058753083259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871668569715225,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0612225599821227,0,0,0,0,0,0,0.416533431387443,0,0,0.0335831308101195,0,0,0,0,0,0,0,0,0,0,0,0.0441663646449772,0,0.208201857319795,0.0463739120102771,0,0,0,0,0.234934632669297,0,0.0458852444885525,0.0327455685208043,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.0365470622803983,0,0.046904596646278,-0.066425555434558,0.309903261801715,0,0,0,0,0.0715844963512782,0,0.255684181027018,0,0,0,0,0,0.104375908364484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544370481660348,0,0,0,0,0,0.082284456040271,0.015788318767116,0,0,0.0656352745732122
X000002.CH.EQUITY,0,-0.0257452409125168,0,0,0.097376127866696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231689193945632,0,0,0,0,0,0.432630497380502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101130050463339,0,0,0,0,0,0,0,0.105904800723896
X601328.CH.EQUITY,0,0.0191258891501696,0,0,0.00956378730383203,0,0,0,0,0,0.014898989348234,0,0,0,0.0454886641721535,0,0,0.220536144962102,0,0,0,0,0,0,0.302776971108071,0,0,0,0.0594406286450781,0,0,0,0,0,0,0,0,0.0312235444201317,0,0,0,0,0,0,0,0,0,0,0.00262728057702728,0,0
X600000.CH.EQUITY,0,0.0244392593318223,0,0,0.0630438776283954,0,0,0,0,0,0.0908668528789166,0,0,0,0,0,0.483665798905758,0,0,0,0,0,0.0843666798145699,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0723508743146495,0.0515264475076788,0,0.0193235035479559,0,0,0.035190253620914,0.0467304715864397,0,0,0,0.0195050240141118,0,0
X601066.CH.EQUITY,0,0,0.0420023683391769,0,0,0,0,0,0,0,0.00846397547271889,8.67361737988404e-19,0,0.710489616058823,0,0.0382121012870819,0,0,0,0,0,0,0.0241587397541389,0.00706712900801447,0,-0.0123030508434499,-0.118767379169955,0.0492851471445683,0,0,0,0,0,0,0,0,0,0,0.133968001734469,0,0,0.0259315276485939,0,0,0,0,0,-0.118303753643432,0,0,0.111705705411199
X601319.CH.EQUITY,0,1.73472347597681e-18,0,0,0.0521170993773407,0,0,0,0,0,0,-0.0230086316580132,0.110111639153869,0,0,0,0,0,0,0,-0.0281885946762191,0.0822858514872585,0,0,0,0,0,0,0,0,0,0,0,0.0552172982830666,0.325176555446345,0.0837391238476203,0,0,0,0,0,0.0611985954142439,0,0.00769536206634448,0,0,0.432501839850325,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.13176948314935,0,0.135359798854768,0,-0.0678497238229693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310428099392916,0.0057565156021157,0,0,0,0.257882755621184,0,0,0.0627400255847622,0,0,0,0,0,0,0.120127302497506,0.193437391504324,0,0,-0.0964395910210629,-0.526109857891488,0.101607605175605,0,0.0783591115444321,0,-0.0907501516021876,0
X300059.CH.EQUITY,0,0.0829033712582912,0,0,0,0.0298319494171994,0,0,0,0,0,0.109918694969716,0,0.326888317339798,0,0,-0.1117575519455,0,0.0128279387878557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436508332789806,-0.0267629601339788,0.384049742510576,0.190047063394041,0,0,0,0,0,0.0141419848361363
X601998.CH.EQUITY,0,0,0,0.428735522709976,0,0,0.275797150733452,0.0131769021481817,0,0,0,0,0,0,0,0.16297053849555,0,0,0.0945034544341515,0,0,0,0,0,0,0,0,0.474437806212234,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500029612814594,0,0.0950267186305888,0,0,0,0,-0.018929752947169,0,0,0
