,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.306891086394403,0.248471846740384,0,0,0,-0.0822753214916808,0,0,0.220870672009366,0,0,0,-0.19179555206048,0,0,0.131259741437764,0,0,0,0,0.0478820657805571,0,0,0,0,0.0825311902416642,-0.10612439070299,0,0,0.154492095443161,0,0,0,0,0,-0.00857425221470033,0,0,0,0.0293637253217572,0,0,0,0,0,-0.108088137463788,0,-0.0537149839546413
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.213862085676193,0,0,0.301328863903606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616271723539239,0,-0.0123307766479233,0,0,0,0,-0.262359233237933,0.282704198450968,0,0,0.202280634364994,0,0,0,0,0.0661642060550646,0,0
X601939.CH.EQUITY,0.4135550876956,0,0,0.0934877265075501,0.101437821041471,0,0,0,0,0,0,0,0.132706270067699,0,0,0,0,0,-0.0360731297834819,0.123842470073429,0.00803264244499249,0,0.0423853135580765,0.0437968933387576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310924947991376,0,0,0,0,0,0,-0.165718838106715,0,0,0,0
X601288.CH.EQUITY,0.367761235270309,0,0.205124190804499,0,0.158500313011115,0.0731006295770857,0,0.0434244749927479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853531442027158,0,0,0,0,0,0,0.0298941473618529,0,0,0,0.0306720816497569,0.175499462527891,0,0,0,0.0444218365890272,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.288224549914863,0,0.153482263808546,0,0,0,-0.148764552420194,-0.0492876707014186,0,0.348840692786591,0.145167405626049,0,0.268040253791866,0,0,0,0.3143403278501,-0.0229651584817464,0,-1.38777878078145e-17,-0.263933064383369,0,0.425341320306148,0,0,0,0,0,0,0,0,0,0,-0.0560854400205311,0.0425466254249894,0,0,0,0,0.224011112041622,0,0,0.0321822133023558,0,0,0,0,0,0
X601988.CH.EQUITY,0.0975858242220865,0,0.182659051075106,0.140303540396795,0.0144109124635548,0,0,0.0716728455629052,0,0.125339169687123,0.265825332397386,0,-0.0166918509422223,-0.346327413667135,0,0,0,0,0,0.0187262738245534,0,0,0,0,0,0,0.095133095746801,0,0,0,0,0,0,0,0,0,0,0,0,0.0215656329970673,0.0544573286407339,0,0,0,0.147789084808013,0,0,0,0,0.0912114442411277
X600036.CH.EQUITY,0,0.33303661071745,0,0,0,0,0,0,0.0264536559433427,0,0,0.10300593233129,0.17221659165218,0,0.0570884346847952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156099920978681,0,-0.0382529999538769,0,0,0,0,0,0,0.154799353320071,0.0336291458050418,0,0,0,0,0.0788049863352498,0,0,0
X601628.CH.EQUITY,0,0,0,0.242351535167128,0.001170682721338,0,0,0,0,0.108070039684639,0,0,0,0,0,0,0,0,0,0,0.136740708978411,0.0646685884141944,0,0,0,0,0.0130927911627135,0,0,0,0,0,0,0.0335418967482505,0,0,0,0,0,0,0.154717092652966,0,0,0,0,0,0,0,0.0980922048505747,0.101991769319
X1299.HK.EQUITY,0,0,0,0,0,-0.0321024693621864,0.211924377408104,0,0,0.0507186902332622,0,-0.0496980150823149,-0.078923517997905,0,0,0,0.347154414445599,0.237147613339924,0,0.106635130568388,0,0,0,0.0542383824321408,0,0,0.136098477496998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533371470277256,0,0,-0.0799090170881034,0,0,0,0,0,0
X601166.CH.EQUITY,0.217481303702223,0,0,0,0,0.0753002384675013,0.0693895871205765,0.0793555204472573,0,0,0,0,0.123420700797609,0,0.328901111086932,0,0,0,0,0,0,0,0,0,0,-0.0742510962291479,0.0190540020410727,0,0,0,0,0.412519391101054,0,0.20337490440545,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
