,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0357197075234048,0.446783566684176,0,0,0.00329563142202953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00590735376656071,0,0,0,0,0,0,0,0,0,0,0,0.245780083258029,0,6.93889390390723e-18,0,0,0,0,0,0,-6.93889390390723e-18,0,0.166112224302649,0,0.0518434042465312,0
X601318.CH.EQUITY,0,0,0,0,0,0.000501942146457945,0,0,0.148592883382226,0,0.0550369953959877,0,0,0.0789111825054609,0,0,0,0,0.231703431380815,0,0.189950928019393,0,0.0201850812778514,0,0,0,0,0.105860819434588,0,0,0,0,0,0,0,0,0.0233363998276366,0.0423547879129344,0,0,0,0,0,0.0222932463778499,0,0,0,0,0,0,0.0767521367578611
X601939.CH.EQUITY,0,0,0,0.207449149023126,0,0,0,0,0,-0.0252763501892636,0.0498309564072398,0,0,0,0,0,0,0,0,0.0340307326936581,0,0.768603159186055,-0.269671296846246,0.0471876252014549,0.0588737008046215,0,0,0.101145133170565,-0.18786844408675,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953946927836977,0,-0.0246584177248206,0,0,0,0,0,0
X601288.CH.EQUITY,0.309909547881478,0,0,0,0,0,0.293799442365434,0,0,0,0.0295134492691012,0,0,0,0,0.18367468540955,0,0.00663701118986938,0,0,0,0,0.0307777451943108,0,0,0,0,0,0,0,0,0,0,0,0,-0.00433322415702143,0,0,0,0,0,0,0,0.17638576078869,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.182327951787251,0,0,0,0.0679773278739979,0.0914057771434775,0,0,0,0,0,0,0.207671651677803,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.0287951458580002,0.317011656387422,0,0,0,0,0,0.0863635682275008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179509063764979
X601628.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0386491460549867,0,0,0,0,0,0,0,0.161555954053619,0,0,0,0,0.122143998446672,0,0,-0.0614677244490294,0,0,0,0,0,0,0.187541820389169,0,0.0553098180865505,0,0.539884564231776,0,0,0,-0.048531055803173,0,0.105098032433807,0,0,0,0,0,0,0,0.0780859005718097
X601988.CH.EQUITY,0.0984529790786432,0,0,0.192951756439473,0.294727707986143,0,0,0,0,0,0,0,0,0.0142422152270458,0,0,0,0,0,0.0164001296093822,0,0,0,0,0,0,0,0.141587782810827,0.111316509836589,0,0,0.0288878770394197,0,0,0,0,0,0.126118732121863,0,0,0,-0.194120203623666,0,0,0,0,0,0,0,0.264697148286803,0
X1299.HK.EQUITY,0,0,0,-0.0455041002773799,0,0,0,0,0,0.139295432602483,0,0,0,-0.169779031479773,0,0,0,0,0,0,0,0,0,0,0,0,0.239684576013704,0,0.0187589745857606,0,0,0,0,0,0,0,0,0,0,0.0979767055211049,0.128376488256365,0.0625101053806361,0,0.0745662656798742,0,0.0265070486485198,0.171545894637716,0,0.139056017414399,0,0
X5.HK.EQUITY,0,0.0170472443146907,0,0,0,0,0,0,0,0,0,0,0,0,0.0967148188867306,0,0,0,0,0,0,0,0.0557175304089835,0,0,0,0.122724558255613,0,0.618147302522632,0,0.0336742149676271,0.13598045615526,0,0,5.42101086242752e-20,0,0,0,0,0,-0.111758634204498,0.0919837068765445,0.189388722121975,0,0,0,0.106747384345904,0,0.182354546175871,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0808903917558292,0,0,0,0,0,0.0202175447417863,0,0,-0.0491308098754577,0,0,-0.162342652415894,0,0,0.473413203053163,0,0.226415144619688,0,0,0,0.22442205841713,0,0,0.184223199433275,0.213096102678213,0,0,0,0,0.182242610584719,0,0,1.73472347597681e-18,0,0.0554319046747357,0,-0.428865148060546,0,0,0,0,0,0
