,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0801648708656597,0.511821538444595,0,0,0,0,0,0,0.102041397979411,0.0646476051252899,0,0,0.189051018144679,-0.00944474284875943,0,0.101977031012638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233351597700346,0,0,0,0,0,0.0619675860882155,0,0,0,0,0,0,0,0,0,0,0.0286588580622444
X601318.CH.EQUITY,0,0,0,0,0,0,0.0368326415384139,0,0.0550096467450262,0,0,0,0,0,0,0,0.266480162974074,0.0935131069388847,0,0,0.0109524774497309,0,0,0,0.0975458550734547,0,0,0,0,0,0,0,0,0.108776093458385,0,0,0,0,0.248405459935745,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0704567984902464,0
X601939.CH.EQUITY,0.13637273187067,0,0,0.481798300074436,0,0.0646821501481966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764356168386291,0,0,0,0,0,0.133955570437902,0,0,0,0,0,0,0,0.018178292820454,0,0,0,0,0.0211440440927518,0,0,0.0552621911772194
X601288.CH.EQUITY,0.102593019812039,0,0.306258913957844,0,-0.0240819349184472,0,0,0,0,0.11595704829249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198052869233613,0,0,0.181925326976038,0,0,0,0.0604804050387846,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,2.77555756156289e-17,0
X5.HK.EQUITY,0,0,0.0686727981867507,0,0,0.193835978861267,0,0.258551520677898,0,0,0,0,0.276137671576039,0,0,0,0,0.115307892077646,0.0640998508548509,0.00245282961900888,-0.262920688773033,0,0,0,0,0.187943916288583,0,0,-0.18572212499694,0,0,0,0,0,0.129616283376616,0,0,0,0,0,0,0,0,0,0,0,0.0999897412986248,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.166799225409364,0,0,0.102819843056084,0,0.209633650612921,0,0,0,0.176096349441918,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.150040410710876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339709690248678,0,0,0,0,-0.0163521198253224,0,0,0.0463664073434517
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031704067506945,0,0,0,0,0,0,0,0,0,0.626644317679429,0,0,0.144414494681071,0,0,0,0,0,0,0,0,0.0185349941602483,0,0,0,0,0,0.125790018726907,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.252643241591166,0,0,0,0,0,0,0,0,0.0595652319873783,0,0,0,0,0,0.0840474118538251,0,0,0,0,0,0,0.0582971447291906,0,0.114459741226193,0,0.0199460278633582,0.287096240284975,0.0307971062785659,0,0.160897595134897,0,0,0,0,0,0,0,-0.0666476265824965,-0.0607248144804221,0,0.0572422494539787,0,0,0,0
X601628.CH.EQUITY,0,0.158827505577581,0,0.0227138809494056,0,0,0,0,0,0,0,0,0,0,0,0,0.0748598809299044,0,0,0,0,0,0,0,0.150578650464277,0,0,0,0,0,0,0,0,0,0,0,0.363417501351152,0,0,0,0.138958823948124,0,0.0640018952480696,0.0102504067281501,0,0,0,0,0,0
X601328.CH.EQUITY,0.121570761556573,1.73472347597681e-18,0.0578979595280542,0.0815810122530602,0,0,0.074229395347342,0,0,0,0,0,0.224959568131786,0,0,0,0,0,0,0,0,0,0.286795713565149,0,0,0,0,0,0,0,0,0,-0.0279043698894653,0.0139871615630059,0,0,0,0,0.158136298609296,0,-6.93889390390723e-18,0,0.00286761221750143,0,0,0,0.0878836043892628,0,0,0
