,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.479830446290714,0,0,0,0,0,0,0.000236261645564169,0.237633789653022,0,0,0,0.1363386958403,0,0,0.0457434816757434,0,0,0,0,0,0,0,0,0,0,0,0,0.0371077828302552,0,0,0,0,0,0,0,0,0.0839107419084607,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.172105659012789,0,0.220066693167486,0,0,0,0,0,0,0,0,0.242893803430978,0,0.0695191817621313,0.0142463760983467,0,0,0,0,0.132492640602211,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.132231214529606,0,0,0,0.0379734216377832,0,0,0,0,0,0,0,0.0414047348022443,0.0462041205848102,0
X601939.CH.EQUITY,0,0,0,0.729474339389427,0.0320465709152603,0.0541090460078626,0,0,0,0.235592676143725,0,0,0,0,0,0,0,0,0,0,0.0501837680563556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234098229331836,0,0,0.0231348263712706,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.412055035834204,0,0.0302453760294336,0,0.9427629236061,0,0,0,0,0,0,0,-0.1428329400515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.152347827642331,0,0,0,0,0,0,0,0,0,0,0.0491873302770807,0,0
X5.HK.EQUITY,0.00866304280056227,0,0,0,0,0.12074329617019,0.397533634314393,0,0,0,0,0,6.93889390390723e-18,0,0.0447216435234853,0,0,0,0,0,0,0,0,0,0,0,0,-0.206842388181851,0,0,0,0,0,0,0,0,0.0959552881575957,0,0,0.322484728644325,0,0,0,0,0,0,-0.097556655725027,0,0.0213193229886851,0
X601988.CH.EQUITY,0,0,0.0373080224243656,0,0.268049533038808,0,0.0508383272605559,0,0,0.0632329653028752,0.180113408141121,0,0,0,0,0.163319680787342,0,0,0,0,-0.0813164018816533,0,0,0,0.13744617972208,0,0,0,0,0,0,-0.194115215210562,0,0,0,0,0,0,0,0,0.0719119374983622,0,0,0,0,0,0,0,-0.0244254198732336,0
X1299.HK.EQUITY,0,0,0,0,0.228131330085504,0,0,0,0,0,0,0,0.0242405469742576,0,0,0,0.197332031867512,0,0,0,0,0,0,0,0,0.0609884455355707,0,0.108571245777498,-0.141193870593198,0,0.0926552570763797,0,0.010360757085516,0,0,0,0.397946793561584,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408918927349885
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.408189011755236,0,0,0,0,0.0385607432761432,0,0,0.120658743565066,0,-0.110529836657947,0,0,0,0,0.181374996683653,0,0,0,0,0,0.2194657969436,0,0,0,0,0.11501709449167,0,0,-0.0306331210022415,-0.162339560784441,0.0818496292181159,0,0,0.132014713722176,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0819076080379124,0,0.0015417650083112,-0.0846284352794913,0,0,0,0,0,0,0.0516131904921852,0,0,0,0,0,0.2048748806391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405427554806259,0,0,0,0,0,0.215560065906873,0,0.0878625869678649,0.0633851777340052,0,-0.0110704874318032,0,0,-0.0178740948162096
X601328.CH.EQUITY,2.77555756156289e-17,0,0.171107081927888,0,-0.0253912225109713,0,0,0.475676179009009,0,0,0,-0.0731478539836526,0.377484581936631,0,0,0,0,0,0,0,0.0419924470957923,0,0,0.0708918690074071,0,0,0,-0.00400043434100639,0,0,0,-0.179346246006022,-0.25997625873763,0.212858583206609,0,0,-0.00365522850769808,-0.171185405638998,0,0,-0.0419415569924365,0,0,0,0,0,0,0,0,0
