,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.142630536117395,0,0,0,-0.166473799037499,0.27857300163729,0,0,0.128952315573677,0,0,0,0.227165198308204,0,-0.0746170678211278,0,-0.121639204605668,0,0,0,-0.146117481162312,0,-0.24435114832126,0,0,0,-0.204552216627333,0,0,0.847668602965024,0,-0.00173935053426845,0,-0.120812080685077,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.132390285594025,0,0,0,0,0,0,0.172261394198584,0,0,0,0,0.0951112044884436,0,0.12421333771935,0,0,0,0,0,0,0,0,0,0,0.0880614642672231,0,0,0.329141356710768,0,0.189244221269036,0,0,0,0,0.00752019366890477,0.0336627846760577,0,0,0,0,0,0,-0.113774425324111
X601939.CH.EQUITY,0.351920211800588,-0.0682685389812799,0,0,0,0,0,0,0,0,0.102942652809296,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0458092091758483,0,0,0,0,0,0,-0.161582834040187,-0.222120547443722,0,-0.0989785774822086,0.189531969639361,0,0,0.592888415637848,0,-0.035689400142886,0,0,0,0.214476940118922,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.540768190926146,0.116995111743,0.479544888913995,0,0,0,0,0.396338062605252,-0.404024228572422,0.35968015580828,0,0,-0.265376832696082,0,0,0,0,0,0,0,0,0,0,0,0,-0.410959270766445,0,0,0,0,0,0.0114408278671871,0,0,0,0,0,0.11164150200759,0,0.395974965888089,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.11949336980901,0,0.211291494507137,0,0,0,0,-0.0294647224067466,0,0.127884636407576,0.119358044830176,0,0.0997296094389256,0.00453200238885828,-0.0856779858753348,0,0.0799894325922025,0,0,0,0,0,0,0,-0.0621038413712344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125211029231107,0,0,0,0.1949343398886,0,0
X601988.CH.EQUITY,-0.0575055388300816,0,0,-0.00885229125830715,0.514136964839967,0,0,0,0,0,0,0,0,0,0.169869005868568,0,0,0,0,-0.0954478642288316,-0.152017750750531,0,0.272105222373058,0,0,0,0,0,0,-0.323248343554185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089031407616705,0,0,0,0
X600036.CH.EQUITY,0,0.166019363351919,-0.0793967123350264,0,0,0,0,-0.137736583195902,0,0,0.601043341065433,0.0820544460844219,0,0,0,0.113315659846202,0,0,0,0.291852131345573,0,0,0,0,0,0,0,0.104117660921958,0,0,0,0,0,-0.156955161767293,0,0,0,0,0,0,0,0,0,0,0,-0.00899895419046899,0,0,0,0.059830550464819
X1299.HK.EQUITY,0,0,0,0,0.289876065359412,0,0,0,0,-0.0162180395335802,0,-0.0953515415042447,0,0,0,0,0.00292682094843125,0,0,0,0,0,0,0,0,0.14674969806252,0,0,0.134236257131113,0,0.120596759488351,0,0,0,0,0,-0.0045167733867829,0,0,0,0,-0.117847023736684,0,0,0,0,0,-0.00244299339515713,0,-0.0361396756666322
X601628.CH.EQUITY,0,0.180030729700303,0,0.0420379460830421,0,0,0,0,0,0.105306642903146,0,0,0,0.234345459260803,0,0,0,0,0,0,0,0,0.0509241086693009,0,0,0,0,0,0,0,0,0,0,0,0.011434566153915,0.128269880092142,0,0,0,0,0,0.189364620633109,0.224168914275975,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0296546280247932,0,0,0.223522286176858,0,0,0.143020568646082,0,0.0232017606706804,0,0,0.163007203014591,0,0,0,0,0,0,0,0,0.142365006466726,0,0,0,0,0,0,0,0.0292572816109506,0,0,0.24742609357331,0,0,0,0,0,0,0,0,-0.155650704195674,0,0,-3.46944695195361e-18,0,0,0,0,-0.140192684132579,0
