,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.236255017392225,0,0,0.0871156028682714,0,0.238980183960786,0,0,0,0,-1.38777878078145e-17,0.128007115410576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381496107358794,0,0,0,0.0939279445973838,0,0,0,0,0,0.0225433630012074,0,0,0,0,0,0,0,0.106423598861979,0,0,0,0
X601318.CH.EQUITY,0.169828941524235,0,0,0,0,0,0,0,0.27686929965656,0,0,0,0,0,0,0,0.25163471164012,0,0.0590104595891955,0,0,0,0.0958043651019052,0,0,0,0,0,0.037949553219249,0,-0.0880524608032402,0,0,0,0.0942061789568441,0,0,0,0,-0.0198575994704053,0,0.0536213080560616,0.0190837953954127,0,0.0587457283649718,0,0,0,0.0610611151557365,0,0
X601939.CH.EQUITY,0,0,0,0.282512637067122,0,0.0747284789252146,0,0,0,0,0,0,0,0.416031367686503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558711725500616,0,0,0.0735829050456293,0,0,0.00942094555502835,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.354587094477231,0,0.0264814296725735,0,0,0.487191987857835,0,0,0,0,0,0,0,0,0.030174560687281,0,0,0,0,0,0,0.0175435280759305,-0.0285908844338706,0,0,0,0,0,-0.000331753891657742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10491070618616,0,0,0,0.00350126890608681,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0333658739863537,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.313547149886687,0,0,0,0,0,0.222602430818936,0.0962241407201013,0,0,0.390823739881277,0,0,-0.0538120894989239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287324078714141
X601988.CH.EQUITY,0.375567536766005,0,0.000224125799882537,0,0,0,0,0,0,0,0,0.0950983307001166,0,0,0,0,0,0,0.0251831855615381,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.159781351511937,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.297343690762194,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.277675418226245,0,0,0,0.354938029861091,0.0411879604464783,0,0,0,0.106938787853089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179377603424592,0,0.0602598203735041,0,-0.0686304662114366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305587791254258,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378508312180344,0,0,0.0701669522094208,0.171054057721704,0.0133320295462934,0,2.77555756156289e-17,0,0,0,0,0,0.273546555070122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.169291602457699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183493239810113,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.194887223083239,0,0,0,0,0.067678364312694,0,0,0.16395907764548,0,0,0,0,0,0,0,0,0,0,0.10821030685468,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.254276070383823,0,0,0,0,0,0.27462421405026,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,-0.166215188669692,0,0,0,-0.148741364641286,0,0,0,0,0.746903709765609,0,0,0,0,0,0.251794129595375,0,0,0,0
