,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.0632992194420429,0.390037816527144,0,0,0.0422991726271959,0,0,0,-0.0111678831065463,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0364205037996045,0,0,0,0,0.0383376226058644,0.197531828791909,0.0317135237372831,0,0,0,0,0,0,-4.33680868994202e-19,0,0.241648638781872,0.0385426223351931,0,0
X601318.CH.EQUITY,0,0,0,0,0.0211722138893225,0,0,0.0219066641545227,0.139763044308977,0,0.0515522529042408,0,0,0.0998341243843931,0,0,0,0,0.216400558074979,0,0.220019198376686,0.0276039323671444,0,-0.0163437470527395,0,0,0.0964429138107156,0,0,0,0,0,0,0,0,0,0.0350869753700125,-1.73472347597681e-18,0,0,0,0,0,0.0375817837972842,0,0,0,0,0,0,0.0844554500745762
X601939.CH.EQUITY,0,0,0,0.200344624046161,-0.0612187053669013,0,0,0,0,-0.0382810238136819,0.0391765188927348,0,0,0,0,0,0,0,0,0.0273720893072504,0,-0.168783097797337,0.858439940870807,0.0320967673833157,0.0803636207961553,0,0.0888990188055071,-0.131725920212619,0,0,0,0,0,0,-0.137237852985239,0,0,0,0,0,0,0,-0.0959297145641945,0,-0.09120994163176,0,0,0,0,0,0
X601288.CH.EQUITY,0.308002430766495,0,0,0,0,0,0.292488637693696,0,0,0,0.0333900696449591,0,0,0,0,0.178692628008192,0,0,0,0,0,0.0292713124097442,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00354046543037258,0,0,0,0,0,0,0,0.173563325325028,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.181594928965696,0,0,0,0.0681336275605437,0.0911303407099898,0,0,0,0,0,0,0.206417678086365,0,0,0,0,0,0,0,0,0,0.0286955484626747,0,0,0,0,0.319142084815389,0,0,0.0873388175999855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178215801394779
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0375045331725551,0,0,0,0,0,0,0,0.160693814412647,0,0,0,0.121714949020989,0,0,0,0,0,0,-0.0620832902174006,0,0,0,0.185547185872684,0,0.0527666088617805,0,0,0.537476689574136,0,-0.0496506746000995,0,0,0.102838470798706,0,0,0,0,0,0.00180223073371361,0,0.075498522745766
X601988.CH.EQUITY,0.0400811928653166,0.172827271113675,0,0.221548360481348,0.335331821255834,0,0,0,0,0,0,0,0,0,0,0.139927249404207,0,0,0,0.105558393094711,0,0,0,-0.0210185679114905,0,0,0.111896170862649,0,0,0,0,0,-0.0458296297075715,0,0,0,0.072087197050326,0,0,0,0,-0.110957049358297,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,-0.0452235073755329,0,0,-0.00228668128554689,0,0,0.128662373621553,0,-8.67361737988404e-19,0,-0.183861960050498,0,0,0,0,0,0,0,0,0,0,0,0.227001800624812,0,0.0279794677056111,0,0,0,0,0,0,0,0,0,0,0,0.140063035233878,0.114862975112731,0.0573762076419247,0,0.0671371138714208,0,0.0247427399256431,0.180622528132006,0,0.136622054402425,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229173315132556,0,0.147577754104629,0,0,0,0,0.190379083147273,0,0.151985735735292,0,0,0,0.0699700425806038,-0.0560507996870023,0.453457473675029,0,0.0967812426586452,0,0,0,0,0,0,0,0,0,-0.113350652238881,0,0.203257792108069,0,0,0,0,0.11808511728331,0,0.276456346843675,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0624929084984159,0,0,0,0,0,0.0142747456163825,0,0,-0.0521934239432469,0,0,-0.169696965197129,0,0.401417037534099,0,0.311862085542404,0,0,0,0.27497571681757,0,0,0,0.154663448534448,0.294297953927833,0,0,0,0.12743639906575,0,0,-1.73472347597681e-18,0,0,0,0,-0.45073732698187,0,0,0,0.0645231818536388,0,-0.0457165021060808
