,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.548249465874577,0,0.112026881179509,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0429090748978582,0,0,0,0,0,0,0,0,0,0,0,0.132042895785516,0,0,0,0,-0.112668845955214,0,0,0,-0.0350409657335477,0,0,0,0,0.126807774228138,0,0,0,0.0359500095350811,0,0,-0.0163699607853313,0,0,0,0.00469633437691413
X601939.CH.EQUITY,0.150829344648767,0,0,0.585752794092146,0,0.0225382083490563,0,0,0,0.00637179176882455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145375086903131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229914423780647
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0132847274641821,0,0,0,0,0,0,0,0.0865609993865702,0.290884520224222,0,0,0,0,0,0,0.139409473922333,0,0,0,0,0,0,0,0,0,0.0497657539547595,0,0,0,0.197920711738531,0.0686212841937151,0,0.0130977758409144,0,0,0,0.0185122099629095,0,0.0694953248518702,0,0
X601288.CH.EQUITY,0.0331538115187659,0.218618690362423,0.0492690677021199,0,0,0,0,0,0,0.120732829319866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171798856232575,0,0.204060079559207,0,0,0.107068055743774,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00600727750785373,0,0.325166239734524,0,0,0,0,0,0,-0.346273635370682,0.093934234748693,0,0,0,0,0,0,0,0,0,0.127674808826823,0,0,0,0.313839773376255,0,0,0.230405676345956,0,0.253942924722465,0,0,0,0,0,0,0.0796846450836498,0,0,0,-0.536643078472917,-4.33680868994202e-19,0,0,0
X601988.CH.EQUITY,0.259315657468257,0,0,0,0,0,0,0,0.105352289443711,0,0,0,0.0169463952441267,0.176394867788101,0,0.00871315025795087,0,7.76099596305659e-05,0,0,0,0,0.396065717931378,0,0,0,0,0,0.0460161040217718,0.0410902426365148,0,0,0,0,0,0,0,0.0357755744108977,0,0,0,0,0,0,0,0,0,0,-0.0275250174204479,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0248282371842,0,0,-0.0228687044457373,0,0,0,0,0,0.072455104398391,0,0,0,0,0,0,0.721580537949344,-0.00801746082059774,0.0269778663982777,0,0,0.0987847614600393,0,0,0,0,0,0,0,0,0,0,-0.0012880224981953,0,0.0667645383399552,0.0579389139937367,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.26767236650094,0,0,0,0,0,0,0,0.209480883371487,0,0,0,0,0,0.0571159547885223,0,1.73472347597681e-18,0,0,0,0,0,0,0.0455454500446809,0.114440092529817,-0.0716061505944296,0,0.338066399597328,0.18821741793818,0,0,0,0,0,0,0,0,0,0,-0.0756745623669833,0,-1.73472347597681e-18,0,0,0,0
X601628.CH.EQUITY,0,0,0.217416334255647,1.73472347597681e-18,0,0,0.0305834012112424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504687146785544,0,0,0,0,0,0,0,0,0,0,0,0,0.403608631071101,0,0.233031312752442,0,0,0.0292895832333362,0,0,0,0,0,0,0
X601328.CH.EQUITY,1.73472347597681e-18,0.171100225096342,0,0,0,0,0.11525418019454,0,0,0,0,0,0,0.258945597560786,0,0,0,0,0,0,0,0.226981772992785,0,0,0,0,0.066240445770481,0,0,0,0,0.00608046515452669,-0.00589690715383471,0,0,0,0,0,0.201640971572556,0,0,0,0,0.00225718560446606,0,0,0,0,0.0285776733669899,0
X601166.CH.EQUITY,0.0995421381620884,0.0925530600079236,0,0,0,0,0.13923214849787,0,0,0.0443864344734486,0,0,0,0.159779701409053,0,0,0,0.0896268675650837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121867155140303,0,0,0,0,0,0,0.119617711616317,0,0,0,0,0,0,0,0.0456592679909719
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0910831579655021,-0.169483940227907,0,0,0,-0.0874997188226404,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169979876649513,0,0,0.21858993476536,0.158136125896619,0.168435979814613,0.255215561725874,0.356560465865244,-0.109606490944749,0,0,0,0,0,0,0.0447117088348664,0,0,0,0,0.051560267993457,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119164511582561,0,0.416268471965836,0,0,0,0,0,0,0,0,0.247434190204212,0,0.351580557896448,0,0,0,0,0,0,0,0,0,0,0,0,0.0798281617307097,0.185642367742322,0.0878924648785038,0.0456744965829682,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.171812175644447,0,0,0,0.326257549775817,0,0.103028621535203,0,0,0,0.0696073990816156,0,0,0.0455032707062194,0,0,0,0,0.0662570866954203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162816394943041,0,0,0,0,0,0,0,0,0,0,0
