,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.244418835833168,0.164065699661888,0,0.279335473640387,0,-0.135087366476606,0,0,0.0964465693420391,0,0,0,0,0,0,0.0198438389852994,0,0,0,0,0,0,0,0.0971103926222683,0,0,-0.0938333684319369,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,-0.0382077113274313,0,-0.0334643116484628,0,-0.0188288949835719
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.185836936020554,0,0,0,0.29338061733701,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0674342427333655,0,0,0,0,0,0,0,-0.249496321681554,0.274039088813655,0,0.190008943309349,0,-0.00144959280125074,0,0,0,0.0635194009827381,0,0
X601939.CH.EQUITY,0.425902092934406,0,0,0.0869148774040059,0.107533642734134,0,0,0,0,0,0,0,0.14161820442458,0,0,0,0,0,0,0.0136882719839902,0.128142360898863,0.0123040223720227,0,0.0302701264576602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321650220213031,0,0,0,0,0,0,-0.170914797298363,0,0,0,0
X601288.CH.EQUITY,0.389940609012743,0.0383122538055449,0.114839946182448,0,0.0436487865282266,0,0,0,0,0,0,0,0,0,0,0,0.029826500296968,0,0,0,0.016431443431826,0,0,0,0,0,0,0,0,0,0,0,0.0978774271968125,0,0,-0.0541400043365539,0,0.115926871158412,0.0883192675699114,0,0,0.231058854210325,0,0,0,0,0,0,0.0659447105280144,-0.0368621431256311
X5.HK.EQUITY,0,-0.190469028622329,0,0.237126921017567,0,0,0,0,-0.191629465863696,0,0.118400107562417,0,0,0,0.186332862701328,0,0,0.261281828548823,0,6.93889390390723e-18,0,0,-0.016032365029565,0.33961833735338,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.161824110466201,0.158229984905584,0,0.00417638505860051,0,0.160919046455569,0,0.0699887355699624,0,0,0,0,0,-0.225937406514708,0
X601988.CH.EQUITY,0,0,0.147256928824578,0.196964969583593,0,0,0,0.0121433363391935,0,0.202851466063765,0.0387129764129534,0,0,0,-0.258559904503391,0,0,0,0,0,0.0152542502796743,0.321427481506714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644359403588471,0,0,0,0.0853429225202058,0,0,0,0,0.133561138757941
X600036.CH.EQUITY,0,0.350677792074596,0,0,0,0,0,-0.0267611155084241,0,0,0,0,0.185810109771384,0,0,0,0,0,0.0607074223860386,0,0.0224373349089139,0,0,0.267697827892951,0,0,0,-0.0051649070454763,0,-0.00111750625071848,0.218936942885084,0,0,0,0,0,0,0,0,0,0.0623681688047444,0,0,0,0,0,0.0191560477376094,0,0,0
X601628.CH.EQUITY,0,0.055024812377128,0,0.32398787360613,0,0,0,0,0,0,0,0,0,0.297734471480533,0,0,0,0,0,0,4.33680868994202e-19,0,0.0291746554188493,0,0,0,0,0.103855112073355,0,0,0,0,0,0,0,0,0,0,0,0,0.134591580439208,0,0,0,0,0,0,0,0,0.11749090618773
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357751288354718,0,0,0,0,0,0.170087243170463,0,0.136671179806162,0,0.16919119119352,0,0,0,0,0.0182375966128274,0.388882610131832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525164454411197,0,0,0,-0.00438849757934416
X601166.CH.EQUITY,0,0,0.0970406400750689,0,0,0.0571927561198059,0,0,0,0,0,0,0,0,0,0.24227930912957,0,0,0,0,0,0,0,0,0,0,0,0.0182915990411447,0,0,0.409670997394775,0,0.231283175908403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082238613527145
X601328.CH.EQUITY,0,0.014941563236044,0.0288783607243065,0,0.0583293417291801,0.101657388372102,0,0,0,0.0187227085526223,0,0.182864196716701,0,0.0642367789806849,0,0,0,0,0,0.18406650480786,-0.180297520650973,0.187505473043818,0.0241993926988919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237548459505484,0,0,0,0,0,0,0,0
