,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0,0.123275558973065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165843248270318,0,0,0.445100907748345,0.523205976102431,0,0,-0.227832610844847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727155223763334,0,0,0,0,0,0,-0.0644424642503711
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0689203130991118,0,0,0.0656894582919049,0,0,0,0.183374956472643,0,0.161327380173771,0.256546552369811,0,0,0,0,0,0,0.00977910064911064,0,0,0,0.127719284040989,0,0,0,0,0.0583653817836724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723751435475241
X601939.CH.EQUITY,0,0.0253021134371674,0,0.763943272793102,0,0,0,0,0,0.00734895501539084,0.106618280265894,0,0,0,0,0,0.0889935453491122,4.33680868994202e-19,0,0,0,0,0.00514693262532452,0,0,0,0,0.0122928851725008,0.0672976539020024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.891042109969923,0,-0.0338718274717749,0,0,-0.0753277354176068,0,0,0,0,0,0,0,0.0189033252477422,0,0,0,0,0.00397805463114413,0,0,0.182051135209311,0,0,0,0,0.0619115829008705,0.037500479513046,0,0,0,0,0,0,0,0,0,-0.0610172960226663,-0.134654239791544,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
X601628.CH.EQUITY,0,0.083764971110865,0,0,0,0,0,0,-0.0693343265065213,0.252854670558144,-0.0616705948680405,0.302536392653813,0,0,0,0,0,0,0.337065814453724,0,0,0,0,0,0,0,0,0,-0.0830377695421984,0,0.0175531570389131,0,0,0,0,0,0.151336001847133,0,0,0,0,0,0,0,0,0.148527733130384,0,0,0,0,0.0179700138201055
X600036.CH.EQUITY,0,0,0,0.348242682073325,0,0,0,0,0.0753061144970202,0,0,0,0,0,0.00436921807081332,0,0.0199590465097223,0.146513979454947,0,0,0,0,0,0,0,0,0.101177717238337,0,0,0.16837354968331,0,0,0,0.0260631869393795,0,0,0,0,0,0,0,0,0,0,0.037417971804325,0,0,0.0433666642924647,0,0,0
X601988.CH.EQUITY,0,0,0,0.062690787930105,0,0.0132952959163033,0,0,-0.0572226696376199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730990227460249,0,0,0,0,0,-0.0256579811319126,0,0,0,0,0,0,0,0,0,0,0.000469512674790376,-0.134225494881086,0,0.999766843300333,0,0
X1299.HK.EQUITY,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.206326133120311,0,0,0,0,0,0,0,0,0,0,0,0.291210857765577,0,0,0,0.0512910581382594,0,0,0,0,0,0,0,0.137418006211201,0,0,0,0.0534265955206443,0.134870102621997,0,0,0,0.00840515654569959,0.0630673741478589,0,-0.0136331061694548,0,0,0,0.165256764994494,0.041039965121656
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.00230161957634693,0,0,0,0,0,0,0,0,0,0,-0.160577853160091,0,0,0,0,0,0.165030354741441,0.354906020906546,0,0,0,0,0,0,0,0,0,0,0,0,0.00862717237010534,-0.0222546707411104,0,0,0,0.276824326422751,0.13229176220566,0,0,0,0,-0.320596946138381,0
X388.HK.EQUITY,0,0,0,0,0.21413840289367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121934050237688,0.253768588333931,0,0,0,0,0,0.128085875187826,-0.0141898934458154,0,0,0,0,0.126758704976764,0,0,0,0,0,0,-0.00430369180169514,0,0,0,0,0,0,-0.183527502725489,0,0,0.288887331347898
