,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.00334748502043214,0,0,0,0,0.101086373802271,0,0,0.430979178251928,0,0,0,0,0,0,0.0751233826060162,0,0.12879325518489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270578815069673,0,0,0,0,0,0,0,0,0,0.0423715054648165
X601318.CH.EQUITY,0,0,0,0,0,0,0.145943847919422,0,0.0979041487473875,0,0,0,0.143022510582465,0,0,0,0,0.220183024387433,0.123027284771908,0,3.46944695195361e-18,0,0,0,0,0.0807995910611843,0,0,0,0,0,0,0,0,0,0.113321138086592,0,0,0,0.126976118438819,0.0503992011943708,0,0,0.0405232641619776,0,0,0,0.00390957382676287,0,0
X601939.CH.EQUITY,0,0,0,0.513576459599478,0.0215686148505874,0,0,0,0,0.339177598755394,0,0,0,0,0,0,0,0,0,0,0.119500976094257,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.161215541823692,0,0,0,0,0,0,0,0.0095473185683531
X601288.CH.EQUITY,0,0,0,0,0,0,-0.392413570415385,0,0,0,0.959995785011659,0,0,0,0,-0.112742372780828,0,0,0,-0.308881694130813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948630831121509,0,0.184565466233462,0,0,0,0,0,0,-0.0186764377625192,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0670372395605341,0,0,0,0.1384643468923,0.348785500164625,0,0,0,0,0,0,0,0,0.0163038603159959,0,0,0,0,0,0,0,0,0,0,0,-0.188836034815646,0,0,0,0,0,0,0,0,0.120379130432285,0,0,0.304902522201307,0,0,0,0,0,0,-0.0931321936652604,0,0.0470826541205149,0
X601988.CH.EQUITY,0,0,0.250531698393002,0,0.144041594968831,0,0.136436128110842,0,1.38777878078145e-17,0,0,0,0,0,0.149792109899823,0,0,0,0,0,-0.231685936304061,0,0,0,0.198758565978033,0,0,0,0,0,-0.123120053651431,0,0.0212429266889294,0,0,0,0,-0.00381976384639738,0,0,0,0.044421637729395,0,0,0,0,0,0,-0.00951549392643883,0
X1299.HK.EQUITY,0,0,0,0,0.223769840410387,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.191921119823323,0,0,0,0,0,0,0,0,0.0394355914444081,0,0.0433968940866205,-0.111410691839454,0.0932293205231176,0.0419471010875866,0,0,0,0,0,0.518537089127474,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136676768530117
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.432137657354962,0,0.0339991680338831,0.0685218888560785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459128637502987,0,0,0,0,0,0,0.099856217481579,0,0,0,0,-0.122664850418359,0.203268919114201,0.319071542029985,0,0,0,0,0,0,-0.0597631762929663
X601628.CH.EQUITY,0,0,0,0.0025357765424638,-0.0881472837462433,0.00496583153952887,0,0,0,0,0,0,0.0907867949214879,0,0,0,0,0.295104954685892,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.00836148470912814,0,0,0,0,0.347146250905585,0,0,0,0,0.259836603327693,0,0.100362915395335,0.0559054470813803,0,0,-0.00243215301509374,0,0,-0.0770102463012638
X601328.CH.EQUITY,0,0,0.219018177697314,0,0.0183084637436736,0,0,0.746457460207247,0,0,0,0,0,0.0669383685703684,0,0.11039497080763,0,0,0,0.0304159710833297,0,0,0,0.099849875658,-0.0487769919242211,0,0,0,0,0,0,0,-0.0303249717677061,0,0,0,-0.176083903476379,-0.135681515122915,0,0,0,-0.0541937712132625,0,-0.0414841686573362,0,0,0,0,0,0
