,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0660819434108044,0.0622633860934379,0,0,0,0,0,-0.0965372180896278,0,0,0,0,0,0,0,0,0,0,-0.138329165723867,0.0742243231275293,0,0.507695784773553,-0.148148772225078,0.50141298460434,0,0,0,-0.0604794048980259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278855767713725
X601318.CH.EQUITY,0,0,0,0,0,0.325918904290651,0,0,0,-0.0623034273342937,0,-1.38777878078145e-17,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845269043789285,0.0965569990037346,0,0,0,0,0.221131723486317,0,0,0,0,0,0,0,0,0,0,0,0,0.056708036844546,0,0.0569379616973694
X601939.CH.EQUITY,0,0.0818979158913342,0,0.802212336204455,0,0,0.00154603279332256,0,0,0.043837286908627,0,0,-0.010326303202726,0.014478157501285,0,0,0,0.080081851729691,-1.73472347597681e-18,0,0,0,0,0,1.73472347597681e-18,0,0.0256952106664599,0,0,0,0,0,0,0,0,0,0,0.0686841744690105,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.893098991223218,0,-0.0584505567510993,0,0,0,0,0,0,0,0,0,0,0.00574877122799531,0,0,0.167785466712767,0,0.00870560502649909,-0.0555755402352622,0,0,0,0,0.0488519420353533,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515291866952821,-0.112369763819193,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0122369065468674,0,0,0,0,0,0,0,0,0.260189780659269,0,0.154845109147911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365257489422404,0,0,0,0,0,0,0,0,0,0,0.568566857359133,0,0,0,0,0,0,0,7.22408276745515e-05,0,0.301499356696163,0,0,0.0829625453431907
X600036.CH.EQUITY,0,0,0,0.328859916754126,0,0,0.00603443957582312,0,0.0354580878620281,0,0,0,0,0,0,0,0.172008318115292,0.0120347437229992,0,0.0251103433319435,0,0,0,0,0,0,0.0349672973477582,0.170452763150123,0,0,0.113410841607609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405970533004662,0,0,0,0,0.0420902663331991,0
X601988.CH.EQUITY,0,0,0,0.0791683830083992,-0.0287064009425913,0,0,0,-0.0381970763297456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462792497248496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000847079030418134,-0.120302678406567,0,0.991416870072779,0,0.0170389103891945
X1299.HK.EQUITY,0,0,0,0,0.0669507527625636,0,0,0,0,0.186148329045855,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.307426212587009,0,-0.0384618549305281,0,0,0,0,0.0718109406205208,0,0,0,0,0.152462491317875,0,0,0.108372661991144,0,0.0433518951021227,0,0,0,0.106515922887099,0.0400677465071799,0,0,0,0.125539845093037,0,0,0.0297336840544166
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0185289970506155,0,0,0,0,-1.73472347597681e-18,-0.213774395978468,0,0,0,0,0,0,0,0.125125371150773,0,0.456600124999184,0,0,0,0,0,0,0,0,-0.153642330416939,0.119866754175667,-3.46944695195361e-18,-0.0829567535417541,0,0,0.0283172173945242,0.179529044359815,0,0,-0.173559836693158,0,0.0460681260368177,0
X388.HK.EQUITY,0,0,0,0,0.224110423157858,0,0,0,0.0930411156570285,0,0,0,0,0,0,0,0,-0.0788155540261725,0,0,0.0596816548535423,0.26353525682677,0,0,0.156968947702333,0,-0.0433466321894023,0,0,0,0,0,0,0.204459397440924,0,0,0,0,0,0,-0.000653481804195149,0,0,0,0,0,0,0,0,-0.204587892780508,0.253798708476294
