,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.18289178837626,0,0,0,0,0,0,0.177973202594321,0.13801267043452,0,0,0,-0.214769229787486,0,0,0,0,0,0.306686892289798,0,0,0,0,0,0.24913475499455,0,0.0422026220825811,0,0.123527117289179,0,0,0,0,0,0,0,0,0,0,0.110084128118118,0,-8.67361737988404e-19,-0.0412097655849119,0,-0.0997282580259314,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.175204691890024,0,0,0.148276190550334,-0.114920743020761,0,0,0.0909216578971065,0,0,0,0,0,0.00530934684504716,0,0,0,0,0,0,0,0,0,0.168220439361558,0,0,0,0,0,0,-0.229153031422297,0.327741804164483,0,0.125368784255299,0,0,0,0,0,0.131953527002961,0,0
X601939.CH.EQUITY,0.473534942673041,0,0,0,0,0.183909136696134,0,0,0,0,0,0,0,0.0324165095328598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365918490863088,0,-0.157251261080607,0.0868825985126413,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.455619353337504,0,0.199901844118613,0,0.180871598895852,0.0259661561964166,0,0,0.0632503023363852,0,0,0,0.00488798989523718,0,0,-0.0582736304400137,0,0,0,0,0,-0.0286383379187948,0,0,0,0,0.0874477660473912,0,0,0,0,0,0,0.0268371867542298,0,0,0,0.143290935443544,0.155273216005442,0,0,0,0,0,0,0,0,0,0,-0.0437686953833885
X5.HK.EQUITY,0,-0.181495306027787,0,0.00733921394335469,0,0,0,-0.183226228675328,0,0,0.335918552454246,0,0.213582759078306,0,0,0,0,0.463708437609036,0,0,0,0,0,0,0,0,-0.169732752831625,0,0,0,0,0,-0.00555115975657679,0,-0.0784459522201316,0,0.0232360405280517,0,0,0,0.290371645365526,0,0,0,0,0.0059162780491153,0,0,0,0
X601988.CH.EQUITY,0.100267767484743,0,0.213292567610491,0.116123976141573,0,0,0,0,0.118677711449353,0.0860762468093042,0.221655714849945,0,-0.36512907552266,0,0,0,0,0,0,0,0,0,0.0273790597014719,0,0,0,0.140234115078543,0,0,0,0,0.0251169895067386,0,0,0.0429715643756597,0,0,0,0,0,0,0,0,0,0.0953696680722451,0,0,0,0,0.0743350490274072
X600036.CH.EQUITY,0,0.377671963772031,0,0,0,0,0,0.0336991276987986,-0.0112713659238782,0,0,0,0,0.288252235455389,0,3.46944695195361e-18,0.0201819678057925,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0,0.0930827317188558,0,-0.0400548263580319,0.000541621263224844,0,0,0,0,0,0.16740006638086,0,0,0,0,0,0.0164489977782773,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0427908202567361,0,0,0.0562868691044937,0,0,0,-0.0197874363016319,0,0,0.193128130735215,0.252921700700216,0,0,0,0.160258377507714,0,0,0,0,0.166982398978379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168224323926483,0
X601628.CH.EQUITY,0.0810179674448595,0.378082349535613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122519209918033,0,0,0,0,0,-0.0616244063753236,0.223925474104045,0,0,0,0,0,0,0,0,0,0,0,0.186578022821989,0,-0.0952589200985582,0.0171411151076401,0.2402682119143
X601166.CH.EQUITY,0.131429016662061,0,0,0,0,0.0499475734298925,0.500937244485267,0,0,0,0,0,0,0.0645153770404017,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0.0575302410633924,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
