,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.43489940417498,0.0598629577659429,0.11540712821417,0,0.0387989199498903,0,0,0.236130313072308,-0.0718645616866654,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905408821962408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280998167099846,0,0,0,0,0,0,0,0,0,0,0.0903630038908587,0,0
X601939.CH.EQUITY,0.511163514542562,0,0,0.105235711585687,0,0,-0.113818893846956,0,0,0,0.0181555784736167,0,0.375734233515197,0,-0.00997794125135843,0,0,0,0,0,0,-0.151196686641082,0,0,-0.000508916770887199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101768193477116,0,0,0.0052506115403706
X601318.CH.EQUITY,0,0,0,0,0.22293029084622,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.047251481686904,0,0,0,0,0,0,0.196567441164418,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.239102325383929,0,0,0,0,0.212081920345115,0,0,0,0,0,0,0.0760830145673651,0
X601288.CH.EQUITY,0.50091733561693,0,0,0,0.198591609040755,0,0,0,0,0,0,0,0.0745649703368148,0,0,0,0,0,0,0.0127735619526687,0.116975558541636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0502328342247151,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,-6.93889390390723e-18,0,0.541992370895578,0,0,0,0,0,0.25938711794967,0,0,0,0,0,0.257865818686808,0,0.0171767656687576,0,0,0,0,0,0,0,0,0.0933568549483955,0,0,0,0,0,0,0,0,0,-0.379207427719046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203000294285075
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.300686705191929,0,0,0,0,0,0.0724604689350727,0,0,0,0,0,0.00853626591015676,0,0,0,0,0,0.0441994807917676,0.186446478193822,0,0.0788253616536151,0,0,0,0,0.00294248937629493,0,0,0,0.180418140618874,0,0,0,0,0.111096686992425,0,0.0165711700927363,0,0
X1299.HK.EQUITY,0.0764866304809245,0,0,0,0,0,0,0,0.13519902901781,0,0,0,0.101687596429832,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.010237920744465,0,0,0,0,0.226861940365209,0,0,0,0,0,0,0,0.176029606581095,0,0,0,0,0,0,0.0714893470868136,0,0,0,0.107195012813876,0,0,0,0
X5.HK.EQUITY,0,-0.0986187102874643,0,0,0,0,0,0,0,0,0,0,0.215748581675817,0,-0.156689437596667,0,0,-0.295941912441674,0,0,0.13018606979325,0,-0.289366113410832,0.553027177337175,0,0,0,0,0.688402166259773,0,0,0,0,0,0,0,0,0,0.322142595426057,0,0,0,0,-0.264749037904531,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,-0.0127157763022433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13939202121682,0.215669413535016,0,0,0.0108499677858279,0,0,0.116935372177563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271104774756736,0.150647989995359,0,0.0153273611940102
X601658.CH.Equity,0,0,0,0.0690431815328283,0.071314267884478,0,0,0,0,0,0,0,0.25413999052246,-0.0390131831167337,0,0,0,0,0,0,0.0156529965060038,0,0,0,0,0,0.210731361294295,0.121749159671922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361963013527867,0,0,0
