,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109359683708527,0,0,0,0,0,0,0,0,0,0,0,0.606555553700247,0.462370283731346,-0.0834576681785565,0,0.0976628217168846,0,0,-0.00143842602035629,0,-0.113850682717521,0,0,-0.246664305391271,0,0,0,-0.434923451033997,0,0,0,0,0,0.0590560387139434,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0681632749399466,0,0,0.299973627094762,0,0,0,0,0.0964137660200527,0,0,0,0,0.210837478142623,0,0,0,0,0,0,0,0,0.0406731040383896,0,0,0,0,0.0325985863918989,0,0,0,0,0,0,0,0,0,-0.0748775007218163,0,0,0,0,0,0,0,0.0133475049146895,0,0,0,0.351551236379607,0.0946393452368275
X601288.CH.EQUITY,0,0,0.255899552740439,0,0.353374149782104,0.11099881029363,0,0.0368958529167535,8.67361737988404e-19,0,0.00837720503464378,-0.0189997937714697,-2.71050543121376e-20,0.163832824123476,0,0,-0.0188413066668289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696668818538229,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177059105391371,0,0,0,0,0,0.538229707091771,0,0,0.0718438707885988,0,0.0749091657000999,0,0,0,0,0,0,0,0.269206074383046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34920097333066,0,0,0.0957601852925027,0,0,0,0,0,0,0.107204467775314
X600036.CH.EQUITY,0,0,0.230940888848748,0.10125365521216,0,0,0,0.102959584139318,0.0985922608775421,0,-0.04452980421962,0,0,0,0,0,0,0,0,0.00368587777432231,0,0,0,0,0.0328583345917922,0,0,0,0,0,0,-0.0178077844644414,0,0.255389191669454,0,0,0,0.0279523231798716,0,0,0,-0.0857604028458034,0,0,0,0,0,0.120425744707869,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.254217442135005,0,0,0,0,-0.0639020390054847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.197335148872556,0.0982760644652419,0,0.113566732921731,0,0,0.0614767733504031,0,0,0,0,0.0128754978245053,0,0,0.00691779868114403
X1299.HK.EQUITY,0,0,0,0,0,0,0.218396563400083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152615536267706,-0.0799065340540715,0,0,0,0,0,0,0.151096552380372,0,0,0,0,0,0,0.0185122742768829,0,0,0,0,0.0449703906923959,0.17700928243437,0,0,0,0,0.474350888767068,0,0,0.0881358879575806
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787245996722813,0,0,0,0,0,0,-0.0127306989096662,-0.392687996888691,0.694860568135448,0,0,0,0,0.703067970668547,0,0,0,0,0,0,-0.169644556449255,0,0,0.0686953551903836,0,0,0.250504221575264,0.152924807009276,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.00989626470924873,0,0,0,0,0,0,0,0,0,0,0,0,0.212187089701523,0.0385771114401594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250017716739036,0,0,0,0,-0.0132483919366807,0,0,0
X388.HK.EQUITY,0,0.350328075655734,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0309504468257519,0,0,-0.374932917959614,0,0.11767360318587,0.0873377516084382,0,0.361635347884688,-2.77555756156289e-17,0,0,0,-0.0857243084981428,0,0,0,0,0.109329008687138,0,0,0,0.439576469782742,0,0,0,0,-0.291361248013289,-0.0383655458820484,-4.33680868994202e-19,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221676243904302,0,0.018412230827591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605537912048612,0.356115673958685,0,0,0.0832131341636137,0,-6.93889390390723e-18,0,0,0.0726651628107605,0,0,0,0,0,0,0.0403728233263513,0,0,0
X601166.CH.EQUITY,0,0.101580570703177,0.159175272602252,0.0826055019075821,0.0762925011935202,0,0,0,0,0.0262917398297197,0,0,0,0,0,0.34917842687306,0.10330333194944,0,0.0287911460650624,0,0,0,0.0468433840105786,0,0,-0.00697231851471871,0,0,0,0,0,0.0183140894946836,0,0,0,0,0,0,0,0.0119731282020576,0,-0.0123386527140388,0,0,0,0,0,0,0,0,0
