,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,1.73472347597681e-18,0.178992005560782,0.0768580688956393,0,0,0.384195142497327,0,0,0,0.0317508017485915,0,0,0.0304230856609467,0,0,0,0,0,0,0,0,0,0.207865829971325,0,0,0,0.0603734879937761,0,0,0,0.103743622439231,0.0404288996914619,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084391219618943,0,0,0
X601318.CH.EQUITY,0,0,0,0.127131317740514,0,0.0232446358256933,0,0,0.148900882271736,0,0,0,0.287419965964857,0,0.0354398442913368,0,0.0123874262187697,0,0,0.0951308418687107,0,0.0985034740141525,0,0,0,0,0,0.0210611040713534,0.160994842261019,0,0,0.0362913607584174,0,0,0,0,0,0,0,0,0.095059619255589,0,0,-0.129035719569158,0,0.146780236461553,0,0,0,0,0
X600036.CH.EQUITY,0,0.00625038045340441,0,0,0,0.133454345779981,0,0,0,0,0,-0.0243960390798903,0.0606827054598159,0,0,0.06338118810877,0,0,0.0927254954270338,0,0,0,0,0,0,0.436315613965661,0,0.132878225192087,0,0,0,0,0,0,0,0,0,0,-0.115207779498201,0,0.0120617051303775,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.497251243753936,0.122020452911846,0,0,0,0,0,0,0.0883414968511655,0,0.214318694223953,0,0,0,0,0,0,0.192946925087302,0,0,0,0,0,0,0,0,0,0.0863548140865424,0,0,0,0,0,0,0,0,0,0,0.118453735640013,0,-0.101587822464953,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.135897116434643,0,0,0,0.418011830186019,0,0,0,0,0,0,0,0,0,0,0.05568973667203,0,0,0,0,0,0.0399007970510339,0,0,0.0545476947269781,0,0,0,0,0.0931304768149127,0,0,0,0,0,0,0,0,0,0,0.0889512488549177,0,0,0,0,0,0,-0.0680828917297712
X1299.HK.EQUITY,0,0.0920674106626047,0,0,-0.0258392427611539,0,0,0,0.0615928694645784,0.266966512100568,0,0,0,0,0.104084095575864,0,0,0,0,-0.236698763373579,0.0750613148386232,0,0,0,0,0,0.033937750474732,0,0,0,0.163871633411853,0,0.0233834525576666,-1.0842021724855e-19,0,0,0,0,0.0546534262938247,0,0.152859184166607,0,0.131302639876513,0,0,0,0,0.246418154470274,0,0,0
X601628.CH.EQUITY,0,0,-0.0986988133387776,0,0,0,0,0,0,0.216085022257738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372871677712782,0.103019003665353,0.0224741039819338,0,0,0,-0.0631613438427248,0,-0.0189292445758494,0,0,0.237662528318813,0,0,0.378799919381633,0,0,0,0,0,0.0189379875225214,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.435730136660703,0,0,0,0,0,0,0.0442575294064975,-0.042828475498621,0,0,0,0,0.237022174949993,0,0,0,0,0,0,0.0507898224973439,0,0,0,0,0,0,0,-0.143470666506977,0.0304823633311632,0,0,0,0,0,0,0.0880548095085626,0,0,-0.024420729154887,0,0.147182645474783,0,0,0,0,-0.0734341401285646
X5.HK.EQUITY,0,0.20237526386548,0,0.0913397846765182,0,0,0,0,0,-0.113920461232053,0.0624582366824999,0.038152238467593,0,0,0,0,0,0,0,0,0,0,0,0.238197613588895,0,0,0.131975753175232,0,0,0,0,0,0,0.0410395935955703,0,0,0,0,0.254538110675332,0,0,0,0,0,0,0,0.0924735585398651,0,0,0,-0.0446314265757682
X388.HK.EQUITY,0,0,0,-0.190626552251852,0,0,0,0,0,0,0,0,0,0,0,0,0.145181266481202,0,0,-0.186419422117815,0,0,0,-0.023572903182355,0,0,0,0,0.248090638527327,0,0,0,-0.174785984382326,-0.316663122286911,0,-0.126994942975975,0,0.307702183042745,0,-0.0310345324551537,0.330418081438151,0,0,0,0.264075546551384,0,0,0,0,0,0
