,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.217060683044841,0,0,0,0,0.394598472181133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265770044379862,0,0.0258718950717685,0,0.0126436342906872,0,0,0,0,0,0.0687317436152689,0.0539673224029746,0,0,0,0,0,0,0.0268618980091881,0,0,0,-0.0945976769010065,0,0
X601318.CH.EQUITY,0,0,0.246877039466799,0,0,0,0,0,0.0804508840407935,0,0.0748755410607691,0,0.0153412223012852,0,0.181296181515544,0,0,0,0,0,0,0.0581579992982653,0,0,0,0,0,0.191311423045929,0,0,0,0,0,0.0500197715041311,0.0215822669870146,0,0,0,0,0,0,0,0,0,0.0623699682321186,0,0,0.0368075242492887,0,0,0
X601939.CH.EQUITY,0.33837787575375,0.0409310032033439,0,0,0,0,0,0.264345710401356,0.272237773113266,0,0,0,0,0,0,0.205958924115944,0,0.00373093910042314,-0.00416993438349784,0,0,0,0,0,0,0.14248114863876,0,0.247419311661006,0,0,-0.0416278797518108,0,0,0,0,0,0.0750474652723323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.166575462534255,0.0231455956230757,0,0.0732743128827257,-0.137266538040882,0,-0.0992362653002695,0.147833586125229,0,0,0.160414953133547,0,0,0,0.169197949165338,0,0,0,0,0,0.391818761953762,0,0.0272091120049788,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608283191009828,0,0,0,0,0,0,0,0,0,0.0115105672171345
X601288.CH.EQUITY,0,0,0.0339589069784592,0,0,0,0,0.516585783294414,0,-0.0495750259057467,0,0.0105306366426839,0,0,0,0,0,0,0,0.0614974154758852,0,0.0250979062486899,0.0760880362947065,0,0,0,0.091936328741792,0.112066564547368,0,0,0,0,0,0,0,0,0.0166264476697735,0,0,0,0,0,0,0,0,0,0,0.0215313086138022,0.0372732763760534,0.0567739192222805,0
X1299.HK.EQUITY,0,0,-0.0416642069857849,0,0,0,0,0,0,0.150980548012005,0,-0.0685168684436806,-0.0794904295257907,0,0,-0.0310884628723426,0,0,0,0,0,0,0.162532043418749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980274194375786,0.0614486547869837,0,0.198926119031766,0,0.250720055469922,0,0.0114069568367813,0,0.0422054911127715,0,0,0.197590513288413,0,0
X601628.CH.EQUITY,0.0202929739430044,0,0,-0.0393772452581033,0,0,0,0,0,0,0,0,-0.00949379106109352,0,0,-0.235694085389773,0,0,0.287254147114848,0,0,0,0,-0.044440744911172,0,0,0,0,0,0,0,0,0,-0.0846550180523507,0,0.617905227242241,0,0.111923249448723,0,0.0213471512552968,0,0,0,0,0,0,0,0,0,0,0.089681138881514
X601988.CH.EQUITY,0,0,0.0751409801298027,0,0.44151208391105,0,0,0,-0.0912123752466401,0,0,0,0,0,0,0,1.38777878078145e-17,0.279302186364848,0,0,0,0,0,0.0456168018993147,0,0,0.0832025234642731,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00190320457940952,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0521863851609818,0,0,0,0,0,0,0,0.196822902263849,0,0,6.93889390390723e-18,0,0,0,0,-0.0077402299783156,0,0,0,0.217465499624397,0,0.0672005469392047,0,0,0,0,0,0,0,0,0,0,-0.114825090597088,0.184147581252182,0,0,0,0.2183919768818,0.184425307819871,0.0397931804064097,0,0,0,0,0.115004307789611,0,0,0
X388.HK.EQUITY,0,0,0,-0.373248595160863,0,0.197268479086975,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0559864611961981,0,0.351532605118844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190614286341886,0,0.246488938352518,0.0307370791258144,0,0,0.0524731742780309,0,0,0.125383924922896,0,0.0252570274193331,0.0408650656259277,0,-0.0217326630193101
X601166.CH.EQUITY,0,0,0,0.318095193073039,0,0,0,0,0,-0.00051856014007972,0,0.12492415648467,0.449411120165959,0,-0.0775881074493447,0.059739404283193,0,-0.0339794230612248,-0.160792177020447,0,-0.0867724592723875,0,-0.0236575851403533,0,0,0,0,0.152699208460814,0,0.000244895829782648,0,0,0,0,0,0.0605000480696983,0.121712362677284,0,0,0,0,0,0,0,0.0459648647549208,0,0,0.0245628635652469,0,0,0
