,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.244661893980217,0,0.133305018559706,0,0.0386429859117915,0,0,0.250959437831076,0.071347887465096,0,0.107794168341155,0,0,0,0,0,0,0,0.0599827787797508,0,0,-0.087947041880219,0,0,0,0,0,0,0,0,0,0,0,0,0.0590922842045559,0,0,0,0,0,0,0,0,0,0.0520308908257881,0.0131650039958528,0,0,0,0
X601939.CH.EQUITY,0.483675114060556,0,0,0,0,0,-0.0479781094281891,0,0,0.0165528406381832,0.192361192145307,0,0.229715100792828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148758810345816,0
X601318.CH.EQUITY,0,0,0,0,0.0805869534163651,0,0,0,0,0,0,0.211831663525676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.113484704146676,0,0,0.156845004583899,0,0.147433256622641,0.14110223321146,0,0,0,0
X601288.CH.EQUITY,0.346492767118121,0.0458754531737744,0,0,0.402152674456841,0,0,-0.0315377764464293,0,0,0.0627048652628675,0,0,0,0,0.114479448877458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211038504556416,0,0,0,0,0,0,0,0,0,0,0.0134452959215605,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0988074369352661,0,0.272030261951265,0,0,0,0,0,0,0.249585114244972,0,0,0.0969204942108274,0,0,0,0,0,0.142398880505995,0,0.069744415235641,0,0,0,0,0,-0.00969796711914813,0,0.0148371216892643,0.00993023434653494,0,0,0,0,0,0,0,0,0.0571347671235712,0,0,0,0,0,0,0,0.0517666575317745,0,0,0
X600036.CH.EQUITY,0,0,0.021090221690153,0,0,0,0,0,0,0,0,0.411344444837843,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.126443798391761,0.0523347399657583,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0833242399998119,0.059642864826389,0.00130541562506508,0,0,0,0,0,0,0,0,0.264347201019873,0
X1299.HK.EQUITY,0,0,0,0,0,0.09852649612587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998443896358728,0,0,0,0.0419307713851373,0,0.179236969856052,0,0,0.118133768477698,0,0.208422269975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142167065698439,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-1.38777878078145e-17,0,0,0.375301206093006,0,0,0,-0.473001386626217,0,0.116228880325459,0.8892207659478,0,-0.850296779051553,0,0,0.596873410501978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225460292291879,0,0,0,0,-0.0745750097261665,0.0525510696543748,0,0,-0.0619908663014587
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.208937376970331,-6.93889390390723e-18,0,0,0,0,0,0,0,0.199627406804748,0,0,0.0369642736458694,0,0.211485180836571,0,0,0.0278339373957849,0,0,0,0,0,0,0.0475384069891831,0,0,0,0,0,0.111227351512171,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.09573240387961,-0.262202016441243,0.247681628121676,0,0,0,0.124000816185021,0.0804676168378823,0,0,0,0,0,0,-0.25150078736217,0,0,0,0,0,0.0103417907080371,0,0,0,0,0,0,0.723531038562948,0,0,0,0,0,0,0,0,0,0,0,0,-0.126544602244249,0,0,0,0.618871939943357,0.0649868527404336,0,0,-0.122962630805451,0
