,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.142901721956065,0.145986453009446,0,0,0,0,0,0,0,0,-0.0373471171918939,0,0,0,0,0,-0.0071982085413886,0,-0.12977324280045,0,0,0.00948330625325331,-0.203308889897908,0,0.0569456772294545,0,0,0.634219776144974,0,-0.0425858556313024,0.0552487863180224,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.153329291576454,0,0.115970494779758,1.73472347597681e-18,0,0,0,0.0267815953975875,0,0.000229345023172629,0,0,0,0.0676399671316465,0,0,0,0,0.0812243350263453,0,0,0,0.0271108304553683,0.0326477802839117,0.0558014437462954,0,0,0,0,0,0.342546550346063,0,0,0,0,0,0.0808084781671722,0,0.0368611002423256,0,0,-0.0715742584920916,0,-0.0340604995348931
X601939.CH.EQUITY,0.286201966204254,0,0,0,0.0442077782576711,0,0,0,0,0,0,0,0,0,0,0,0,0.20743383529096,0,0,0,0,0,0,0,0,0,0,0,0.064149649548259,0,0,0,-0.279603813243941,0,0,0,0,0.00906759398669039,0.458410699962815,0,0,0,0,0,0,0,0,0,0.00509986030743677
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.308243101205655,0.244129523992193,0,0.669181649909045,0,0,0,0.270306363981178,0.0639396281611526,-0.240762612467746,0,0,0,0,0,-0.173292074146944,0,0,0,0,0,0,0,0,0,-0.69699619999564,0,0,0,0,0,0,-0.174557605897264,0,0.298077813242422,0,-1.38777878078145e-17,0,0,0,0.250390710398322,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45804652414179,0,0,0.490062500463156,0,0,0.0561984423599928,0.0649320330461608,0,0,0,0,0,-0.0388443059239596,-0.042206434807942,-0.232716857643008,0,0,0,0,0,0,0,0,0,-0.153391611069589,0,0.110133531956581,0,0,0,0,0,-0.105098960044179,0
X601988.CH.EQUITY,-0.251453341654474,0,0,-0.0256182068932209,0.462660632431019,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0982437891739484,0,0.66642059695337,0,0.0369462976486118,0,0,-0.508915289498645,0,0,0,0,0,0,0,0,0,0,0.122047865375422,0,0,0,0,0.108476370539385,0,0,0,0
X600036.CH.EQUITY,0,0.40351262018641,-0.0530225779210595,0,-0.0384759906659478,0,0,0,-0.167136265504752,0.153995120605224,0,0.493020399392327,0,0,0,0,0,0,0,-0.128981251379052,0,0,0.265192402001408,0,-0.00944471964273092,0,0,0.0587222128209486,0,0,0.15618452922796,0,0,0,0,0,0,0,0,0,0,0,0.0864652150796423,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0517577303962579,0,0,0.190700186868688,0.013982320197888,0,0,0,0,0,-0.0208447232555576,0,0.0237204456688772,0.124971066907576,0,0,0,0.00717970107549096,0,0,0,0,0,0,0.205113477543676,0,0,0,0.0364974631407728,0,0.0538021453233379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0786455286514822,0.0326841016679856,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.386166819265423,0,0,0,0,0,0.0159871785502191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851367072018053,0.212393985410545,0,-0.0550703740150445,0.0185235473489703,0,0,0,0,0,0.0144560046478095,0,0,0,-0.196991617460683
X601328.CH.EQUITY,0,0,0.0227205784786948,0,0,0,0.0808655415009633,0,0,0,0,0.330512936376003,0,0,0,0,0,0,0,0,0,0,0.263444943662766,0,0,0.100097608080655,0,0.0539687698658459,0,0,0,0,0,0,0,0,0,-0.223330923312998,0,0,0,0,-0.0823934649350933,0.149934258472169,0,0,0,0,0,-0.367412868978473
