,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.127336301606187,0.0123090481750383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947417803214459,0,0.481661988849747,0.326635686853618,0.0403828249813306,0,0.164890997993401,0,-0.252714224878557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036332045126179,0,0.00340523825543282,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.112465561169049,0,0,0,-0.0129400080776954,0,0,0.0666368944264156,0.144649207346766,0,0,0,0,0.142755607853516,0,0,0,0,0,0,0,0,0,0,0.0513885761596887,0.00501167846657156,0.0507395183020863,0,0,0,0,0.223388795333934,0,0,0,0,0,0,0,0,0,0,0,0.0724844796155025,0,0.142302935326586
X601939.CH.EQUITY,0,0.0642862097704087,0,0.814592163848095,0,0,0,0,0,0,0,0,-0.0308724034485469,0.0140213344062875,0,0,0.0778847171612989,0.0430701670419767,0.0213885507856057,0,0,0,0,0,0,0.0177641574134584,0.0271209870317868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240615879814682,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.867876186116565,0,-0.0896790151326634,0,0,0,0,0,0,0,0,0,0,0.0273324471517682,0,0,0.153267090484624,0,0,0,0,0,-0.027866326276563,0.0537581256743862,0,0,0,0,0,0,0.0433228555295353,0,0,0,0,0,-0.0319960335128282,0,0,-0.116128881459066,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.105510288816201,-0.0968768029879372,0.39958243524858,0,0,0,0,0,0,0,0,0,0.00275329004631141,0,0,0,0,0,0,0.00441772128047863,0,0,0,0,0,0,0,0.590167538074999,0,0,0,0,0,0,0,0,0.271380248111527,0,0,0,-0.0474545415160041,0.066734340350618
X600036.CH.EQUITY,0,0,0.408636345709189,0,0,0,0,0,0.0223462850893089,-0.00517109251957152,0,0,0,0,0,0,0.105591495316444,0,0,0.00634911702042417,0.0126624904609482,0,0,0,0,0.188886253871676,0.12002247300822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.148229290132546,0.0923467152851052,0,0.0431218294692858,0,0,0,-0.0128702305049695,0,0,0,0,0,0,0,0,-0.0745358954828961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107543694276224,0,0.00763402534644798,0,0,0,0,1.04721923625608,0,0
X1299.HK.EQUITY,0,0,0,0,0.163061404446878,0,0,0,0,0.0821658581888944,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212426561659979,0,0.366213823227135,0,0,0.0606607410159041,0.394956180099935,0.183517410495237,0.0926731035915919,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.165452546667268,0,0.0796222626962299,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150453736688626,0,0,0,0,0,0,0.231096938496827,0,0.480484940580937,-0.12969318701942,0,0,0,0,0,0,-0.0314475764545053,0,0,0,0.00466464741199844,0,0,0,0.0108722652505104,0.0672314867903801,0,0,0,0,0.12890831606123,0
X388.HK.EQUITY,0,0,0,0,0.236378904329805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330064406419838,0,0,0,0.180364154627816,0,0,0,0,0,0,0,0,0,0,0,-0.154572120114482,0,0,0,-0.00605349506784583,0.110587231013756,0.152145385720643,0,0,-0.213008835529977,0.0560275426432266
