,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.489102093828822,0.0211395275435293,0.0897940186285413,0.0362691928909292,0.0595220828396537,0,0,0,0,0,0,0,0,0,-0.0168640887185495,0.0531639089055733,0.0568673927142204,0,0,0,0,0,0.122111693896534,0,0,0,0,0,0,0,0,0,0,0,0,0.0447510895478317,0,0,0,0,0,0.00281250401734225,0,-0.00597319782893452,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0.0836612871915759,0,0,0.0600035450242928,0,0,0,0,0,0,0,0.229952850821648,0,0,0,0,0,0,0.0930813286257414,0,0.030632861821287,0,0,0,0,0,0,0,0,0,0.156517322861871,0,0,0.281909577842062,0,0,0,0.0125716770105174,0,0.0149652630242335,0,0,0,0
X601939.CH.EQUITY,0.467796278134518,0,0,0.183791141271279,0,0.110187370725203,0,0,0,0.017021548593223,0.133471348170075,0,0,0,0,0,0,0,0,0,0,0,0.000806988533073088,0,0,0,0.0011916043392167,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00442172368553243,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.430442770624218,0,0.0773718863464647,0,0,0.013296487750372,0,-0.020982309342169,0,0.0778832732054387,0,0,0,0,0,0,0,0.201487186777305,0,0,0.151364781295502,0,0,0,0,0.0324107602418725,0,0,0.0896223941625252,0.0678317918879012,0,0,0,0,0,0,0,0,-0.0876708078524569,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.420225345056,0,0,-0.025210761799896,0,0,-0.28566312341198,0,0.128343308449669,0,0,0.643655189047091,-0.255672654549053,-0.119657344411718,0,0,0,0.189155651493358,-0.017782008611867,0,0.151910503524417,0,0,0,0.0353582661531334,0,0,0,0,0,0,0.232663109298789,0,0,0,0,0,0,0,0,-0.571167189161406,0,0,0,0
X601988.CH.EQUITY,0.0558559673592234,0,0.340761787071014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710481027774599,0,0,0,0.184179147049619,0,0.0300734572908007,0.12879374789931,0,0,0,0,0,0,0.0665592525511187,0,0,0,0,0,0,0,0,0,0.135224371794876,0,0,0,0,0.0925361359234761,0,0,0.0228037268860135
X600036.CH.EQUITY,0.0288115713072523,0.118132670471373,0,0,0,0,0,0,0.0518508498059535,0,0.117076291728956,0,0.213216398027175,0,0,0,-0.0516916433295886,0,0.0683592290870333,0,0,0,0,0,0.334207566168366,0,0,0,0,0.114881433072187,0,0,0,0,-0.0459920456479238,0,0,0,0,0,0,0,0,0.0133015082103815,0,0,0,0,-0.0439004122430591,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0353995740291144,0,0,-0.0547464170535322,0,0,0,0.129122559702713,0,0,0,0,-0.0322922029911401,0,0,0,0.256354351011322,0,6.93889390390723e-18,0.0851062439094162,0,0,0,0,0,0,0.00922912729523335,0,0,0,0,0,0,0,0,0,0,-0.0298418675958833,0,0,0,0.284415504650785,0,0.126893876360934
X601628.CH.EQUITY,0,0.0306150973377954,0,0,0,0,0,0,0,0,0.0544988159034442,0,0.0876957525335592,0,0,0.0115955604664196,0,0,0,0,0,0,0,0,0.0453472356851735,0,0.107020644579663,0,0,0,0,0.237615033393013,0,0,0,0,0,0,0,0,0.0800852275306936,0.195052863502179,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0679003923843681,0,0,0,0,0.0898689953643411,0.00892650654572771,0,0,0,0,0.0928988563101817,0,0,0.0124142180577883,0,0,0,0,0.167115170379515,0.0251726616394442,0,0,0,0,0,0,0,0,0.068840106356128,0,0,0,0,0,0.000488188201349488,0,0,0.190279824231214,0.238191441921981,0,0,0,0,0,0,0,0,0
