,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.187677345190392,0,0.369303654629673,0,0.148662737622274,0,0,0,0,0,0,0,0,0,0,0.00437870441450154,0.312873574729878,0,0,-0.122764983587866,0,0,0,0,0,0.0396748455300007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085539016334269,0,0,2.16840434497101e-19,0,0,0,0.110628793910236,0.0240693573347985,0
X601318.CH.EQUITY,0,0,0,0.0657382343418967,0,0,0,0,0.123643873725039,0,0.0851776173028644,-1.73472347597681e-18,0.108011594368549,0,0,0,0,0,0.109513276466124,0,0.265101942896617,0,0.050632443400999,0,0,0,0,0,0.09733044066974,0.0368190711067089,0,0,0,0,0.0192678718227616,0,0,0,0,0,0,0,0,0,0.0701055349670601,0,0,0,0,0,0.0998563631578569
X601939.CH.EQUITY,0.234896681758478,0,0,0,0.223746705963198,0,0,0,0,-0.0294118104117242,0.131501163646431,0,0,0,0.0541448472469775,0,0,0,0,0.138340785360528,0,0,0,0.182977642458029,0.238503534514631,0,-0.0204907782913156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348341491370472
X600036.CH.EQUITY,0,0.127569196388141,0,0,0,0.0655648507235029,0.0433586560877433,0.136794125774209,0,0,0,0,0.164648817894627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332913696200141,0,0.0606189737075119,0,0,0,0,0,0,0,0,0,0,0.114990364682093,0,0,0,0,0,0,0,0,0,0.0376912805898087
X601288.CH.EQUITY,0.254165282049297,0.0778624233192572,0.0454625306698124,0,0,0,0,0.330075236394919,0,0,0,0,0,0,-0.0229940600957356,0.137353506672444,0,0,0,0,0,0,0.0617521013453744,0,0,0,0,-0.0401309531079849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160201969491947,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143214629536592,0,0,0,0,0,0.106859659393741,0,0,0,0,-0.0828181976657327,0,0.0296945088808326,0,0,0.213612051675495,0,0,0.0741592116173743,0.503491737722163,0,0,0,-0.0204911552243153,0.0730191075757637,0,0,0,0,0,0,0,0,0.0742791881645428
X1299.HK.EQUITY,0,0,0,0,-0.0746517452971764,0,0,0,0,0.0710779786770895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213754200469621,0,0,0,0,0,0,0,0.0137963613713889,0,0,0,0.0266909282094751,0,0.339133274316097,0.28239869387208,0,0.21755882551188,0,0,0,0,0,0.305472374235135,0
X601988.CH.EQUITY,0,0,0.0862098280122133,0.168685487783075,0.148381897387366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327545115706025,0.0268510548799936,0,0,0,0,0,0,0.261275749089496,0.119427817312588,0.165759739790385,0,0,0,-0.0462796303050573,0,0.00733397131072028,0,0,0,-0.0858557280146396,0,0,0,0,0,0.0469957022833986,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.13690663076745,0,0.0141856051318335,0,0,0,-0.23139667696988,0.0367765830439108,0,0,0,0,0,0,0.0248671962828064,0.194257456522032,0,0.0851271692535084,0,0.373687048059014,0,0,0,0,0,0,0,0.0424799825548099,0,0,0,0.22519743501449,0,0,0.367643279666467,0.0229492942829715,0,0,0,0,0,0,0,0
X388.HK.EQUITY,-0.0977695839228169,0,-0.0251289047146986,-0.105197050273027,0,1.73472347597681e-18,0.211056526292805,0,0,0,0,0,0,0,0,0,0,0,0,-0.069748448668259,0,0,0.422986976865882,0,0,0,0,0,0,0,0,0,0.0317749713221894,0,0,0,0,0,0,0.312058342239206,0,0.0752092561481804,0,0,0,0.0659573585775579,0,0,0,0.107532281805277,0
X601658.CH.Equity,0.213593416655478,0,0,0.158951062601391,0,0,0,0,0,-0.0612374836316164,0,0.331216281885419,0,0,0.0229991083587844,0,0,0,0,-0.015228270986174,0,0,0,0,0,0,0,0,0,0.13378065890778,0.134754328110553,0,0,0,0,0,0,0,0,0,-0.0269971116798174,0,0,0,-0.118468755574009,0,0,0.0656915068203486,0,0,0
X601166.CH.EQUITY,0,0,0.0393031147445582,0.163770422130284,0,0,0,0,0,0,0.0925189203115669,0,0.0921035539154076,0,0,0,0.0188751524544279,0,0,0,0,0,0,0,0,0,0,0.197287146341018,0,0,0.378506369656293,0,0,0,0,0,0.0499690168628676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196319343038509
X000001.CH.EQUITY,0,0,0,0.640911138794198,0,0.053191927558849,0,0.0725807544679758,0,0.0987221777164909,0,0,0,0.0444055303606531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131351118013737,-0.241213520511047,0,0,-0.141324241480396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320765163331438,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.017299109699164,0,0,0,0,0,0.492549488397558,0,0,0.324256738893977,0,0.0923051271584232,0,0,0,0,0,0,0,0,0,0,0,0,0.0408035368966219,0,0,0,0,0,0,0,0.14760269510502,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.172989569824143,0.0334297585732743,0,-0.335860635808659,0,0,0.287978716989134,0,0,0.0835348787332633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387115686299768,-0.0412405017427477,0,0.0737109276446706,0,0,0,0,0,0,0,0,0,0,0,0,0.131323635746898,0,0,0,0,0,0,0,-0.220925118945215,0
X601328.CH.EQUITY,0,0,0,0,0.0621237124482583,0,0,0,0,0,0,0,0,0,0,0,0.203118664853376,0,0.43649484979019,0,0,0,0,0,0.0666204799991293,0,0,0,0,0.122690472706453,0,0.0638306536688132,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0294725181523035,0,0,0.0537555566416929,0,0,0,0.0515103059500022,0,0
X601601.CH.EQUITY,0,0.285913109750532,0,0,0.151364773176174,0.186178931181879,0,0,0,-0.112789243192919,0,0.133455820990938,0.0948793647275235,0,0.0147082692953256,0,0,0,0,0,0.248958781069497,0,0,0,0,0,0,0.0222179146413365,-0.10378041075484,0.0204348724665195,0,0,0,0,0,0,0.0380575603328121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851109275542526
