,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600926.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.279562604306915,0.115040061077276,0,0.245573851268998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19972234968944,0,0,0,0,0,0,0.0147251814605553,0,0,0.0185874329277803,0.096233543263759,0,0,0,0.0891583983122123,0,0,0,0,0,0,0,0,-0.000881293250005747,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.113363633701322,0,0,0,0,0.184321283957295,0,0,0,0.0342286198048801,0,0.0532004515028771,0.208606707738657,0,0.138027385021242,0,0,0,0.134013049186365,0,0.0203128279964363,0,0,0,0,0,0,0,0.0873679735764195,0,0,0,0,0.0496788051400433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.117234233911162,0,0,0,0,0,0,0.0873259641683603,0,0,0,0,0,0,0,0,0,0.0493305680283708,0,0,0.0779938845365816,0.337459514397289,0,0,0,0,0,0,0,0,0,0,0,-0.117843712555962,0.111646438496614,0,0,-0.0415317175888844,0,0,0,0,0,0.161248188209536,0.0191593874821749,0
X601939.CH.EQUITY,0.616672523716594,0,0,0,0,0,0,0,0.2215992943191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114351636652719,0,0,0,-0.0418030273396881,0,0,0,0,0,0.133842609316068,0,0,0.0131255638272013,-0.0207208492358752,0,0,0,0,0,0,0,0,0.140652668096214,0.0191080563449307,0
X601288.CH.EQUITY,0,0,0,0.197510532731335,0,0,0.453808892421085,0,0,0,0.0906285868011756,0,0,0,8.67361737988404e-19,0,0.0690959780991251,0,0,0.0318685150307817,0,0,0.0444382187387543,0,0,0.0432312076009881,0,0,0,0,0,0,0.111610088438263,0,0,-0.0173728799148156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234660261218798,0
X1299.HK.EQUITY,0,0,0.0201756378214456,0,0,0,0,0,0.0724819232215796,0.264728132334239,0,0,0,0.14369820573587,0,0,0,0,0,0,0.18865913636045,-0.250182872479247,0,0,0,0,0,0,0,0.113344643727703,0,0,0,-1.0842021724855e-19,0,0,0,0.0356042595289097,0,0.144650120851815,0,0,0,0,0,0,0.233867349071176,0,0,0.0235601946320747,0
X601988.CH.EQUITY,0.191555755493011,0,0,0,0.349550447304551,0,0,0.078102176500828,0,0,0,0.0603773817541866,0,0,0,0,0,0,0.120355257943449,0,0,0,0.094359802209377,0,0,0,0,0,0,0,0,0,-0.20389031827596,0,0,0,0,0,0,0.0535211889089341,0,0,0,0,0,0.0725124294027764,0,0,0,0,-0.0711064468212245
X601628.CH.EQUITY,0,0,-0.013279366743831,0,0,0,0,0,0,0,0,0,0,0,0,0.142733739596796,0,0,0.198117883649316,0,0,0,0,0,0.071265193837479,0,0.0497944241980889,0,0,-0.052526780274649,0,0.0417176814161451,0,0.0694475216034846,0.330558169457504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.150916933487543,0,0.0849123573700709,0,0,0,0,0,-0.143470502955341,0.0862373969654926,0.0543300300536849,0,0,0,0,0,0,0,0,0,0,0,0,0.252546477888601,0,0,0.136428742621433,0,0,0,0,0.045716259293948,0,0,0,0,0,0.217029776780709,0,0,0,0.0950554445857803,0,0.110499489157723,0,0,0,0,0,-0.0307153848347455
X388.HK.EQUITY,0,-0.0805150452056668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904271204466305,-0.171408011887279,0,0,0,0.0168732287128456,0,0,0,0,-0.256755786953785,0,-0.176479729048846,0,0.305420420210285,0,0.336042293058893,0,-0.162495501574801,0,0,0.0957105858288879,0,0,0.523763194881529,0,0,0
