,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.225595761481646,0,0,0.341445532089774,0,0,0,0,0,0.248491644247728,0,0,0,0,0,0,-0.0598675455448673,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,-0.0463455276873542,0,1.73472347597681e-18,-0.133238448268841,-0.0258468081323801,0.0936651072255801,0,0,0,0.0417250582820323,0,0.104559081776982,0,0,0,0,-0.12487538014358,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.143739726447779,0,0,0,0.0198644357184515,0,0,0.20374550321496,0.023970488496696,0.0039601586784473,0,0,0,0,0,0,0.0704232938746128,0,0,0,0,0,0.0590569866150704,0,0,0,0,0,-0.0336065090562971,0,0,0,0,0.551021577812222,-0.0792974169752587,0.00840840119230457,0,0,0,0.060709228061443,0,0,0,0
X601939.CH.EQUITY,0.199233520223454,0,0,0,0,0,0,0,0,0.00653951659275214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425898887657287,0,0,0,0,0,0,0,0.112316706275215,0,-0.0494180496412408,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.0291350209111233,0,0,0,0.0116789074183882,0,0,0,0.0953412436992892,0,0,0,0,0,0,0,0,0.37580204130914,0,0,0,0,0.0506086039892949,0,0,0,0,0,-0.0653308507662679,0,0,0,0,0,0,0.225250219443596,0,0,0,0,0,0,0,0.078398926530813,0,0
X5.HK.EQUITY,0,-0.0243615268199089,0,0.108752465598141,0,0,0,0,0,0.0135529480188039,0,0,0,0,0.239817028989818,0,0,0,0,0,0.15049404073774,0,-0.0272162070179873,0.551332289117517,0,-0.0819413136036804,0,0,-0.28428671204761,0,0.145879069109224,0,-0.0314076876818338,0,0,0,0,0,0,0,0,0.0604687337902006,0,0,0,0,0,-0.255173229309226,-0.104002524282604,0
X601988.CH.EQUITY,0.0777057137401889,0,0,0.385892106120554,0,0,0,0,0,0.0948648402044414,0,0,0.111153101140945,0,-0.0119949928539928,0,0,0,0,0,0,0.217771888121874,-0.0848237822588129,0,0,0,0,0.13528402535434,0,0,0,-0.00383736467321166,0,0,0,0.120943404938912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820632573514718
X600036.CH.EQUITY,0,0.707106977528476,0.0171048724159307,0,0,0,0,0,-0.182555700010396,0,0,0,-0.101107667372714,0,0,0,0,-0.0926895061972057,0.124481140239045,0,0,0,0,0,0,0,0,0,0,0,0.122124857796332,0,0,0,0,0,0,0,0,0.0750769193233854,0,0.212899512651995,0,0,0,0,0.00288718872660853,0,0,0.156092160424017
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0845107521660507,0,0,0,-0.134476559610678,0,0,0,0.241372828251176,0.0652704942628125,0.23843505444767,0,0,0.347421717815198,0,0,0.0639806407269942,0,-0.0221359315664576,0,0,0,0,0,0,0,0.0716759840332988,0,0,-0.033828168085586,0,0,0,0,0,0,0,0,0,0,-0.171643387487093
X601628.CH.EQUITY,0,0.130118053526435,0,0,0,0,0,0,0,0.0431117166474116,0,0,0,0,0,0.24044690072622,0,0,0,0.0481340598597746,0,0,0.154995638552219,0,0,0,0,0,-0.0302813251683919,0,0,0,0,0,0,0,0,0.214547281763058,0,0.113507641015402,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X601166.CH.EQUITY,0,0,0,0,0,0.299279014383094,0.0120000943860649,0,0.0586195891609496,0,0,0,0,0,0,0.484490597153312,0,0,0,0,0,0,-0.273056362067948,0,0,0,0,0.348900524791225,0,0,0,0,0,0.0383741225884139,0,0.293625181893752,0,0,0,0,0,0,0,-0.0602369969900047,0,0,0,0,-0.123339786004911,-0.155811742398568
