,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-0.212960576801513,0,0,-0.00665470092935221,0,0,0,0,0.566725360992742,0,0,0,0,0,0,0,0,0,0,0,-0.127351243991726,0,0,0,0,0,0,0,0,0,0,-0.285257289315575,0,0,0,0,0.681478834743587,0,-0.139647604090516,0,0,0,-0.0535689233477711,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.00594293322517051,0,0,0.163607213149346,0,0,0.0250007508051865,0,0,0,0,0,0,0.0615340200669324,0.122892491896409,0,0,0,0,0,0,0.038462652673629,0,0,0,0,0.0528769634106883,0,0,0,0,0,0,0,0.0108516793803162,0.601434656066691,0,0.015273433621962,-0.0794511955726643,0,0,0,0,0,-0.0482955959177519,0,0
X601939.CH.EQUITY,0.282200160831712,0,0,0,0,0,0,0,0.0521393315365393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395695789096562,0,0,0,0,0.116495654380872,0,0.0206611291716759,0,0,0,-0.083402282099215,0,0,0.383842087158331,0,0,-0.0206847268534891,0,0.110917467249587,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.312649385512105,0,3.46944695195361e-18,0.146842345035605,0.00933117813353874,0,0.0486960573749603,0,0,0,0,0,0,0.149245015550234,0,0,0,0,0,-0.102933801068097,0,0,0.0940263449032879,0,0,0,0,0,0,-0.0818811071794867,0,0,0,0.0304076740591668,0,0,0,0.170910957170301,0,0.156981180298528,0,0,0.119033538061497,0,-0.0763420050994588
X5.HK.EQUITY,-0.1472474574948,-0.18469176150895,0,0,0,0,0,0,0,0,0.0619906139280243,0,0,0,-0.0540188964364669,0,0.189031537202699,0.0377086370776673,0,0,0.391978497774605,0,0,0.282406753349406,0,0,0,0,0,-0.00974763159176559,0,0,0,0,-0.102254198817416,0,-0.122989464095851,0,0,0,0.30619579251714,-0.0864836904444202,0,0,0,-0.0625325644676761,0,0,0,0
X601988.CH.EQUITY,0.225723638989343,0,0,0.574234373700047,0,0,0,0,0,0,0.119863540861694,0.135525604632532,0,0,0,0.0923629826458582,-0.0773517563115484,0,0,0,0,0,0.018155042626892,0,0,0,0,0,0,0.00284312347453446,0,0,0,0,0,0,0,0.0131273749579792,0,0,0,0,0,-0.0138095297195453,0,0,0,0,0,0.0389244671173745
X600036.CH.EQUITY,0,0.411240222123614,0,0,0,0,0,0,-0.0385475794283941,0.358799216976905,0,0,0.323511820256087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351203244426847,0,0.205899860452551,0,0,0,0,-0.179280702005635,0,0,-0.296669986759167,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0082021274898961,0,0,0,0,0,0,0,0,-0.0451453909895777,0,-0.0524968196596807,0,0,0.289806736530658,0,-0.153390854937757,0.182774218363426,0.101528659072797,0,0,0,0,0.34068602121125,0.107457962526511,-0.16221704050739,0,0,0,0,0,0,0,0,0,0,0.0251517266650155,0,0,0,0,0,0,0,0.0383580749113298,0,0,0,-0.110058838247351
X601628.CH.EQUITY,0,0.10561382037112,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.266999355666838,0,0,0,0.0311491326066045,0.0286520962897667,0,0,0,0,0,0.120975952046374,0,0,0,0,-0.0513218651412356,0,0,0,0,0,0,0.0742910795841655,0,0.224670222188072,0,0,0,0,0,0,0,0,0,0.0723623900526216,0
X601328.CH.EQUITY,0,0.0602901670928687,0.072456746933799,0.145349388657743,0,0,0.204002852982491,0,0,0,0,0,0.130237291985474,0,0,0,0,0,0.17268303191626,0,0,0,0.0183039608941947,0,0,0,0.179233312801585,0,0,0,0,0,-0.164883700685538,0,0,0,0,0,0,0,0,0,0.10345967100432,0,0,0,0,0,0,-0.338868393661893
