,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.338206174450418,0,0.160314019875841,0,0.077476028278585,0,0,0.220097456919491,0,0.144972898580865,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0762859481449262,0,0,0,0,0,0,0,0.0601905414502653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.425353939089104,0,0,0.207424006984416,0,0,-0.123332755786655,0,0,0.042620347205264,0.00602409558222669,0,0.20390879073842,0,-0.026758774512771,0,0,0,0,0,0,0,0,-0.00860079801990448,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372138935739285,1.0842021724855e-19,0,-0.0116314272074703,0,0,0,0,0,0,0,0.169321086449923,0,0,0
X601318.CH.EQUITY,0.0856221222104746,0,0,0,0.143602156497193,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.0300042356629489,0,0,0,0,0,0,0,0,0,0.182749925678026,0,0,0,0,0.244405416607641,0,0,0,0,0,0,0.0885160936854134,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.292132391963018,0.158966165390123,0,0,0.125001606105883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163547585231264,0,0,0,0,0,0,0,0,0,0,0.0382568241069181,0,0,0.0243269742192882,0,0,0,0.109926471024729,0,0.000704414142887623,0.0761689990755259,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0739658991615318,0,0.437841401863587,0,0,0,0,0,0.268363019831404,0,0,0,0,0,0.0997817238835239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146856278889667,0,0,0,0,0,0,0,0,0,0.0177431457319909
X600036.CH.EQUITY,0,0,0.0150977725453818,0,0,0,-2.71050543121376e-20,0,0,0,0,0.351606686846488,0,0.0240579785051101,0,0,0,0,0,0,0,0,0.00661943189975113,0.112363380022723,0,0,0,0,0,0.0324532114570526,0,0,0,0.0498373387403914,0,0,0,0,0,0,0.0531860529671654,0.0682242563387438,0,0,0,0,0,0,0.285736362127535,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.110700673575879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242739023408274,-3.46944695195361e-18,0,0,0.15399121198175,0,0,0.147898984320048,0,0,0,0,0,0,0,0,0,0,0,0.149873236976398,0,0.0294522341945136,0,0
X5.HK.EQUITY,0,-0.215733699599028,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-1.38777878078145e-17,0,-0.150510012438363,0,0,0,0,0,0,0,0.668709709594807,0,-0.343459415558907,0,0.787355564231884,0,0,0,0,0,0,0,0,0,0,0,0,0.433720689474751,0,0,0,-0.376949727210369,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127867187592492,0,0,0,0.146676409567573,0.127165015109889,0,0,0,0,0,0.189726784692003,0,0,0,0,0,0,0,0,0,0,0,0.0453892184229746,0,0,0.0275582480898326,0,0,0,0,0.251773260503712,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968865821237662,0.209193246061266,0,0,0,0.0215557462544075,0.50476638047341,0,0,0,0,0,0.160998420668731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
