,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.134992316018222,0.520847982321079,-1.73472347597681e-18,0,0,0.0281012964278574,0,0,0.0092020131422374,0.0750354244746023,0,0,0.174366545833122,0,0,0,0.00887362017368794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275519775388511,0,0,0,0,0,0,0.0515082777155115
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.118595688431618,0.285375142696463,0,0,0,0,0,0,0,0,0.318931752408653,0.0877436005755612,0,0.0724889377401805,0,0,0,0.0644418633627648,0,0,0,0,-0.0278552354067585,0,0,0,0,0,0,0,0.0060648377821177,0,0.0442249019531052,0,0,0,0,0,0,0,0,0.0198757510251702,0.00935183404137666
X601939.CH.EQUITY,0.131746903567518,0,0,0.517475525584815,0.0874948999492718,0.0807614106832793,0,0,0,0.0719398526554768,0,0,0,0,0,0,0,-0.0472112888932009,0,0,0,0,0,0,0,0,0,0.179440735367666,0,-0.00773457403233506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064068662856386,0,0,0.0469140561044762
X601288.CH.EQUITY,0,0,0.211681535648573,0,0,0,0,0,0.0118965539573342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273493426487841,0,0.195549661319692,0,0,0,0.0474401312646621,0,0,0,0,0,0,0,0,0,0,0.0961784293557781,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.056578021823635,0,0,0.207415465635319,0,0.206201009499972,0,0,0,0.212055290784696,-0.00851466530984726,0,0,0,0,0,0.195642208525712,0,-0.2445474254934,0,0,0,0.0459664312226973,0,0,0,-0.0612177086481406,0,0,0,0,0,0.189904768463316,0,0,0,0,0.0806060934286174,0,0,0,0,0,0,0.171388058406915,-0.00759504236174252,0,0
X601988.CH.EQUITY,0,0,0,0,0.346312997948935,0,0,0,0,0.084612107396483,0.126933573340237,0,0,0,0,0.158771356546725,0,0,0,-0.0360113658440123,-0.0511903021905266,0,0,0,0,0.206425466988709,0,0,0,-0.241094699116017,0,0,0,0,0,0,0,-0.00366056580959847,0,0,0,0.0558966604709629,0,0,0,0,-0.0190691401645565,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173441761490838,-0.0944271494926859,0,0.103978610831141,0,-0.0345347102874494,0,0,0.0345110866517067,0,0,0,0.471920542484518,0.0314491256195467,0.0414475318824117,0,0,0.082629491745404,0.111312632656413,-0.0371513007914456,0,0,0,0.089538231346804,0,0,0,0,0,0.266153024932905,0,0,0,0.111877552455401,0,0,0.0752414651009021
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303392228832893,0,0,0,0,0,0,0,0.073446896148817,0,0.0628818954687609,0,0.118947066488269,0,0.0375171655818672,0,0,0,0.230312424196915,0,0,0,0,0,0,0,0,0,-0.0765599389210495,0,0,0,0,0
X601628.CH.EQUITY,0,0.14819920709208,0,0.0503220482270894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104556836379666,0,0,0,0,0,0,0,0.147778467990021,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0208884159494723,0.366370144633296,0,0,0,0.118959754220326,0,0.0565453710473786,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.36655061781954,0.0371519168460244,0,0,-1.35525271560688e-20,0,0,0,0,0.42026302930337,0,0,0,0,0,0,0,0,0.0234588503652515,0.0869516154722798,0.125668585329989,0,0,0,0,0,0,0,-0.0153362971139835,0,0,0,0,0,0,0,0,0.0561145739833579,0,-0.0847666121407958,0.218871148799918,0,0,-0.00443550408562507,0.0803495119303731,0,0,0
