,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.134395969181499,0.0260711103838568,0,0,0,0,0,0,0.0713332664621334,0,0,0,0,0,0,0,0,-0.0641466600186255,-0.185988542056588,0,0.0215836703385673,0,-0.197344858869243,0,0,0,0,0,0.627979863037602,0,0.178534207818235,0,0,0,0,-0.00977520525897092,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.119002488286391,0,0.168297561401482,0.0154177070482341,0,0,0,0,0.0505904980356215,0,0,0,0,0,0.00779105211439745,0.0872525012293766,0,0,0,0,0,0.0682859398661637,0,0.0424003319776079,0,0,0,0,0,0.293909086892603,0,0,0,0,0,0,0.0405525638175995,0,0,0.0158442928535789,0,0,0,0
X601939.CH.EQUITY,0.198402454201608,0,0,0,0,0,0,0,0,0.119316612164622,0,0,0,0,0,0,0,0.0941051704315284,0,0,0,0,0,0,0,0,0,0,0,0.0860306362617817,0,0,0,-0.130309960798113,0,0,0,0,0.468055102295733,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0479411842812653,0,0,-0.325157204375552,0.347949264341819,0,0.683103983345015,0,0,0,0.0960455769312005,0.215149710853552,-0.222653801868323,0,0,0,0,0,0,0,-0.195333521043021,0,0,0,0,0,0,-0.76248770329405,0,0,0,0,0,0,-0.302075637183143,0,0,0.226813189050413,0,0,0,0,0,0.303710579548222,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449330869170568,0,0,0,0.502022447030396,0,0,6.93889390390723e-18,0,0.0596260644287143,0.000847403629724127,0,0,-0.0666659915620491,0,0,-0.221107429957551,0,0,0,0,0,0,0,0,0,-0.165690990248061,0,0.108229618935365,0,0,0,0,0,-0.110615479122334,0
X601988.CH.EQUITY,-0.239257370670376,0,0,0,0.415294366157411,0,0,0,0,0,0,0,0,0,0,0,0,0.04876097005788,0,0,0,0.644466401095904,0,0,-0.0792654185932467,0,0.0335386711259738,0,0,-0.488735547287818,0,0,0,0,0,0,0,0,0,0,0.109603013059048,0,0,0.0962394536573475,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0324952193110419,0.656768777520405,-0.03844551035392,0,0,0,0,0,-0.102977095594158,0.3800561701818,0,0.223003419674704,0,0,0,0,0.0666087671223222,0.0255263126591717,0,0,-0.198000941842802,-0.190581075004863,0,0,0.157164460142318,0,0,0,0.0991864978402885,0,0.17418707759307,0,0,-0.239443849211206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0601516335397194,0,0,0.17526100479932,0.00440133027352175,0,0,0,0,0,-0.0236357078326374,0,3.46944695195361e-18,0.00621484916820099,0.0944554579507618,0,0,0,0,0,0,0,0,0,0.22022540865632,0,0,0,0.00848978720819246,0,0,0.156109474694524,0,0,0,0,0,0,-0.00432053096010437,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0368665786118605,0,0,0,0,0,0,0,0.064792105162904,0,0,0.362331976277027,0,0,0,0,0,0,0.0198478982078238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18894075636881,0,0.120742423284813,0,0,0,0,0,0.0209218267763454,0,0,0,0,0,-0.14623158156173
X601328.CH.EQUITY,0,0,0.0227646082838476,0,0,0,0.0799873655279528,0,0,0,0,0.33356715394614,0,0,0,0,0,0,0,0,0,0,0,0,0.253719004245883,0.10001413854941,0,0,0.0531005819783831,0,0,0,0,0,0,0,-0.222286373191039,0,0,0,0,0,-0.0810059529879937,0,0.150355034588899,0,0,0,0,-0.371629069736337
