,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.443893222535225,0.0634615885151077,0,0,0,0,0,0,0,0,0,0.130829840271508,0,0.0899485257342323,0,0,0,-0.120397247883985,0,0.0104043981599999,0,0,0,0,0,0,0.047619543687077,0,0,0,0,0,0,0,0.0413763619914269,0,0,0,0,0,0,0,0,0,0.121314075876622,0.137856885344657,0,0
X601318.CH.EQUITY,0,0,0.178622692276241,0,0.0291935037481594,0,0,0,0,0,0,0,0,0,0.3011765508814,0,0.0366720403695196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154899665767474,0,0,0,0,0,0.170416501377183,0,0,0,0,0,0,0,0.0833827043803876,0,0
X601939.CH.EQUITY,0.163245731192399,0,0,0,0,0,0,0,0,0,0.170605646424336,0,0,0.288592274117926,0,0,0,0,0.0431341193216504,0.177703002636372,0,0,-0.0326208101639748,0,0,0,0,0,0,0.0187545925434662,0,0,0,0,0,0.0878733695838922,0,0,0,0,0.0368268051230824,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.347018823796979,0,0.019247067104505,0,0.502090473874499,0,0,0,0,0,0.0113241215445585,0,0,0,0,0,0.0453294515692118,-0.0268011380511929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0893685005344789,0,0
X601988.CH.EQUITY,0,0,0,0.115325313046238,0,0,0,0,0,0,0,0.475437860625399,0,0.0154364547107348,0,0,0,0,0,0,0,0,0,0.0388117751996217,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0895161832018055,0,0,0,0,0,0,0.0892827608188333,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.412275899274492,1.38777878078145e-17,0,0,0.28428660628017,0,0,0,0.67092790067834,0,0,0,0,0.651817292026681,-0.665609893526549,0,0,0,0,0.00862941673525419,0.164282219657937,0,0,0,0,0,0,0,0,0,0.0126646216458112,0,0,0,0,0,0,0,-0.0242313686354222
X600036.CH.EQUITY,0,0,0,0.0519158458976606,0,0,0,0.101327061735412,0,0,0,0,0,0,0.145135332089283,0,0,0,0.088814744971552,0,0,0,0.0529389825803562,0,0,0,0,0,0,0,0.185372096113284,0,0.199241365452645,0,0,0.0555087797143407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797044773823523,0,0,0,0,0.0946970210729918,0.168239393440534,0,0,0,2.77555756156289e-17,0,0,0.0497342912096654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2671564948871,0,0
X601628.CH.EQUITY,0,0,0.264547846533386,0.0324273027911466,0.227216198411876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536338314682095,0,0,0,0.133126001553314,0,0,0,0,0,0,0.110722290909594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.224642218253614,0,0,0,0,0,0.0806928779842165,0,0,0,-0.111470090837673,0,0,0,0,0,0,0.450393256237604,0,0,0,0,0,0.146997427394341,0,0,-0.166233341497056,0,0,0.139589771788232,0,0,-0.0220282282468463,0,0.575300297819837,-0.20790546492429,1.73472347597681e-18,0,0,0,0.513020291269119,0,-0.230586207629269,0,0
X601166.CH.EQUITY,0,0,0,0.15108645764806,0,0,0.255415954801535,0,0,0,0,0,0,0.171957042330894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294499024013848,0,0,0,0.0323250600019775,0,0,0,0.114734816217592,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0976326177166353,0.183236023751063,0,0,0,0,0,0,0,0,0.19793783938582,0,0,0,0,0,0,0,0,0,0.40079649327783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059304804977954,0,0,0,0,0.0836626765222259,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0525262969658585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141768351658518,0.558815648656837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.428252916549456,0,0,0.199742705890184,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0578472633959281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484920976516115,0,0,0,0.0346099233127385,0,0,0,0,0.0839445141252328,0
X000001.CH.EQUITY,0,0,0.123262962880177,0,0,0,0.0370066431513694,0,0,0,0.133421266200577,0,0,0.120377359432313,0,0,0,0,0,0,0,0.0033334767073975,0,0,0,0,0,0,0.0311326526223984,0,0,0,0.0233235983725427,0.0214947988924775,0,0.0226449132392493,0,0,0,0,0.379038934824974,0.017360310721852,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0.0783313077859556,-0.0469239782313902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406508147270687,0,0,0,0,0,0.467331938350512,0,0.296431010759548,-0.118530123461167,0,0,0.165373018276715,0.120657403664634,0,0,0,0.00363520461476902,0,0,0,0,0,0,0
