,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.247871978192062,0,0,0,0,0,0,0,0.323396794961345,-0.236989137284396,-0.0967912027832723,0,0,0,0,0,-0.240255918861146,0,0,0,0,0,-0.0209533193136349,0,0,0.908387204417112,0,0,0,0,-0.136236611870994,0,0,0.0644379817169564,0,0,-0.0237117490541191,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.126041142596493,0,0,0,0,0,0,0.0949766825538956,0.0802694665035256,0,0,0,0.0766545863740647,0,0,0,0.0117852580000492,0,0,0,0,0,4.33680868994202e-19,-0.0105104445761625,0,0,0.0419544369893876,0,0.391558135907683,0,0.213205543325279,0,0,0,0,0,0.00253520784406523,0,0,0,0,0,0,-0.0936521973185978
X601939.CH.EQUITY,0.202716666028497,0,0,0,0,0.0556235995217852,0,0,0,0.192241606274223,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0767566030676027,0,0,0,0,0,-0.120933612012071,0,-0.198503994425129,0,0,0.095135546567064,0,0.0139370408361891,0.482299583261364,0,0,0,0,0,0.139558805461837,0,0,0,0.053540120447138
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.39696069919876,0,0.055179086748069,0.419667880743315,0,0,0,0.457623953312579,-0.235830980342135,0.19641760031662,0,0,-0.305014171867487,0,0,0,0,0,0,0,0,0,0,0,-0.438352827532299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424898451559446,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.102965100291693,0,0.206249435891285,0,0,0,0,0,0,0.165952141299996,0,0,0.118307190605615,0,0,0,0,0,0,0.0528335574146377,0,0,0,0,0,0,0,0,0,0,0,0.148591096699648,0,0,0,0,0,0,0,0,0,0,0.131295342110155,0,0
X601988.CH.EQUITY,-0.126145976754376,0,0,0,0.637539017650688,0,0,0,0,0,0,0,0,0,0.0895798302535532,0,0,0,0,-0.181845521873892,0,0,-0.168934268104355,0,0.307827685008785,0,0,0,0,-0.297827933277686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187101322231912,0,0,-0.0464429402612981,0
X600036.CH.EQUITY,0,0.144113722976239,-0.0367811699412658,0,0,0,0,-0.0806535048812954,0,0.660506136301811,0,0,0,0,0,0.0478565167842718,0,0,0,0.236572914840643,0,0,0,0,0,0,0,0.0815592373558288,0,0,0,0,0,-0.202793587887475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064244940685952
X1299.HK.EQUITY,0,0,0,0,0.218914417644401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116209202165409,0,0,0,0,0,0,0.25390395846726,4.33680868994202e-19,0,0,0,0.104036213804573,0,0,0.0657155039646514,0,0,0,0,0,0,0,0,-0.0571160931431016,-0.105169828031912,0,0,0,0,0.0280352325047987,-0.010107765415344
X601628.CH.EQUITY,0,0.168086443594578,0,0.0433527769290338,0,0,0,0,0,0,0,0,0,0.0506049860853793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00226152667359257,0,0.246247433040846,0.098577441010972,0,0,0,0,0,0.170048540022457,0,0.218126105341681,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0181485188447404,0,0,0,0.450073227044902,0,0,0,0,0,0,0,0,0,0,0,0,0.26984376123488,0,0.0518062590780801,0.0818483276700132,0,0,0.155280456102466,0,0,0,0,0,0,0,0,0,-0.0630470837014167,0,0,0,0,0,0,0.14481235686658,0,0,0,-0.196246604767461,0,0,-0.482677250616066
