,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.016115939997177,0,0,0.378235587633085,0,0,0,0,0,0.131581731431053,0,0,0,0.202815010139048,0,0,0,0.109941668149971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302562446565674,0,0,0,0,0,0,-0.0406286436108171,0,0,0.0685720068183291
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0465421566361759,0,0,0,0.0620806195955616,0,0,0,0,0.160549207843071,0.0727324803607102,0.104991703724765,0,0.00889762025359371,0,0,0,0,0.101473067854883,0,0.0743670279202261,0,0,0,0,0,0,0,0.266105720494518,0,0,0,0.129708284111875,0,0.0345350532294686,0,0.109328743492691,0,-0.017236889737149,0,0,0,0
X601939.CH.EQUITY,0.303040527531084,0,0,0,0,0,0,0,0,0.055012454023857,0,0,0,0,0,0,-0.181505080219221,0,0,0.164985102872398,0,0,0.24749777853164,0,0,0,-0.274827732143392,0,0,0,0,0,0,0,-0.111950208507919,0,0,0,0,0.00810463642896153,0.499730668572355,0,0,-0.034502184752177,0,0.0513218892648287,0,0,0,0.164944563018441
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0519699458185241,0,0.15372709227118,0,0.259772285194146,0,0.0215020968203281,0,0.348602911739212,-0.103898502934297,0,0,0,0,-0.0726774030062851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.145543579384667,0.395605984346222,0,0,0,0,0,0,0,0.170929314030055,0,0,0,0,0,0,0,0.0897746107968177,0,0,0.0351274384474665,0.0436615527710624,-0.13809551879118,0,0,0,0,0,0,0,0,0.0535391179995745,0,0,0.131050767356404,0,0,0,0,0,-0.186024117852561,0,0,0.12372507923847,0
X601988.CH.EQUITY,0,0,0,0,0.251786140722214,0,0,0,0,0,0.246277963062874,0,0,0,0.216536435086005,0,0,0.0410989415552528,0,-0.05507684982204,0,0,0,0,0.0993326231126541,0,0,0,0,0,-0.20718751634093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357766005419067,0
X1299.HK.EQUITY,0,0,0,0,0.161090791281331,0,0,0,0,0,0,0,0,0.0146906743248143,0,0,0,0.185053208209738,0,0,0,0,0,0,0,0.0673550833555589,0,0.0216175635880021,0,0.11319546835895,0,0,0.127196179473387,0,0,0,0.386363730829555,0,0,0,0,0,0,0,-0.216691045147101,0,0,0,0,-0.044158671666058
X600036.CH.EQUITY,0,0,0,0,0,0,-0.127037386836838,0,0,0.468924702984595,0,0,0.0848087937526472,0,0,0.0112479084409643,0.160950216197214,0,0,0,0.327621332578226,0,0,0,0,0,0,0,0.158667203036053,0,0,0,-0.160749290573459,0,0,0,0,-0.148105648616894,-0.0474545741928895,-0.0399698047597528,0,0,0,0.00863656997298642,0.194507995650809,-0.00977623025241391,0,0,0,0
X601628.CH.EQUITY,0,0.109675927475805,0.0100679559208837,0.0497678954465564,0,0,0,0,0,0,0,0,0,0,0,-0.0495399532581281,0.179445903541276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134930585260738,0.215819458535493,0,0,0,0,0,0.243502358017798,0,0.0774928545500767,0.13564167106252,0,0,0,0,-0.0631528986293225
X601328.CH.EQUITY,0,0,0.0626635808326213,0,0,0,0,0.69880199760099,0,0,0,0,0,0,0,0,0,0,-0.131489540082791,0,0.151592961705936,0,0,0,0,0,0.0358463459037425,0,0,0,0,0,0,0,0,0.0120012262866314,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0539384216925992,-0.173393920409877,0,0,0,0
X601166.CH.EQUITY,0.147336730837318,0,0,0.225675975368506,0,0,0,0.0839061318194173,0.0399210508507913,0,0,0,0,0.261728668326114,0.000485815163926378,0,0,0,0.0292124597989068,0,0,0,0,0,0.0098499705689189,0,0,-0.0140735249671043,0,0,0,0,0,0.170497981242727,0,0,0,0,-0.150537579703702,0,0,0,0,0,0,-0.00881220300340634,0,0,0,0
X601319.CH.EQUITY,0,0,-0.0029428198515998,0,0,0,0,0,0,0,0,0,0,0,-0.0648635271429094,0,0,0,-0.0955169131178414,0,0,0,0,0,0,0,-0.0688162727038154,0.00620068253299824,0,0,0,0,0,0,0,0.462344231541762,0,0,0,0,0,0,0.300655917522938,0,0,0.238819373645814,0,0,-0.091768278643494,0
