,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.563649124494785,0.048089199470207,0.030305891871251,0,0.0664836620782078,0,0,0,0,0,0,0.0467439834835618,0,0,0,0.0178701837405993,0.0620545695947242,0,0,0,0,0,0.0686121590613481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.096484513916347,0,0,0,0,0,0,0,0,0,0,0.186039590614479,0.0406421094968501,0,0,0,0,0,0,0.0496986524428929,0.0902766118258607,0,0,0,0,0,0,0,0,0,0.168987809413582,0,0,0.328730507849055,0,0,0,0.0159587566323769,0,0.0274477227778214,0,0,0,0
X601939.CH.EQUITY,0.468130261397645,0,0,0.18343065563476,0,0.111251298716456,0,0,0,0.0171031751107881,0.134321465816848,0,0,0,0,0,0,0,0,0,0,0.000818513240523868,0,0,0,0,0.00119690168171804,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00446553861370767,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.436888106431395,0,0,0,0,0,0,0,0,0.176281203435387,0,0,0,0,0,0,0,0.127643169554811,0,0,0,0,0,0,0.0559412764887325,0.0424600018090657,0,0,0.0866080773837934,0.117992954711734,0,0,0,0,0,0,0,0,-0.0459728588757966,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.402823877837719,0,0.311167057981856,0,0,0,-0.288075380812889,0,0,0,0,0.549972682737621,-0.183621859205175,-0.116619461782746,0,0,0.07324671478608,0,0,0,0.352609494442211,0,0,0,0.0756373603578851,-0.0696654285105799,-0.14543304618471,0,0,0,0,0.380421434537914,0,0,0,0,0,0,0,0,-0.529387464494301,-0.119798787944274,0,0,-0.0535321609911283
X601988.CH.EQUITY,0.0488570502620638,0,0.177376189172975,0,0.0585898207918361,0,0,0,0.165388190710604,0,0,0,0.110527366038335,0.0638521264406432,0,0,0,0.110828874285413,0,0,0,0,0,0.398427073948189,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0990691965182931,0,0,0,0,0,0,0,1.38777878078145e-17,0.100223123297185,0,0.289715407506059,0,0,0,-0.0542904157526151,0.00585000516615101,0.0957637927456106,0,0,0,0,0,0.347998965399228,0,0,0,0,0.0363947875852775,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034120336015932,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0458839007060859,0,0,-0.0904046734129168,0,0,0,0.140260402916347,0,0,0,0,-0.0337516659305881,0,0,0.266480061694789,0,0,0.0509460592854387,0.0650854270352484,0,0,0,0,0.0249152628079226,0,0,0,0,0,0,0,0,0,0,0,0,-0.026315758184264,0,0,0.248906043721336,0,0,0.138352033402682
X601628.CH.EQUITY,0,0.0134671620292836,0,0.00352952387830887,0,0,0,0,0,0,0,0.0291978197640823,0.194500013301985,0,0,0.0228315291357658,0.0161932129698032,0,0,-0.0455070028123931,0,0,0,0,0,0,0.243949662521098,0,0,0,0,0,0,0.255143048375133,0,0,0,0,0,0,0,0.129756084820476,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.141853771704488,0,0,0,0,0.00962469795891661,0.000940070768479365,0,0,0,0,0.112401694874032,0,0,0,0,0,0,0.0325997042615786,0.101831460294292,0.0188449766605496,0,0.0219069768320604,0,0,0.0784662240389212,0,0,0,0,0.112532645979268,0,0,0,0,0,-0.0217930750599688,0,0.164895607322003,0.224806153900413,0,0,0,0,0,0,0,0,0
