,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0383528080119638,0.536833803606234,0,0,0,0.0202278695807987,0,0,0,0.129708357849582,0,0.0891292113996613,0,0,0,0,0,0.0321573416958046,0,0,0,0,0,0.0894717291437558,0,0,0,0,0,0,0,-0.0290884173962453,0,0,-0.0485937204750096,0,0,0.0752994982171535,0,0,0,0,0,0,0,-0.00243088386569953,0,0,0.0343511096839421
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.00947150878144856,0,0,0,0,0,0,0,0,0.0761737812778134,0,0.307904175620234,0,0,0,0,0,0.11533490926727,0.00162476258695867,0,0,0,0,-0.0234907553644271,0,0,0,0.0590593426233687,0,0,0,0.195349770908606,0.0982402608267258,0,0,0,0,0,0.0239342858491161,0,0.061127721202209,0,0
X601939.CH.EQUITY,0.150992892984055,0,0,0.586300699228058,0,0.022608821398306,0,0,0,0.00636544384102099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146693957285198,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.023483315921813
X601288.CH.EQUITY,0.0484285005807564,0.0433289479091971,0.194643315168938,0,0,0,0,0,0,0.123319591266996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16819132480897,0,0,0.207771991014841,0.116509887718766,0,0,0.0106788863007471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.272887288098563,0,0,0,0,0,0.0808106193433444,0,0.477211308636585,0.087026282704913,0,0,0,0,0,0,0,0,0,0,0,0.319694285072308,0,0,0,0,0.133324601317328,0,0,0,0,0,0,0,0.0207095490004498,0,0,0,-0.28964599824719,-0.119890900428465,-0.13470503373603,0,0.106749143675393
X601988.CH.EQUITY,0.256879555368817,0,0,0,0,0,0,0,0.0820135197254539,0,0,0,0,0.184382969145196,0,0.00447635405828235,0,0,0.0149097162253186,0,0,0.391738700601475,0,0,0,0,0,0,0.0536950315800345,0.0521384312009591,0,0,0,0,0,0,0,0.0543392616686655,0,0,0,0,0,0,0,0,0,0,-0.0301997434701769,0
X600036.CH.EQUITY,0,0,0,0,-0.024337186314349,0,0,0,0.0321254120626076,0,0,0,0,0,0,0,-0.0211299028158995,0,0.0373465900292984,0,0,0,0,0,0.754032207575579,-0.00618372655788731,0,0.0328039466957471,0.103084427937343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654465911334567,0,0.0719968241903967,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.226341918036494,0,0,0,0,0,0,0,0.202475650661842,0,0,0,0,0.0631651170985664,0,0,0.0591626549079463,0,0,0,0,0,0,0,-0.044585790429135,0.0828358068535642,0,0.30059674144804,0,0.200177865322394,0,0,0,0,0,0,0,0,0,0,-0.0808177168812067,-4.33680868994202e-19,0,0,0,0
X601628.CH.EQUITY,0,0.21087591488803,0,0,0,0,0.0339274780571153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693785958286837,0,0,0,0,0,0,0,0,0,0,0,0,0.399232727881791,0,0.240415756940044,0,0,0.0269291041562184,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171226989569857,-1.38777878078145e-17,0,0,0.115787738003657,0,0,0,0,0,0,0.260401984929047,0,0,0,0,0,0,0,0,0.228198476961482,0,0,0,0,0.0670015112423614,0,0,0,0.00600754213557772,0,-0.00595647025014045,0,0,0,0,0.20263857924963,0,0,0,0,0,0.00228265107116128,0,0,0,0.0288013267438502,0
X601166.CH.EQUITY,0.166865514121866,0,0.182913069264347,0,0,0,0.130536672313224,0,0.00639414422769016,0,0,0,0,0.176269023998968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10405004576626,0,0,0,0,0,0,0.083233513704999,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0824852167651565,0,0,0,0,0,0,0,0,0,-0.153343436255041,0,0,0,0,0,0,0,0,0,0,0.156159285272047,0.280211000519707,0.201399564785965,0.207345690204719,-0.144675355492201,0.0548206525149811,0,0,0,0,0,0,0.0632016671986691,0,0,0,0,0.0863378606817407,0,0,0,-0.141541276825773
X11.HK.EQUITY,0,0,0,0,0.0220213716142821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12089933613571,0.394755875880979,0,0,0,0,0,0,0,0,0,0.253948166906877,0.370712664481164,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.236925196225025,0.0603132776655612,0.0763685272606299,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0258246543061335,0,0.277624134690507,0,0,0,0.21715786224965,0,0.0776432792247346,0,0,0,0.112529249485235,0,0,0.0553874966573119,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116448460291307,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.211475107536828,0,0,0,0.0947005804157735,0,0.0883642958567162,0,0,0,0,0,0,0,0,0,0.256512017883055,0,0,0,0,0.235419269087295,-0.305088357880909,0,0,0.576795311413634,0.171479398423765,0,0,0,0,0,0,0.0229634221328554,0,0,0,0,0,0,0,0,0.0429045418339681
X000002.CH.EQUITY,0,0,0,0,0,0,0.0500724007108621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615111889435934,0.0486265844569181,0.115108863842683,0.00989518978606669,0,0.675186180225308,1.38777878078145e-17,0,0,-0.036583254226204,0,0.126117120603217,0,0,0,0,0,0,0,0.15155304067055,0
X2388.HK.EQUITY,0,0,0,0,0.293462904784887,-0.379609762116209,0,0,0,0,0,0,0,0,-0.19303564825319,0,0,0.340839502967133,0,0,0,0,0,0,0,0.28638567298897,0.125220872932393,0,0,2.16840434497101e-19,-0.150389654420605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881367933730763,0,0.116684630979139,0,0.061627632779735
X388.HK.EQUITY,0,0,0,0,0,0,0,0.276046747723664,0,0,0,0,0,0.373226324011586,0,0,0.0381581946126389,0,0.144949317368565,0,0,0,0,0,0,0.186756140714205,0.087115360291318,0,0,0,0.0831565792465082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128555011378847,0,0,0,0
X601601.CH.EQUITY,0.106211700945251,0.0663345681455186,0,0,0,0,0.169975805515702,0,0,0,0,0,0,0,0,0,0,0.0345356105336219,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155852316181882,0,0,0,0.114000270407252,6.93889390390723e-18,0,0.0156745240607709,0,0,0,0,0,0,0,0,0,0.277711659457276,0,0
X267.HK.EQUITY,0,0,0,0,0.0548250103915977,0,-0.290768341535071,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0.148661451439029,-0.278831503264375,0,0,0,0,0,0,0,0,0,0.10570895324748,0,0.206979738309596,0,0,0.113747526649509,0,0,0,0,0.402380838719978,0.152921685292236,0,0,0,0,0,0.514461692680635,2.71050543121376e-20,0,0.0451793179410731,0
