,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.144146508626907,0,0.0166093034188344,0,0,0,0,0,0,0.283197812861553,0.244010334819834,0,0,0,-0.0941443601094659,0,0,0,0,0,0,0.0185879358393223,0,0,0,0,0,0,0,0,0.262947407670718,0,0.0249996112670759,0,0,0,0,0.0403627262541505,0,0,0.0600107994107915,0,0,0,0.0207668229119538,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0496822370570879,0,0,0.225343012099858,0,0,0.152464506463794,0,0,0,0.0577737790270001,0,0,0,-0.111901593914392,0,0,0.00296487663531029,0,0,0,0,0,0,0,0,0,0,0.174682873081958,0,0,0,0,-0.289392447392531,0,0.30697957661167,0.0345594513961925,0.181056262456848,0,0,0,0,0.0847595458194926,0,0
X601939.CH.EQUITY,0.482637245597621,0,0,0,0,0.179169025111557,0,0,0,0,0,0,0,0.0697554836172453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365864473233996,-0.111112474669806,0,0,0.0437178523578687,0,0,-0.0470673341906862,0,0,0,0
X601288.CH.EQUITY,0.547265436677352,0,0.101377327743071,0,0.0476684745482836,0.0645893233175257,0,0,0.0601179901231962,0,0,0,0,0,0.0364062978883507,-0.00665072954271095,0,0,0,0,0,0,-0.0188108679658733,0,0,0,0.0498009123071328,0,0,0,0,0,0.113861794902095,0,-1.73472347597681e-18,0,0,0.10834955898095,0.120979573789284,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0779404454628454
X5.HK.EQUITY,0,0,0.237984115913177,0.0129325357212182,0,0.12318246988301,0,-0.0729578678756474,0,0,0,0.277238970288655,0,0,8.67361737988404e-19,0,0,0.637605650123995,0,0,0,-0.131757842759179,0,0.0105967356276265,0,0,-0.198976493097617,0,0,0,0,0,0,0,0.0276963441918683,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.141026399000857,0,0,0,0
X601988.CH.EQUITY,0.0426449382983538,0,0.171365271230264,0.139974690034226,0,0,0,0,0.0946957464454291,0.153482821697349,0.0501277109864172,0,-0.305103681797206,0,0,0,0,0,-0.0192220363888393,0,0.350587694113033,0,0,0,0,0,0.0865839480209491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205955958607451,0,0,0,0,0.040455483913183
X600036.CH.EQUITY,0,0.227667694453963,0,0,0,0,0,0,0,0,0,0.0827246835778668,0,0.191951413163489,0,0.116981044812014,0,0,0,0,0,0,0,0.137041983065043,0,0,0,0,0,0,0,0,0,0.179978573933461,0.0188713686278095,0,0,0,0,0.0488102261362557,5.2058933423037e-05,0,0,0,0,0,0.0556059502433302,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0614267468833247,0,0,0.0320418454731513,0,0,0,-0.00693865576650102,-1.73472347597681e-18,0,0.153953886790092,0.229486510165101,0,0,0,0,0.181398950805009,0,0,0,0.182364396452803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16778948328955,0
X601628.CH.EQUITY,0.243744818380622,0.288882845722483,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00630163212114748,0,0,0,0,0,0,0,0.0562041841898901,0,0,0,0,0,0.0880422273633334,0,0,0,0,0,0,0,0,0,0,0,0,0.0409158042268858,0,-0.17162771881399,0,0.203648889249153
X601166.CH.EQUITY,0.176910860964439,0,0,0,0,0.0759745008117265,0.284649900547676,0,0,0,0,0,0,0.0791065149835083,0,0.477862026784252,0,0,0,0,0,0,0,0,0.0781160958663163,0,0.045248334915131,0.0253512411172019,0,0,0,0,0.00133191256295614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
