,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0448040243666514,0,0,0,0,0,0,0,0,0,0,0,0,0.504286041529786,-0.106986532052775,0.706363963771916,0.00151689590499791,0,0,0,0,-0.209583408914813,0,0.248819602280544,0,-0.316827339436923,0,0,0,0,-0.0480393231215716,-0.0630707468172,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.218045671709147,0,0,0,0,0,0,0.0385626343375228,0,0,0,0,0,0.261329272925699,0.020969051472715,0,0,0,0,0,0,0,0,0.0822582130277551,0,0,0,0,0,0,0,0.311179750445489,0,0,0,0,0,0,0,0,0,0,0,0.133805650994587,0.0252720630304966
X601939.CH.EQUITY,0,0,0,0.800330345499337,0,0,0.0254943597257314,0,0,0,0,0,0.0104192959749313,0,0,0,0,0,0,0,0,0.00653231059758401,0,0,0,0,0,0,0,0,0,0.0898587607672041,0.0282995175010252,0,0,0,0,0,0,0.0470762750998361,0,0,0,0,0,0,0,0,0.0755731537441996,0,0
X601288.CH.EQUITY,0,0,0.852912642896593,0,-0.0839783623787944,0,0,0,0,0,0,0,0,0,0.00741929094450855,0.0602810505924009,0.0690568044862645,0.141815610181945,0,0,0,0,0,0,0,-0.0888043891271786,0.0243530240146493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155053174554114,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,-8.67361737988404e-19,0,-0.0410428054277432,0,0,0.805749140896501,0,0,0,0,0,0,0,0,0,0.136093188747423,-0.0307267244532154,0,0,0,0,0,0,0,-0.0391759342760351,0,0.0176185930263804,0,-0.0579554937139736,0,0,0,0,0,-0.0332848976031409,0,0,0.119117790294671,0,0.0874850909914358,0,0,0.0415134594213405,0,0.13609345159498
X601988.CH.EQUITY,0,0,0,0,-0.116246186470487,0,0.100782017858526,0.016578512483136,0,0,-0.015630983407572,-0.0729509198405923,0.0400583830311977,0,0,0,0,0,0,0,-0.0634184779057169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105482643088037,0,0.0132603208979268,0.0723228984891166,0,0,0,0,0,1.02416549918289,0
X600036.CH.EQUITY,0,0,0.372871648979072,0,0,0,0,0,0.00559478471832396,0,0,0,0,0,0,0.133137782981072,0,0,0,0,0,0,0,0,0,0,0.194614916714496,0,0.0118238812519364,0,0,0,0.179689913477732,0,0,0,0,0,0,0,0,0,0,-0.00235914618305374,0.0324827550153336,0,0,0,0.023283491236448,0,0
X1299.HK.EQUITY,0,0.07504502378714,0,0,0.217760828927153,0,0,0,0,0.227980497423188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218995677311243,0,0.323811832019303,0,0.13973235342091,0.168880481246119,0.188040123444917,0,0,0,0,0,0.00935224264137711,0,0,0,0,0,0,0,-0.101228457556287,0.165328112975493,0,0,0,0,0.0633705159237798
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295622896318144,0,-0.175960916713666,0,0,0,0.0534450259985442,0,0,0,0.203802902705701,0.392850962389835,0,0,0,0,0,0,0,0,0.105355581885245,0,-0.288858600342887,0,0,0,0.0728110279016286,-0.0829000793673629,0,0,0,0,0,0,-0.0637808945575011
X388.HK.EQUITY,0,0,0,0,0.298428480883422,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.358484971501162,0,0,0,0.286769293157205,0,0,0.249882306836891,0,0,0,0,0.069288146799893,0,0,0,0,0,0,0,0,0,0,0,-0.0936688309770934,0.127621541184988,0,0,0,0,0,0,0.108775267856752
