,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.232887242881625,0.182884179383653,0.0520009736726568,0,0,0,0,0,0,0,0.133335436082053,0,0,0,0,-0.08297904723031,0,0,0,0,0,0,-0.307989915492035,0,0,0.886691116664961,0,0,-0.173614165080162,-0.0570651284712302,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.246722142984716,0,0,0,0,0,0,0.123900016044653,0.106302149050344,0,0,0,0,0.102140612308852,0.0387297752731739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115250785336122,0.0750938043801567,0,0.267780993689841,0,0,0,0,0,0,0,0,0,0,-0.114899174766288
X601939.CH.EQUITY,0.133461178853025,-0.145951215634768,0,0,0,0,0,0,0,0,0.203875514715862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144137036103498,0,0,0.0524502785962827,0,0,0,0,-0.203237772790394,0,0,0.122435105495729,0,0.591633265602278,0.158265500056889,0,0,0,0,0,0.093814526618054,0,0,0,0.0828678556083403
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.547878036408903,0.0868347203472647,0.4842592087504,0,0,0,0,0.433774502351758,-0.418566399858679,0.357097109891271,0,0,0,0,-0.29716472770847,0,0,0.0536738689750943,0,0,0,0,0,0,0,-0.394554573175751,0,0,0,0,0,0,0,0,0,0,0,0.102925820565611,0,0.344641558221546,0,0,0
X5.HK.EQUITY,-0.02138034399072,-0.411934957659136,0,0,0,0.0875235697540254,0,0,0,0,0,0,0,0,0,0.195530033040064,0,0.317036989039778,0,0.212196679114205,0,-0.0785066238855935,0,0,0,0.0495635975681348,0,0.009603782938726,0,0,0,0,0,0.0826622407225129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22407821277783,0,0.043150056942021
X601988.CH.EQUITY,0,0,0,0,0.384788549958171,0,0,0.0427544543878494,0,0,0,0,0,0,0.177654523289237,0,0,0,0.208513478611542,0,0,-0.0798784888149055,0,0,0,0,0,0,0,-0.315179872405191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135887435398917,0,0.01988516245877,0,0,0,0
X600036.CH.EQUITY,0,0.434320933651771,-0.038838020793213,0,0,0.0019632119726819,0,0,-0.0357937056904527,0,0.511893480190437,0.178314212345607,0,0,0,0.122507569477117,0,0,0,-0.165939949019584,-0.0663322394426529,0.287432482345745,0,0,0,0,0.110789634944714,0,0,0,0,0,0,-0.227719082238204,0,0,0,0,0,0,0,0,-0.148653559945109,0,0,-0.0716430196093178,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.277644715499502,0,0,0,0,0,0,-0.0856483543969601,0,0,0,0,0.023308100050484,0,0,0,0,0,0,0,0,0.131335827171732,0,0,0.118404538875026,0,0,0.102081808716257,0,0,0,0,0,0,0,0,0,0,0,-0.0958587744848443,0,0,0,-0.0278862077750158,0,-0.0102684132796718
X601628.CH.EQUITY,0,0.106929901244811,0,0.0093452081075474,0,0,0,0,0,0.172265852892404,0,0,0,0.338754749726271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05595141861697,0,0,0,0,0.0721559718080028,0,0.185290986436126,0.0392454368608555,0,0,0,0,0,0,0,0,0,0,-0.0365175328890097
X601166.CH.EQUITY,0.0826912298834653,0,0,0.214428886078411,0,0,0,0,0.234449175038404,0,0,0.272173350012817,-0.167855582357425,0,0.0185730260925911,0,0,0,0,0,0.134524866128186,-0.0289000240604873,0,0,0,0,0,0,0,0,0.219071814893005,0,0,0,0,0,0,0,0,0,-0.215261971250319,0,0,0,0,0,0,0,0,0
