,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.528361496255453,0,0.0929391188166509,0.0261863468516839,0.080972763300238,0.0664864308329223,0,0,0,0,0,0,0,0.0361012578553223,0,0,0.0221097375676714,0.0640815215478553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760995021857296,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.405177481255346,0,0,0.0794380620469392,0.00251582284146771,0.100396450678909,0,0,0,0.0886708745405879,0.0845658347986091,0,0,0,0,0,0,0,0,0,0,0,0.0220597670613032,0,0,0.0451668572026147,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00539338912526572,0,0,0.0409356193941859,0,0.031760012032188,0.0663811132948481,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152632677581394,0,0,0.00355614085755265,0,0,0,0,0,0,0,0.134604266556436,0,0,0,0,0,0,0,0,0.0248047721662078,0,0,0,0,0,0.253992543508383,0,0,0,0,0,0,0.256824506184884,0,0,0,0.0864982307462765,0,0.0602046574036521,0,0,0,0
X601288.CH.EQUITY,0.37390525270498,0,-3.46944695195361e-18,0,0,0.0101602814320511,0,0,0,0.0957514906695435,0,0,0,0,0,0,0,0.235918770215974,0,0,0,0,0,0,0,0.0303290448289002,0,0,0.124995505315691,0.0648419457634672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771436646735933,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.124773380280327,0,0,0,0,0,-0.287424868568663,0,0,0,0,0.259512184865086,0,0,0,0,0,0.0655050069750492,0,0,0,0,0,0,0.324820268169389,0,0,0.526749466074159,0,0,0,-0.131192126289523,0,0,0,0,0,0,0,0,-0.259378128145161,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0112078139738047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352473859676764,0,0.00331387027197762,0,0,0,0,0,0,0,0.0367444575508086,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.403912447412582,0,0,0,0,0.0700701656277682,0,0,0
X600036.CH.EQUITY,0,0,0.190420277593091,0,0,0,0,0,0.088820557073367,0,0.0485551559480073,0,0.215578529813717,-0.0440693191287842,0,0,-0.0469861511439731,0,0.0399284210520374,0,0,0,0,0,0.400141246094392,0,0,0,0,0.117542163968486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167676296184963,0,0,0,-0.0476397370790099,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.144831701424072,0,0,-0.104759818957272,0,0,0,0,0,0,0,0,-0.0302291998262937,0,0,0,0.218566773342072,0,0,0.14197789731811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219997904974451,0.110753837522995,0.265399337680243,0,0,0.0665037904822873
X601628.CH.EQUITY,0,0,0.0388918222496234,0,0.0682924310369109,0,0,0,0,0,0,0.0168922077373294,0.198180663361458,0,0,0,0.0250721414403472,0,0,-0.110334708438005,0,-6.93889390390723e-18,0,0,0,0,0.154606994169494,0,0,0,0,0.236254396641195,0,0,0,0,0,0,-0.0282130640720097,0,0.0927389636971432,0.173117181303653,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.101857088390173,0,0,0,0.0500401477272208,0.00820576196650192,0,0,0,0,0.0771997237560015,0,0,0,0,0,0,0.0236935996510902,0.208367109415768,8.67361737988404e-19,0,0,0.00466878176344291,0,0,0,0,0,0.0884852675461778,0,0,0,0,0,0,0,0,0.169595522432501,0.258454534069993,0,0,0,0,0,0,0,0,0
