,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.127826973044712,0,0.231834854830986,0.0435863483104101,0.0206162078913547,0,0,0,0,0,0,0,0,0,0,0,0.354068577590327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120029855450292,0,0.0629808516773948,0,0,0,0,0.110541474025347,0.0557680407249286,0
X601318.CH.EQUITY,0,0,0,0.0669070281770964,0,0,0,0,0.128060295804219,0,0,0.0835974776209024,0.109737439950843,0,0,0,0,0,0.110383858645378,0,0.233036229402613,0,0.0521917730914225,0,0,0,0,0,0.0370829278496359,0,0.102723833572264,0,0,0,0,0.0197671098988746,0,0,0,0,0,0,0,0,0.0722709534544473,0,0,0,0,0,0.107804001418364
X601939.CH.EQUITY,0.0151389252820898,0,0,0,0.361061447686033,0,0,0,0,0,0,0.226636806543502,0,0.00609991948194873,0,0,0,0.148011922156848,0,0.0756779376709644,0,0,-0.1040815291188,0.223018783220535,0.2401434804375,-0.0592510245978878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405103993653609
X600036.CH.EQUITY,0,0.159501334494404,0,0,0,0.0480746286924705,0.0986331730866288,0.101067070685565,0,0,0,0,0.161205856133311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35581799281614,0.0450814143634801,0.0618090131847423,0,0,0,0,0,0,0,0,0,0.0416809306422354,0,0.0684723830681549,0,0,0,0,0,0,0,0,0,0.0511978845555217
X601288.CH.EQUITY,0.0728903506781411,0.152633102068247,0.159482698848531,0,0,0.116774564629511,0,0.342415035391753,0,0,0,0.0213761651318397,0,-0.0862747315072579,0,0,0,0,0,0,0,0,0,0,0,0.000386315208742681,0,0,0,0.033035168411829,0,0,0,0,0,0,-0.0119405028904902,0,0,0,0,0,0,0,0.17428379142911,0,0,0.13929549651851,0,0,-0.074182339490275
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.113273867394839,0,0,0,0,0,0,0.127700005492891,0,0,0,0,0,0.0896247376565989,0,0,-0.0435591895686038,-0.116580115143758,0,0,0,-0.0256189883034828,0.293559942740374,0,0,0.537842084833008,0,0,0,0,-0.0714907791512626,-0.0334896701718407,0.175242008823658,0,0,0,0,0,0,0,0,0.0960261906350414
X1299.HK.EQUITY,0,0,-0.111538545850593,0,-0.0425382936580551,0,0,0,0,0.214642799842101,0,0,0,0,0,0.0888824759027519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014268362315117,0,0,0.0850325968483589,0,0.286098528035981,0.221351747657549,0.158596427701999,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0201138534951553,0.0945838738965021,0.216554674338187,0.107225644167565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3052885240142,0,0,0,0,0.0214909347230477,0,0.229903547869652,0.0933647784211188,0,0,0,0.162060993059049,-0.129621294919202,0,0,0,0,0,0,0,0.0748291669302479,0,0,0,0,0.0147214965599304,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.11452848634741,0,0.0808678055532348,0,0,-0.0402525026874699,0,0,0,0,0,0,0,0,0,0.0909313100389891,0.127466034785674,0,0,0,0.197019645667823,0,0,0.0151522141865599,0,0,0,0,0,0,0.0277445649486637,0,0,0.32282290058586,-0.0501123089055606,0,-4.33680868994202e-19,0,0.134278369835719,0,0,0,0.0885849406367805,0,0,0
X388.HK.EQUITY,0,0,-0.119054102381844,-2.23679169672822e-06,0,-0.188025117278583,0.169584024003868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52545629782381,0,0,0.0915799527760676,-0.0236519157824573,0,0,0,0,0.116618712901561,0,0,0,0,0,0,0,0.160956473952213,-0.00853460283624542,0,0,0,0,0.0839626307998191,0,0,0,0,0
