,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.222843280456216,0,0,0,0,0.372390121445098,0,0,0,0,0,0.0285670812865299,0,0,0,0,0,0,0,0,0,0,0,0.254584709982755,0,-1.38777878078145e-17,0,0.0173424305173066,0.0256994834028204,0,0,0.0729562129972099,0,0.0608175215682782,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898759327124434,0,0
X601318.CH.EQUITY,0,0,0.10882302717457,0,0,0,0,0.0164710422902752,0.280247403920439,0,0,0,0,0.139086309805573,0.264661370861462,0,0,0,0,0.0495588495027465,0,0.039396399683873,0,0,0,0,0,0.19067728624771,0,0,0,0.0626662885770881,0,0,0,0,0,0,0.0256593941470643,0,0,0,0,0,-0.101430871367277,0.0484599008375683,0,0,0,0,0
X601939.CH.EQUITY,0.334759836278405,0.0400447510104003,0,0,0,0,0,0.262048774882877,0.273144725196238,0,0,0,0,0,0,0.208546846747213,0.00364778715636621,0,-0.00411873155804011,0,0,0,0,0,0,0,0.141248865898473,0.229548419056135,0,-0.0422500744296021,0,0,0,0.079158094031695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.155474888212489,0,0,0.0624003976931162,-0.103508359160553,0,-0.0999545329427611,0.145698806948493,0,0,0.154765984998929,0,0,0,0.16188588380736,0,0,0,0,0,0,0.399811678659715,0.0316951964902431,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716314802934497,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.102018502451865,0,0,0,2.16840434497101e-19,0.459636971667387,0,-0.0600398209540092,0,0.0706552858231632,0,0,0,0,0,0,0,0,0,0,0.143208081826845,0,0,0.0608427432286381,0,0.125233447481446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229413568588829,0,0,0.0124898863546576,0
X1299.HK.EQUITY,0,0,-0.058481182912628,0,0,0,0,-0.0018002795698108,0,0.160257567702519,0,-0.0945043590552803,-0.0755918034573033,0,0,0,0,0,0,0,0,0,0.161125932165087,0,0,0,0,0,0,0,0,0,0,0.123710213504577,0,0.0531805780683774,0,-1.73472347597681e-18,0.2276113861676,0,0,3.46944695195361e-18,0.251391715396753,0,0,0,0,0.0842829997446069,0.183660686272548,0,0
X601628.CH.EQUITY,0.00935475947047105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838662287411508,0,0,0.147516328070096,0,-0.0136215836010567,0,0,-0.153848378901115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469156850538674,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.525071061203384,0,0,0,-0.0080069797481106,0,0,0,0,0,0,0,0.286918726557892,0.135150636367243,0,0.0435138722157662,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418260631745301,0,0,0,0,0,0,0,0,0,0,-0.0982302733800487,0.00136486819188564,0,0,0,0,0
X5.HK.EQUITY,0,0.0209229627184361,0.0846680342956848,0,0,0,0,0,0,0,0.163240545182082,0,0,0,0,0,0,0,0,0,0,0,0.0815523174451199,0,0.100924175073014,0,0,0,0,0,0,0,0,0.105618125347645,0,0.0850735503487175,0,0,0,0,0.376687868310142,0,0,0,0,0,0.0849522846145481,0,0,0,-0.0571652158079758
X388.HK.EQUITY,0,0,1.0842021724855e-19,-0.32242860985629,0,0.239278954939926,0,0,0,0,0,0,0,0,0,0,0,0.157111324852316,0.20738938603396,0,0,0,0,0,0,-0.00731228537070283,0,0,0,0,0,0,0,-0.0963238416973963,0,0,0,0,0,0.182664594509849,0,0,0,0,0,0,0,0.150436149036251,0.0401551964571265,0,-0.067052180874253
