,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.234752478452151,0,0,0,1.73472347597681e-18,0,0,0.108644017333507,0,0.237407224121998,0,0,0,0,0,0,0,0,0.127062846147355,0,-0.0893549770425897,0,0,0,0.275633722503893,0,0.0201541834405565,0,0,-4.83875723793752e-05,0,0,0.183593505274009,0.210774184405126,0,0,-0.280093858067869,0.0014949236518116,0,0,0,0,0,0,0,-0.0318887120440805,0,0,0
X002142.CH.EQUITY,0.13084701756248,0,0,0,0,0,0,0.141378733589548,0.143510941244859,0,0,0,0,0,0,0,0,-0.170738148176256,-0.149392617884352,0.100998965344724,0,-0.00355467125117563,0,0,0.0804436188739726,0,0,0,0,0,0,0.0986073199043081,0,0,0,0,0,0,0,0,0.203367912423456,0,0.0602049989189272,0,0,0,0,0,0,-0.174274791385605
X600000.CH.EQUITY,0.0622864309487291,0,0,0,0.0544482841889244,0.129227017903624,0,0,0,0,0,6.93889390390723e-18,0.398099837721846,0,0.195846770816788,0,0,0,0,0.065236330391631,0,0,0,0,0,0.251644756004669,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196393693623494,0,0,0,-0.0493718316107812,0,-0.018875838948003,0.0202120211682091,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.191119485350562,0.0143611476341649,0,0,-1.73472347597681e-18,0.362871754269774,0,0,0.0566105406908943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125726858965554,0.0485073497816749,0,0,0,0,0,0,0,0.0937342777909368,0,0,0,0.0235802465667108,0,0,0
X600016.CH.EQUITY,0,0.0389041253177436,0.136497141010175,0.158342144330224,0,0,0,0,0,0,0.0984939365721792,0,0.176563100033376,0,0,0,0,0,0,0,0,0,0,0,0,0.0314862011556307,0,-0.106398939473994,0.141193706519841,0,0,0,0,0,0.152292437845335,0,0,0,0.111700158628554,0,0,0,0.0153252392297128,0.0245817875390811,0,0,0,0,0,-0.122492129170169
X600036.CH.EQUITY,0.0328613449082497,0.12973592216662,0.401171860056339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580176648650973,0,0,-0.056332579902177,0,0,0,0,0,0,0,0.037107946883874,0,0.00176093035163727,0.0387876435738626,0,0,0.157527460954005,0,0.0805540927998808,0.212151229390918,0,0.0526591949416348,0,0.0270556095443701,0,0
X600919.CH.EQUITY,0,0,0,0,0.226232791482832,0,0,0.0340515689450297,0,0.196822856952652,0,0,0.0596484370005377,0,0,0,0,0,0,-0.0398317301932462,0,0.0278757270763826,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225440194058349,0,0,0,0,0
X601009.CH.EQUITY,0.247280398670633,0,0,0.158014832955975,0,0,0,0,0,0,0.0201380466307752,0.233193934841602,0,0.00310658751052474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770290360226678,0,0,0,-3.46944695195361e-18,0.105487347854739,0,0,0,0,0,0,0,0,0,0,0,0,0.147390356393315,0,0,0
X601166.CH.EQUITY,0.186617820645603,0,0,0,0,0.146311383674094,0,0,0,0,0,0,0,0,0,0,0.15244704011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170389131518996,0,0,0,0,0,0,0,0.0081764437950475,0,0,0,0.0944552791405508,0.477114985977745,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0231761722948943,0.0704248646946,0.206671651634999,0.452210739127976,0,0,0,0,0,0,0,0,0.263811918637544,-0.0288534254438078,0.0623316891877336,0,0,0,0,0,0,0,0,0,0,0,-0.0879386880177461,0,0,0,0,0,0,0,0,0,0,0.00612405646534439,0,0,0.0917265269805914,0,0,0,0,0,0,0,0.0758516027236923,0
X601229.CH.EQUITY,0.128006642436879,0,0,0.130566559091333,0,0,0,0,0,0,0,0,0,0.309701218482214,0,0.0285921103233351,0,0,0,-0.199765444783071,0,0,0,0,0.0164371518033112,-0.00781486803062874,0,0.159239809598112,-0.119592471191956,0,0,0,0,0,0,0.261826718463448,0.214636136874859,0,0,0,0,0,0,0,0,0,0,-0.111588219388363,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0457767329639465,0.199870227525932,0,0,0.571920802070541,0,0,0.122709931165674,0,0,0,0,0,0,0.0120717329356775,0,0,0,0,0,0.121009325943225,0,0.0583889076835506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.289784676871613,0,0.078764015508114,0,0.0688397393352368,0,0.0433075846926633,0.208079427012727,0,0,0,0,0,-1.38777878078145e-17,-4.33680868994202e-19,0.189977031744661,0,0,0,0.0516551794437081,0.0669397559104801,0,0,0,0,0,0,0,0.0354019521704998,0,0,0,0,0,0,0,0,0,0.0158051279161687,0,0.0638419791648114,0,0,0,-0.0405648265503098,0,-0.110688286035656,0
