,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.198105700436725,0,0,0,0,0,0,0.182343339479442,0.0429027793021687,0.19872900899655,-0.0701185080553183,0,0,0,0.00803813828965104,0,0,0,0,0.126444930151742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209300781982917,0.507234580511413,0,0,-0.108042135040998,0,0,0,0,0,0,0,0,0,0,0.0514161845813464,0
X002142.CH.EQUITY,0.114356704724803,0,0,0,0,0.173548397002947,0.0732672289637804,0.100999530780399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195365178666299,-0.00240573909997457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206582501755587,0,0,0,0,0,0,-0.198590724802273
X600000.CH.EQUITY,0.0832464911459397,0,0,0,0.00231517262159517,0.145979395383864,0,0,0,0,0,0,0.437166643345502,0,0.174001087590428,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.198590098390267,0,0,0,0,0,0,0,0,0.0519456866125523,0,0,0,0,-0.011050417979759,0.000600090004519591,0,0,-0.0557345157103978,0,0,0.0276527751311266,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.037966105461697,0,0,0.125940114929145,0,0,0,0,0.12237295584257,0.114356807973957,0,0.0151677539711263,0,0,0,0,0,0,0,0,0,0,0,0.0230250480324415,0,0,0,0,0,0,0.0788372457929813,0.040805763653783,0,0,0,0,0,0.299906141511507,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.103646704874418,0,0.157350604676199,3.46944695195361e-18,0.291574351020497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06705874295092,0,0,0,0,0,0,0.342533020215737,0,0,0,0.0113027545111673,0,0,0,0.115732644426404,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.188115431505896,0.0598841940240942,0.176300893872812,0,0,0,0,0,0.0590311197924667,0,0,0,0.078031538952695,0,0,0,0,0,0,0,0,0,0,0.0346832107019738,-0.108735828353133,0,0,-0.0726313840050604,0,0,0,0,0.0896698765222851,0.013252024803138,0,0.0250608091612353,0,0,0,0,0,0.0616592677783556,0,0,0,0,0.262211383634293,0,0.0620804836125735,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.151480831453325,0.188332363066778,0.10631350036844,0,0,0,0,0.0392833716901176,0,0.100258105744292,0,0,0,0,0,0,0,0,0.0499474799577967,0,-6.93889390390723e-18,0,0.105289075501531,0,0,0,0,0.00527340501816308,0,0,0,0,0,0,0.0394585951974748,0.00861342345818117,0,0.108084368473038,0,0,0,0,0
X601009.CH.EQUITY,0.329909050924225,0,0,0.10003042430574,0,0,0.0295625640767581,0,0,0,0.105374152414355,0.199240607706464,0,0,0,0.0123318580100408,0,0,0,0,0,0,0,0,0,0,0,0.126959105752414,0,0,0,0.0687908992130026,0,0.0979349597696213,0,0,0,0,0,0,0,0,0,0,0,-0.0457784101908203,1.38777878078145e-17,0.138577842313545,0,0,0
X601166.CH.EQUITY,0,0,0,0.117285516920014,0,0.348891347847849,0,0.150594052226572,0,0.0678963419176528,0,0,0,0,0,0.0936461684216275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888284929632041,0,0,0,0,0.156572916545995,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0211013007683086,0.296460917418968,0.380191622265672,0.140278939425419,0,0,0,0,0,0,0,0.255870364712516,-0.0450978652847397,0,0,0.0412139340218746,0,0,0,0,0,0,0,0,0,0.0211090667268078,-0.115230550013046,0,0,-0.0232933324584219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531459032901963,0,0,0,0,0,0
