,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0.195020129605741,0.0140598822398925,0.124909696449619,0,-1.73472347597681e-18,0.161712553668961,0,0,0,0.120877939858514,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.00338587600080864,0,0,0,0,0.0191030343300802,0,0,0,0,0,0,0,0,0.0555815557946529,0,0.0991633812061665,0,0,0.0785085074934546,0.0493598790966788,0
X002142.CH.EQUITY,0,0,0,0.196427214575285,0,0,0,0.228203065756211,0,0,0.218817059585497,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0185355448922101,0.161250460343017,0,0,0,0,0,0,0,0,0,0,0,0.0677514798394157,0,0,0,0,0,0
X600000.CH.EQUITY,0.0353358746902042,0,0,0,0.139133768267876,0.218774783390895,0,0,0,0,0,0,0.157025222550255,0,0,0,0,0,0,0,0.0216027349945667,0,0,0,0,0.00726649504223913,0,0,0,0,0,0,0,0,0,0,0,0,0.0222443626329404,0,0.0768311615267451,0,0,0.115787657406757,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.607619316827077,0.0660675430889066,0,0,0.10046018738688,0,0,0,0.0507655392858929,0.0516321794176943,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0527764660522465,0,0,0,0.00183683933815318,0,0,0,0,0,0,0.021287618276336,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0496989040284091,0.318265356033357,0,0,0,0,0.325209061135112,0,0,0,0.0413392887045796,0,0,0,0.103198762523548,0,0,0,0,0,0,0.0873141315918546,0,0,0,0,0,-0.0250758648546737,0,0,0,0,0,0,0,0.00351254135273516,0,0,0.0437721227760706,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.440069039669325,0.040428769112878,0.273145362678773,0,0,0,0,0,0,0,0,0,0,0,0.0867430995926157,0,0,0,0,-0.0417390427328114,0,0,0,0.0423713997685153,0,0,0,0,0,-0.0352002156648637,0,0,0,0,0,0,0,0,0,0,0.0209980066058432,0.0922762118570072,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.264105266958107,0,0,0,0,0,0,0,0,0,0,0,0,0.2740409550959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875386791060098,0,0.202259232504015,0,0,0.0340764165623243,0,0,0.0515793101868232,0,0,0.0143241262706939,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.230553585943154,0,0.215895024321889,0,0,0,0,0.369413292880922,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619268067243026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335105901939597,0,0.261134422078952,0
X601166.CH.EQUITY,0,0.0106072518704661,0,0,0.0472437590591223,0.170519129089927,0,0.0620276615397363,0,0,0,0,0.125970501589396,0,0,0.143260121277501,0.0704991031797433,0,0,0,0,-0.0527937932587415,0,0,0,0,-0.000716374648651722,0,0,0,0,0,0,0,0,0,0,0,0.0574826397030414,0,0,0,0.155496421076992,0,0,0,0.0972523733072803,0,0
X601169.CH.EQUITY,0,0,0,0.035706734276348,0,0.0544173790532326,0,0,0,0,0,0,0.0124772679769552,0,0,0,0.200263200697721,0.153440826005771,0,0,0,0,0,0,0,0.0996051668603193,0,0,0.0512285395605061,0,0.0976374985446497,0,0,0,0,0,0,0.0746029299911125,0,0,0.0672241617513547,0,0,0.0674997160712562,0,0,0,0,0
