,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.219112514505815,0.00879850556453787,0.167115746588799,0,0,0,0.381807476276707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151227075150565,0,0.0126691418682132,0,0,0,0,0,0,0,0,0,0,0,0,0.171984215246942,0,0.00917444291064654
X002142.CH.EQUITY,0.397992111642094,0,0,0,0,0,0,0,0,0,0,0,0.0363250026648411,0,0,0,0,0,0.0986112141824381,0,0,0,-0.0595939588352339,-0.0596850388199093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227810410705853,0.322726849802312,0,0,0,0,0.0789477408718627,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0668752832592984,0,0.0445627598812873,0,0,0,0.219628072278537,0,0.317443089535342,0,0,0,0,0.0677970607298316,0,0.16762047029913,0,0.0357123674332188,0,0,0,0.0422820501672354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.482505001321876,0,0,0,0,0.24139146071817,0,0,0,0,0,0,0.0787217651546906,-0.170740694881345,0,0.213523282019381,0,0,0,0,0,0,0.0720440418385021,0,0,0,0,0,0.0194984753228263,0,0,0.0921596496507237,0,0,0,0,0,0,0,0,0,0.0477208076178101
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.242741696610238,0.000392861571134936,0.079568853651606,0.401892024112597,0,0,0,0.181649213420669,0,0,0.0884186712190934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0967257788345554,0,0,0,0,0,0,0.415235462116072,0,0,0,0,0,0,0,0,0,0,0,0.00553450078759007,0,0,0.186889489235101,0,0,0,0,0.00552819306885005,0,0,0,0,0.0694795998010891,0,0,0,0.136313685326582,0,0.00226838734983801,0,0.0661674049929322,0,0,0,0,0.084733079549126,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.417999081542365,0,0.119925929517501,0,0,0.179409211352116,0,0,0.0665205280379962,0,0,0.0274021290117635,0,0,0,0,0,0,0,0.0467625286201495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561464163560606,0,0,0,0,0.0391329991769176,0,0.00940315335183648
X601009.CH.EQUITY,0.116149797102428,0,0.0501372886274242,0,0.371875787621133,0,0,0,0,0.00673792865939208,-3.46944695195361e-18,0,0.0445546952796589,0.0355735903510155,0.0544132599716249,0,0,0,0,0.175102396858379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0433163643928194,0,0,0,0,0,0
X601166.CH.EQUITY,0.0630594888575732,0,0.0579540391018601,0,0,0.145746386141263,0,0.256072808926644,0,0,0,0,0,0,0.283904562039751,0.111223046653529,0,0,0,0,0,0,0,0.0275075789658282,0.0847420436340046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132337824935904,0.01984182337168,0,0,0,0,0,0,0,0,0,-0.0061764334196373
X601169.CH.EQUITY,0,0.0388934496601068,0.245820074128323,0.281146474145556,0,0,0.0211616633929638,0,0,0,0,0,0,0,0.0163377075272339,0,0.0379152280874565,-8.67361737988404e-19,0,0.115186842707324,0,0,0,0,0,0,0.0692219500156077,0,0,0,0.0109937133699375,0,0,0,0,0,0,0,0,0,0,0,0.0463264644061707,0.132979998091063,0,0,0,0,0,0,0
