,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2890.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.182819279149556,0,0,0,0,0,0,0.025319878672879,0,0,0.0824956707064567,0,0,0,0,0,0.123160676950324,0,0,0,0,0,0,0,0.105616530161212,0,0,0,0,0,0,0,0,0,0.0330095692615506,0,0.221485767980365,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.144845737194958,0,0,0.0150459404771322,0,0.203657627111767,-0.116073577208234,0.0235560147469193,0.42569195257401,0,0.326635344067872,0,0,0,0,0,-0.0335558971642032,3.46944695195361e-18,0,0,0,0,0,0,-0.182169552634036,0,0,0,0,0,-0.0728499119343972,0,0,0,0,0.0278209146704746,0,0,0,0,0,0,0,0,-0.11503908314794,0,0,0,0,0,0.0234270795476512
X600000.CH.EQUITY,0,-0.0172157639642334,0,0,0,0.0759547931897579,0,0,0.132777622851051,0,-0.0359012295788485,0.0851921895864714,0,-0.138546480436704,0,0,0.306025456704901,0,0,0,0.45181855506532,-0.0613936212744249,0,0,0,0,-0.0406030269484488,0,0,0,0,0,0,-0.00543232740290228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240346088458059,8.67361737988404e-19,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0770420999408123,0.158452922537623,0,0.455054149806273,0.064633634642585,0,0.222390837459771,0,0,0,0,0,0,0,0,-0.0114467364450011,0.070494651962288,0.0668811518425902,-0.0699600602579551,-0.134825591881151,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0829943138147982,0.139010266859048,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,-0.545210832684182,0.345770902515531,0,0,0,0,0,-0.882546474792449,0.470288103796618,0.175399865798341,0,-0.0784671289574182,0,0,0,0,0.381896561942587,0,0,0,0,0,0,-0.220763306958533,0,0,0,0,0,0,0,0,0.254578260284507,-0.0584819549077379,0,0,0,0,0,0,0,0,0,0.353489849762774
X600036.CH.EQUITY,0.121411381733086,0.046714751165505,0,0.106546136135969,0,0,0,0,0,0.135898587237854,0,-0.0391344155209309,0,-0.138561615539695,0,0,0,0.00659454291199584,0.2567572284472,0,0,0,0,0.097477658427581,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.220785610782696,0.246862821693803,0,0,0,0,0,0,0
X600919.CH.EQUITY,0.0849867439746389,0,0,0.0094222910486124,-0.244338825048317,0,0,0,0.221323874508259,0.219106151009712,0,0,0,0,0,0,0,0.00872127618202327,0,0,0,0,0.189415036567876,0,0.17313429451751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188774737713938,0,0.122632637996459,0,0,0,0,0,0,0,0,0.181447244150578
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517533296382983,0,-0.171034221912894,0,-0.0513502521683842,0,0,0,0,0,0,-0.133637512712298,-3.46944695195361e-18,0,0,0,-0.123947435235521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0488973622166671,0.212225107892681,0,0,0,0,0,0,0,0,0,0.210510714722145,-0.0903324386243566,0,0,0,0,0,0,0.0756362331581037,0.389707434718442,0.147800402815824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679450286542432,-0.0194940262324316,0
X601166.CH.EQUITY,0.294055520753391,0,0.110275822963786,0,0,0.164949246498096,0,0,0,0,0.122875476028999,0.306743219898349,0,0,0,0.0944878568461562,0.0482678927363637,0,0,0,0,0.117041893727849,0,0,0,0,0,0,0,0,-0.121552234516112,0,0,0,0,0,0,0,0,0,0,0,0,0.0699956178529061,0,0,-0.00535064680973293,0,0,0,0
