,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0,0.00933555494579914,0,0,0,0,0.29657790399501,0,0,0,0,0.162139836666479,0,0.142343917549366,0,0.0512634334225543,0,0.188645160013463,0,0,0,0,0.236970069556498,0,0,0,0,0,0.135006025921822,0,0,0,0,0,0,-0.0638336186071492,0,0.127298080604665,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.129721437603879,0.203873195883362,0,0.148547967435491,0,0.0543979733570188,0,0,0,0.0636554442082478,0,0,0,0,0,0,0,0,0,0.0203518263896022,-0.0599469299019125,0,0,0,0,0,0,0,0,0,0,-0.0712456282370435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002958.CH.EQUITY,0,0,0,0,0.392734217321285,0,0,0,0,0,0,0,0,0.010019181707698,0,0,0,0.0781514674762826,0,0,0,0,0.238896816145939,0,0,0.0461044128186157,0,0,0,0,0,0,0.0861300883038853,0,0.121601578847443,0,3.46944695195361e-18,0,0,0,0,0,0,0.0371188084075425,0,0,0,0,0,0,-0.0216817062756596
X600000.CH.EQUITY,0,0,0,0,0,0,0.501684832390746,-0.00862657326955941,-0.199020139063961,0,0,0,0,0,0,0,0,0,0.287705526407674,0,-0.350193633635636,0,0.14944783986762,4.33680868994202e-19,0,0,0,0.0757301203640243,0,0,0,0,0,-0.00219883513264127,0,0,0,0,0,0,0,-0.270241138390175,0,0,0.370161392413117,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.163067092651495,0,0,0.108176754132792,0,0,0,0,0,0,0,0,0.110335935736055,0,0,-6.93889390390723e-18,0,0,0,0.0410356702217102,0.088047957668894,0.191814563972901,0,0.0970268834593474,0.0472144564332304,0.0353744950598302,0,0,0.120182079771143,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.171570176013394,0.0256724620406769,0,0,0,0,0,0,0,0,0,0,0,0.165207351679832,0,0,0.0468532742810808,0.372970787062041,-0.0607340935359137,0,0,0,0.0867458576149362,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.19473421860821,0,0,0,0,0,0,0,-0.0500265005240336,0
X600036.CH.EQUITY,0,0.432156181699114,0,0.14306900364762,0,0,0,0,0,0,0,0,-0.0974670865145714,0,0,0,0.316921774820497,0,0,0,0.111353038798713,0.0393865131736927,0,0,0,0,0,0,0,0,0,0,0,0.465715275269807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608746614520775,0.0859178681741985,0
X600919.CH.EQUITY,0,0,0,0,0,0.0784321835129144,0.00900640001856608,0,0,0,0.491609959045932,0,0,0.0406162294814721,-0.083208666144308,0,0.224546909605015,0,0,0.307298429892973,0,0.0627710129607993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133867225504893,0,0.434871929344887,0,0.10959904015144,0,0,-0.355077696441774,0,0,0.12614189824232,0,0.0204498234008502
X600926.CH.EQUITY,0,0.240303379148022,0,0,0,0,0,0.0484442445352245,0,0,0,0,0,0,0,0,0,0,0,0.311088721048652,0,0,0,1.73472347597681e-18,0,0,0,-0.0989002789285735,0,0,0.0293204914791515,0,0,0.156663368452497,0,0,0,0,0,0,0,0,0,0,0.193119468237945,0,0,0,-0.210709865196522,0,-0.162425947183451
X600928.CH.EQUITY,0,0,0.594596213249591,0,0,0,0,0,0.121341897698425,0,0,0,0,-0.0848821154358089,0,-0.0118988044869448,0,0,0,0,0,0,0,-0.010205208066731,0,0.247427564701514,0,0,-0.0701679737618366,0,0,0,0,0.0835514240797376,0,0,0.0377075003339442,0,0,0,0,-0.0522259010336482,0,0,0.208878102318072,0,0,0,0,-0.111949855313971,0.000744166724131161
