,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.00767871155911074,0,0.0201386555198913,0,0.623261430623729,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363763198304257,0,0.0753223768365827,0,0,0,0,0,0,0,0,0,0.0581207231964322,0,0.0813483162026286,0,0,0,-0.057576414205732,-0.0690267181677615,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.516325184664173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498290432942163,0.192442774832859,0.182966614056244,-0.0981398142093216,0,0,0,0,0,0,0,0,0,0.0888704194497874,0,0,0,0.09545407436193,0,0,0.197871990082338,0,0,-0.253965836014728,-0.12073277878828,0,-0.0248018481783155,-0.0827267660772357
X600000.CH.EQUITY,0,0,0,0.108556846936438,0,0.106241742850486,0.311016590060359,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.434601555248984,0,0,0.0750570820271,0,0.113606327586607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149012933228541,0,0,0
X600015.CH.EQUITY,0.022621899381524,0,0,0,0,0,0,0,0.495380917574275,0,0,0,0,0.0150884122747314,0,0,0,0,0.302514781543266,0,0,-0.0983582234042442,0,0.0655805570796507,0.144985691995056,0,0,0.0508388291833606,0,0,0,0,0,-0.102221690009365,0,0,0,0,0,0,0.0370556726845253,0,0,0,0,-0.041435637067001,0,0,0.0299650761730138,0,0.0701722426753166
X600016.CH.EQUITY,0,0.322066043787558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144428635377877,0,-0.239497629298561,0,0.565775182317954,0,0.0324189727898112,0,0,0,0,0.0491988999372512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313841557294726,-0.014276533189062,0,0,0
X600036.CH.EQUITY,0.0508459527001072,0.0240571918067035,0.0856657745670157,0,0,0,0,0,0.173200374071649,0,0,0.0783780236364543,0.278810764144527,0,0,0,0.0964811727837442,0,0,0,0,0,0.0544633814037533,0,0.0154547139645134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123747662697368,0,0,0.0283380107464839,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0622287816969369,0,0,0.287307022588283,0,0,-0.108902717160952,0.49186409085997,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0182762451030702,0,0,0,0.0301858594733383,0,0,0,0,0,0,0,-0.0914033297966376,0,0,0,0,0,-0.0751548645087337,0.107008808159688,0.138366399392227,0.161382442946392
X600926.CH.EQUITY,0,0.223770528402869,0,0,0,0,0.293945043002317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272725108679099,0,0,-0.02361557645964,0,0,0,0,0,0,0.302731392166321,0,0.0223617053709185,0,0,-0.0320220095881873,0,0,0,0.0491995425477852,0,0,0,0,-0.0414093647172245,-0.195352574406063,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.455964799076198,0,0.0174555922351943,0,0,0,0,0,0,0,0,0,0,0,0.0509689745489615,0,0,0,0,0,0,0.359140349220176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.334695168175186,0,0,0.0946932469896601,0,0,0.0398393050415157,0,0,0.365192840718772,0
X601166.CH.EQUITY,0.14526993768803,0,0.0180645237032396,0,0.0638031059877817,0,0.000767847982072789,0,0,0,0.204063543608488,0,0,0,0,0,0.0164717780843565,0.338637073180952,0.110948055520334,0,0,0,0,0,0,0,0,0.066862579834379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895683005847127,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.016607843201837,-0.0300722402021662,0,0,0,0,0,0,0.218140378449446,0,0,0,0,0,0,0,0.60168926646827,0.0880317250028716,0,0,0,0,0,0,0,0,0.000955996083167603,0,0.0771919459497396,0,0,0,0,0,0,0,0,-0.0235476813320959,0,0,0,0,0,0,0,0.0375817849519827,0,0.00617442450171704,0,0.0695758631485037
X601229.CH.EQUITY,0,0,0,0,0,0.496926341451025,0,0,0,0,0,0,0,0,0.341634964610379,0,1.73472347597681e-18,0,0,0,-0.118673349315173,0,0.456021283945662,-0.0589742247057025,0,0,0,0,0,0,0,0,0,0,0.237440246458945,0.0371435153046867,3.46944695195361e-18,-0.201784399009708,0,0,-0.0526232507692748,0,0,0,0,0,0,-0.0194412746139537,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.00409264419725088,0.0467663078369683,0,0,0,0,0,0,0,0.801888357306928,0,0,0,0,0.0646113668063136,0,0,-0.0548592298163395,-0.0119905583447876,0,0,0,0.0606303449999945,0,0,0,0,0,0,0,0.181137796882979,0,-0.214049016200452,0,0,0,0,0,0,-0.0367809938077627,-4.33680868994202e-19,0,0,0
X601328.CH.EQUITY,0,0,0.257510873816431,0,0,0.158963351293182,0,0,0,0,0,0.179111867036843,0.0379264557993134,0,0,0,0,0,0,0,0,0.00991090281878685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997567503587444
X601398.CH.EQUITY,0,0.0810089228833517,0,0,0,0.185220981484973,0,0,0,0,0,0,0.0077497448091086,0,0,0,0,0,0.606383426180077,0,0,-0.067991700193694,0,0,0,0,0,0,0,-0.238392247112064,0,0,-0.172242077618001,-0.120590345502444,0,0,0,0,0,0,0,0,0,0,0,0,0.0116239698178016,0.0412218771490612,0.123112753594909,0,0.0819657518057981
X601818.CH.EQUITY,0,0,0,0,0,0,0.672273246765347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566811315753004,0.0659234424258654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122229934342467,0.0701780622199766,0,0,0,0.0216447133432455,0,0,0,0,0.0958899394370831,0
X601939.CH.EQUITY,0.071332580322838,0,0,0,0.00277718309471039,0,0,0,0,0.00701592792700596,0,0,0.782787677625174,0,0,0,0,0,0,0.0585075732636494,0,0.0424717626701717,0,0,0,0,0,0,0,0,0,0,0,-0.0449402180814372,0,0,0,0,0,0,0.0394609580358917,0.0709631473504872,0,0.0729436135074504,0,0,0,0,0,8.67361737988404e-19,8.67361737988404e-19
X601988.CH.EQUITY,0,0,0,0,0,0.0300744579200546,0,0.0512804408206249,0,0,0.974441509554467,0,0.0271768908168954,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0143072533117634,0,0,-0.0865741788783992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250245053087627,0,0,0,0,0.0428485843018069
X601998.CH.EQUITY,0,0,0.000913535177887516,0.0761085270549734,0,0,0,0,0.0548680140033261,0,0.478653700864506,0,0,0,0.218973911189516,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0607875960870946,0,0.242718242730444,0,0,0,0,0,0,0,0,0,0,-0.0755494069555985,0,0,0,0.0646860557588509,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.0607610940026508,0,0.015205035698566,0,0,0,0,0,0.165384451625023,0,0,0.0865568901580931,0.0266462083687562,0,0,0,0.270927672480879,0,0,0,-0.0618540309457171,0,-0.0137312724082255,0,0,0,0,0.0763919322217284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686349154557999,0,0,0.150638458108024,0,0,0.00952468538045645,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229523071074444,0,0,0.258382927616717,0.576531167387503,-0.122558229429884,0.0329581607017018,0,0,0,0,-0.0512142293744972,0.0225706782920388,0,-0.0112794037645661,0,0,0.220849888835481,0,0,0.0361773937116552,0,0,0,0.0128114180854283,0,0,0,0.136084607247873,0,0,0,-0.033215010581394
X2388.HK.EQUITY,0,0,0.0407608954750608,0,0.227775646312032,0,0,0.357467498971079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181290935860405,0.0110001460893058,0,-0.0940345777920731,0.424959890727537,0,0,0,-0.0885430269619592,0,0,0,0,0,0,0,0,-0.240513822995244,0,0,0,-0.542250266804037,0,0,0,0,0,0.400526480339469,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,-0.28578145787092,0,0,0.26318603317256,0,0,0,0,0,0,0,0,0.566936679433392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22662282968282,0,0,0,0,0,-0.00652717538777563,0,-0.0784251508705867,0.0757188400664102,0,0,-0.0482970641622925
X2884.TT.EQUITY,-0.0677727835337637,0.41878927790009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702465940014211,0.0183353192055979,0.110894047491533,0,0,0.613724014021317,0,0,0.0305487429721894,0,0,0,0,0,0,0,0.00897379541063553,0,0,0,0,0,0.0907862089654208,-0.164570583667058,0,0,-0.0206509723011908,0,0,0,-0.128942343268089
X2886.TT.EQUITY,0,0.501853163138351,0,0.281969513523292,0,0,-0.0676082547998779,-0.656287170006725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492525536501774,0,0,0,0,0,0,0,0,0,0,0.0353949245591369,0,0,0,0,0.0782183323064505,0,0,0,0,0,0,0,0.289173860007571,0,0,0,-0.0232356067174831
X2891.TT.EQUITY,0,0,0,0,0.910231741929988,0,0,0,0,0,0,0,0,-0.246692549951686,-0.0574253060469087,0,0,-0.22837479499277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127339213618574,-0.00645616828217575,0,0,0,0,0,0,0,0,0,0.0479227218802771,0.425122144186589,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0940578277542339,0,0,0,0,0,0,0,0,0.0447029591114867,0,0,0,0.0214617151940758,0,0,0,0,0,0,0.165757754059964,0.0433691211619429,-4.33680868994202e-19,0,0.0203165831226667,0,0,0.258567190210258,0.0331988690326092,0,0.0932016531144962,0.139623306475092,0,0,0,0,0,0,0,0.0363447222071032,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0.16549299068053,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0651913131196745,0,0,0,0,0,0,0,0.0355855448918689,0,0,0,0,0.173331013218741,0.00648011663127812,0,0.0952378094792839,0.136868028949962,0,0,0,0,0,0,0.423744655770881,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0.0310851781409876,0.0258774528420261,0,0,0,0,0,0,0,0,0.113329918970323,0,0,0.0589219566548974,0,0,0,0,0,0,0,0,0,0.0835917387654352,0,-1.38777878078145e-17,0.152841141439295,0,0,0,0.155735188378995,0,0.109697992562098,0.128712961928672,0.0745762608571718,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0
