,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.211866444047581,0.081817570100314,0,0,0.186746093390695,0,0.0318442233167337,0,0,0,0,0,0,0,0,0,0,0,0,0.180793648527925,0,0.123472484141204,0,0,-0.00210264589110829,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0634473392170042,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.262035359226056,0,0,0.0620179787821858,0,0,0,0,0,0.343649592879118,0,0,0,0,0,0,0.245784651018138,0,0,0,0,0,0,0,0,0,0.0969226621264883,-0.114469395140082,0,0,0.149091309837409,0,0,0,0,0,0,0,0,0,-0.12978348773772,0,0,0,0.0650006825209574,0,-0.0872230142156681,-0.0575779989913897,0,-0.0412705436999174,0
X600000.CH.EQUITY,0.0503803103202846,0,0,0,0,0,0,0.180076123129265,0,-1.73472347597681e-18,0.357669050262867,0,0,0,0,0.0797191210559274,0,0.166153421284176,0,0,0,0,0,0,0,0,0,0,0,-0.0708988796016688,-0.00502295285955817,0,0,-3.46944695195361e-18,0,0,0,0.085838989283454,0,0,0,0,0,0,0.0220484856150382,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0537388461466207,0.0624695830573046,0,0,0.48984343429466,0,0,0,0,0,0,0,0,0,0,0,0,0.161942004472511,0,-1.0842021724855e-19,0,0.0148228658895837,0,0,0.0145886555709447,0,-0.161975810968188,0,0.0295978703228334,0,0,0,0,0.0240977797736876,0,0,0,0.102375960248894,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.349567233773536,0.0600111369629777,0,0,0,0,0.19311352485879,0,0,0,0,0,0,0,0,0.409189703570846,0,0,-0.125876200455806,0.0939547858908698,0,0,0,0,0,0.0444186618246263,0,0,0.0978549374572683,0.0316003127695749,0,0.161855021092518,0,0,0.112755964285818,0,0,0,0,0,0,0.119008661608775,0
X600036.CH.EQUITY,0.274998984041717,0.18718416744874,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0582300415594516,0,0,0,0,0,0,0,-0.000479790183325189,0.404262499172749,-0.00909247475311596,0,0,0.0632297455530433,0,-0.0275490129351948,0.0356211202261756,0,0,0,0,0,-0.069862346727821,0,0,0,0,0,0,-0.0632963587117668,0,0,0,0.0709912049769209,0,0,0.209964865466333,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.382712761232516,0,0,0.046085482690271,0,0,0,0.0609080197586153,0,0,0.198686324621863,0,0.0137892940775722,-1.0842021724855e-19,0,0,0.291107249751155,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166209821316261,0.088751780066166,0.0706061654609167,0,0,0,0.00548704583718254,0
X600926.CH.EQUITY,0,0.316224766705787,0,0,0,0,0.43948052074965,0,0,0,0,0,0,0.0353364690522557,0.127683795274444,0,0,0,0,0,0,0,0.00805084454569514,0,0,0,0,0,0,0,-0.0294049405510156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572947712960656,0,0,0,0.0593388024896082
X601009.CH.EQUITY,0,0,0,0.107432359272954,-0.0849644844595365,0,0,0.148857415159569,0,0,0,0,0,0.390409820578942,0,0,0,0.0884236566882279,0,0.0215163267336912,0,0,0,-0.0441434042532441,0,0.090649876095756,0,0,0,0,0,0,0,0,-0.0909588630562159,0,0,0,0.104940423265401,0,0,0,0,0.167850080555134,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.642750335007758,0,0,0,0.0253852331037997,0.066915732019088,0,0.0660626519540165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23976518604721,0,0,0,0.149321782185541,0,0,0.104302966563217,0,0,0,0,0.0684059692607781,0,0.00902905688695783,0,0,0,0.0764218229340808,0.028230825676848,0.0350388749473158,0,0,0,0,0,0.0982391798363642
X601169.CH.EQUITY,0,0,0.0938057849779235,0.1980752777028,0,0,0.173083647033203,0,0,0,0,-2.77555756156289e-17,0.0923513244333117,0,0,-5.42101086242752e-20,0,0.127572473104021,0,0.0483121012098952,0.137076937649514,0,0,0,0,0,0.115201621368377,0,0,-0.00339988272004876,0,0,-0.0395021770486594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114593796842951,0
X601229.CH.EQUITY,0,0,0,0.086355497706547,0.122625189229037,0,0,0,0.00488975934047315,0,0,0,0,0.137486985280504,0,0,0,0,0,0,0.495790147808698,0.0568883576573608,0,0.045975558723559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471925418562343,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.16287744239578,0,0,0,0,0.0606383819629906,0,0,0.0594316754424534,0,0,6.93889390390723e-18,0,0,0,0.031163699122383,0,0,0,0.352205305832334,0,0,0,0,0,0,0,0,0,0,0,0.0857589797585331,0,0.0053852258544205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.100889031366358,0,0,0,0,0,0,0.23829602073828,0,0,0,0.157535377750179,0.194788569275641,0,0,0,0,0,-0.0805027374928452,0,0,0,0,0,0,0,0,0,0,0.0782885404746825,0,0,0,0,0,0,0,0,0,0,0,0,0.207213838904821,0.0468237184754048
