,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.076508439708017,0,0,0,0.103159344804195,0,0.134530444211957,0,0,0,0,0,-1.73472347597681e-18,0,0.185858154339404,0.170303129596253,0,0,0,0,0,0,0,0.179442953846262,0,0,0,0,0.0659671933688663,0,-0.0309295436149469,0.118545566284896,0,0,0,0,0,0,0,0.139940225574633,0,-0.0932211692581235,0,0,0,0.10183431431402,0,-0.192576059492577,-0.0849260744219407
X002142.CH.EQUITY,0.356240020159335,0,0,0,0,0.0205105883944833,0,0,0,0,0,0,0,0,0,-0.107499157519512,0,0,0,0,0,0,0,0,0,0,0,0.0350525428970349,0,0.253245746186878,0,0.183194431737211,0,0,0,0,0,0,-0.205070609953567,0,0,0.160398896459688,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.110197757823019,0,0,0,0.043530821886305,0.16426801033727,0,0,0,0,0.331496191172833,0,0.169007818458111,0,0.0465200725968179,0,0,0,0,0,0.216643938977891,0,0,0,0.0238063933133518,0,0,0,0,0.0421568244898747,0,0,-0.0778883428495606,0,0,0,0,0,0,0.025458693022013,0,-0.0293517433392244,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.271624860176508,0.0362986516668086,0,0,0,0.260331871377931,0,0,0.0863055912358459,0,0,0,0,0,0,0,0.0568562825221275,0.0420177501913007,0,5.42101086242752e-20,0,0,0,0,0.109020017357826,0,0,0,0.069875675496671,0,0,0,0,0,0,0,0,0,-0.030553244959082,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.163177205303343,0,0.364588425635674,0,0,0,0,0,0,0,0,0,0.0159296802238495,0.156869232758543,0,0,0.356044794907152,0.025600678411211,0,0,-0.0148765812967257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.224915684310945,0.143116705597863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112943472116334,0,0,0,0,0,0,0.0377091164867353,0,0.0988784961937739,0,0,-6.93889390390723e-18,0,0.032001248009536,0.166249819855136,0,0.05957004365171,0,0,0,0.0371925698529038,0,0,0.00337646901384587,0,0,0,0,0,0,0,0.0151313828180268
X601166.CH.EQUITY,0,6.93889390390723e-18,0,0,0,0.433415134282038,0,0,0,0,0,0.204369420745888,3.46944695195361e-18,0,0.0107534541294395,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.00241598724397213,0,0,0,0,0,0.058289785034519,0.429286421024227,0,0,0,0,0,0,0,0,0,0,0,0,0.0339881408324841,0,0,0,0
X601169.CH.EQUITY,0,0.0627080982065797,0.272453735843954,0.431336921581961,0,0,0,0,0,0,0.229544986037687,0,0,0,0.119464076879637,0,0,0,0,0,0,-0.0697244488594954,0,0.0382832740172108,0,-0.0111308871569533,0,0.0243107925812433,0,0.05694415629814,0,0,0,0,0,0,0,0,-0.0600449744427174,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.0318911100731149,0,0,0,0,0,0,0,0,0.175937957027909,0,0,0,0.321209135609044,0,0,0,0,0.0306790364305481,0,-0.134249425163674,0,0.069409342719891,0,0,0.322533624162481,0,0,0,0,0,0,0.139881056800606,0,0,0,-0.122610111167373,0,0,0.195871522473192,0,0,0,0,0,-0.0645290217256856,0,0,0,-0.08796837008893
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.180776945090658,0,0,0.612822595947012,0,0.114550618238528,0.0199036941135414,0,0,0,0.0467244449864542,0,0,0,0,0.0529881391316906,0,0.11799777675252,0,0.0353678998474126,0,0.083150289287577,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00619029081811336,0.0314425512062719,0,-0.0388317458381307,0,0,0
