,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X601155.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.26231174363052,-0.316844132910127,0,0.123671734532177,0.490095364071548,-0.0281288005815425,0,0,0,0,0,0,0,0,0,0,0.0575648395252849,-0.17017185078311,0,0,0,0.136019401191771,0,0,-3.46944695195361e-18,0,0,0,0,0.228393403016881,0,0,0,0,0,0,0,0,0,-0.0523783282421176,0,0,0,0,0,-0.0893238091650644,0,0,0,-0.0850611657206503
X002142.CH.EQUITY,0,0,0,0,0.209878169447897,0.342012842003657,0,0,0,0,0,0,0,0,0.0336515793833737,-0.0441569049171099,0,0,0,0,0,0,0.0586627070925309,0,0.162985244736959,0,0,0,0,0,0,0.0140378493635536,0,0,0.160135110253771,0,0,0,0,0,-0.0346827451975135,0,0,0,-0.280461680160863,0,-0.0219611346026684,0,0,0,-0.00403953144958231
X600000.CH.EQUITY,0,0,0,0,0,0,0.224652465311944,0,0,0.16161886841129,0,0,0,0,0.0447918973653888,0,0.0842905320939569,0,0,0,0,0.163830919874405,0,0,0,0,0,0,0,0,0,0,0,0.0472042295821131,0,0.0240146958215344,0,0,0,0.125305879645227,0,0,0.0265995440774009,0,0,0,0,0,0,0,-0.00794655822710652
X600016.CH.EQUITY,0,0,0.0536070836018781,0,0,0,0.213591624060046,-0.0464576486390822,0,0.23508860775409,0,0,0.00907957141160518,0,0,0,0,0,0,-0.38644792921303,0,0,0,0,0,0,0,0,0.517009134205172,0,0,0.191915722728828,0.0177691140522541,0,0,0,-0.142770010462113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.152409426506484,0,0,0,0,0,0.37485293018418,0,0,0,0,0.0863686086384127,0,0,0.1143230686844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719601981094346,0,0,0,0,0.114135801633222,0,0,0,0,-0.0707857615018418,0,0,-0.0502958491135242,0,0,0,0,0.135367210959985,-0.0377095601091601,-0.0268447858525502
X601166.CH.EQUITY,0.56188807829632,0,0,0,0,0,0,0,0,0,0,0.0586557328375732,0.127349230390152,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184953892586138,0,0,0,-0.170529797952554,0,0,0,0,0,0,0.0745461255131635,0,0,0.100338603296909,0,0,0,0,-0.0558013679529275,0,0.102429597166557,0,0,0,-0.0280514591798267
X601169.CH.EQUITY,0,0,0.0639788607412149,0.734319504298417,0.0220624717562762,0,0,0,0,0,0,0.0560275520216362,0.125511279983454,0,-0.0133363075589284,0,0,0.164332122904197,0,0,0,0,0,0,0,0,-0.0195776794644004,0,0,0,0.102818569702789,0,0,0,0,0,-0.260148991991853,0,0,0,0,0.0656353988652786,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0769497464790701,0,-3.46944695195361e-18,0,0,0,0,0.271031532117684,0,0,0,0.0974313477908922,0.0737157449531601,0,0,0.0835488246051458,0,0.12122065081152,0,0,0,0,0,0,0,0,0,0,0,0.0226596367922129,0,0,0,0,0.00948445114541985,0.243527761101039,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0414163569423444,0,0,0,0,0.00890972018843399,0,0,0,0.0768519036214062,0.0435863624561647,0.586943688788943,0.109197118614479,0,0.023555413773012,0,0,0,0,0,0,0,-0.0501351987117022,0,0,-0.0378537217408264,0,-0.0284153353393506,0.116032422290439,0,0,0,-3.46944695195361e-18,0,0,0,0.0314103300423543,0,0,0,0,0,0,0,0,0,0.0864994535248247,0,0
X601328.CH.EQUITY,0,0,0.188077724773233,0.106826356539402,0,0,0,0.0910839331386112,0,0,0.244819024166585,0,0.0541592692599536,0.119375406458051,0,0.112959528690472,0,0,0,0,0,0,0,0,0,0,0,0.049142196334557,0,0,0,0,0,0,0.0428552616240711,0,0,0.016274532506118,0,0,0,0,0,0,0,0.0987941730186407,0,0.0373421550283896,0,0,0
