,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.163240886234818,0.118037476044572,0,0.0596042899600135,0.0835918086909071,0,0,0,0,0,0.105539408366804,0,0,0,0,0,0,0,0,0,0.0175401108619386,0,0,0,0.0234313599583384,0,0,0,0,0,0.122182507710693,0,0,0.146412663861642,0,0,0.0491597241793908,0,0.0429165788815577,0,0,0,0,0,0.000498712538257874,0,-0.0183572720184713,0,0.083232225362109,0
X002142.CH.EQUITY,0.197980019720539,0,0,0.136230817397981,0.417222397573911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245906089575836,0,0,0.0803510004090664,0,0,0,0,0,0,0.038551972270419,0.174615376273251,0,0,0.399604780860414,0,0.0108778867394281,0,0,0,0,0,0,0,0,0,0,0,-0.124197255770676,0,0,-3.46944695195361e-18
X600000.CH.EQUITY,0,0,0,0,0.332267545583027,0,0,0,0,0,0,0,0.319401675435959,0,0,0,0,0,0,0,0,0,0,0,0,0.310040596647871,0,0,-0.0858229720521473,0,-0.00698259621236657,0,0,0,0,0,0,0.0882910079894903,0,0.678157195873412,0,-0.093084458896058,0,0,0,0,-0.167645426004033,0,0,0,0
X600016.CH.EQUITY,0,0.234682675363843,0,0,0,0.0917586564556184,0,0,0.0175821715149241,0.124062597753884,0.0866255725560837,0.0126051933966667,0,0,0,0,0,0.0966767404635137,-0.0627556404192166,0,0.263614126925602,-0.16489508474227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0997280319515529,0,0,0,0,0,0,0.104751016326713,0,0,0,0,0.00826062378617927,0
X600036.CH.EQUITY,0,0.275419855551863,0.146512646126906,0,0,0,0,0.0257727736353297,0,0,0,0,0.366764298372123,0,0,0,0,0.0968686871282907,0.046338914161212,0,0,0,0,0,0,0,0,0,0,0,-0.00593304501083921,0,0,0,0.00358551956097793,0,0,0,0,0,0,0,0,0,0,0.0477366996697171,0,0,0,0,0.0429571065495746
X601166.CH.EQUITY,0,0,0.0293322481767595,0.0720325787269736,0.10773908951891,0,0.415263531634342,0,0,0,0,0.120223542431933,0,0.215910914598915,0,0.0529048782681134,0,0,0,0,0,0,0,0,0,0.00788486311562149,0,0,0,-0.0152741089762347,0,0,0,0.038021014578222,0,0,0,0,0,0,0,0,0,0.00747724183902336,0,0,0,0.0102807309388901,0,0,0
X601169.CH.EQUITY,0,-0.0927980069977235,0,0,0,0,0,0,-0.0356175220707184,0,0,0,0,0.797137772476645,0.0638413167740079,0,0,0,0,0,0,0.106905228034482,0.000202231946287473,0,0,-0.021433764024376,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0456134272979987,0,0.0176899206349772,0,0,0,0,0,0,0.0163723323232412,0,0,0,0,-0.0145945886442664
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.932999681087979,0,0,0,0,0,0,0,0.327868560397735,0,0,0,0,0,0,0,0,0,0.106992403578086,0,0,0,0,0,0,0,0,-0.0394443597108478,0,0,0,0,-0.0352501559633542,0,0,0,0,-0.216829539734796,-1.73472347597681e-18,0,0.0182893826703678
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0329129045518551,0.950735134059827,0,0,0,0.0267855190729348,0,0,0,0,-0.000760833272732073,0,0,0,0,0,0,0,0,0,0,0.0703592298986774,0,0,-0.0513725645815014,0,0,0.00393360043434495,-0.0658061316817303,0,-0.0739354439604163,0,0,0,0,0,0,0,0,-0.0324794901650104
X601328.CH.EQUITY,0,0,0.0290671161293019,0.372850088783284,0.1129578720932,0,0,0.247046368253193,0.0462915797018267,0,0,0,0,0.0205476374627322,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
